paper_ID,split,domain,title,openalex_id,publication_year,citation_count,referenced_works,title_matched,similarity_score
731,SKG,MT,Training Deeper Neural Machine Translation Models with Transparent Attention,https://openalex.org/W2888520903,2018.0,143.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W1899504021', 'https://openalex.org/W2107878631', 'https://openalex.org/W2130942839', 'https://openalex.org/W2133564696', 'https://openalex.org/W2194775991', 'https://openalex.org/W2253400648', 'https://openalex.org/W2331143823', 'https://openalex.org/W2402302915', 'https://openalex.org/W2410678056', 'https://openalex.org/W2525778437', 'https://openalex.org/W2565538933', 'https://openalex.org/W2585476045', 'https://openalex.org/W2594990650', 'https://openalex.org/W2613904329', 'https://openalex.org/W2681861910', 'https://openalex.org/W2772798650', 'https://openalex.org/W2896060389', 'https://openalex.org/W2952574409', 'https://openalex.org/W2962739339', 'https://openalex.org/W2962742960', 'https://openalex.org/W2962784628', 'https://openalex.org/W2962906592', 'https://openalex.org/W2962990163', 'https://openalex.org/W2963101856', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963446712', 'https://openalex.org/W2963599677', 'https://openalex.org/W2963631431', 'https://openalex.org/W2963991316', 'https://openalex.org/W2964045208', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964265128', 'https://openalex.org/W4385245566']",Training Deeper Neural Machine Translation Models with Transparent Attention,1.0
732,SKG,MT,A Markov Model of Machine Translation using Non-parametric Bayesian Inference,https://openalex.org/W2160993407,2013.0,8.0,"['https://openalex.org/W1631260214', 'https://openalex.org/W1736600331', 'https://openalex.org/W2006969979', 'https://openalex.org/W2038698865', 'https://openalex.org/W2087309226', 'https://openalex.org/W2101105183', 'https://openalex.org/W2112900913', 'https://openalex.org/W2116792345', 'https://openalex.org/W2124807415', 'https://openalex.org/W2126270798', 'https://openalex.org/W2126449874', 'https://openalex.org/W2146574666', 'https://openalex.org/W2152263452', 'https://openalex.org/W2153204578', 'https://openalex.org/W2153653739', 'https://openalex.org/W2154099718', 'https://openalex.org/W2156985047', 'https://openalex.org/W2158266063', 'https://openalex.org/W2158733102', 'https://openalex.org/W2165666205', 'https://openalex.org/W2165814974', 'https://openalex.org/W2251098065']",A Markov Model of Machine Translation using Non-parametric Bayesian Inference,1.0
733,SKG,MT,Combining Bilingual and Comparable Corpora for Low Resource Machine Translation,https://openalex.org/W1508577659,2013.0,67.0,"['https://openalex.org/W38126138', 'https://openalex.org/W170711724', 'https://openalex.org/W1966497645', 'https://openalex.org/W1973152633', 'https://openalex.org/W2033593667', 'https://openalex.org/W2041232209', 'https://openalex.org/W2041305041', 'https://openalex.org/W2072976288', 'https://openalex.org/W2101096097', 'https://openalex.org/W2102749417', 'https://openalex.org/W2103042430', 'https://openalex.org/W2105673178', 'https://openalex.org/W2119013622', 'https://openalex.org/W2121415745', 'https://openalex.org/W2121745180', 'https://openalex.org/W2124807415', 'https://openalex.org/W2130716237', 'https://openalex.org/W2139812240', 'https://openalex.org/W2140406733', 'https://openalex.org/W2140903445', 'https://openalex.org/W2144600658', 'https://openalex.org/W2144642230', 'https://openalex.org/W2152263452', 'https://openalex.org/W2153653739', 'https://openalex.org/W2159755860', 'https://openalex.org/W2163361328', 'https://openalex.org/W2168966090', 'https://openalex.org/W2169360026', 'https://openalex.org/W2170716095', 'https://openalex.org/W2172268343', 'https://openalex.org/W2250229103', 'https://openalex.org/W2282154246']",Combining Bilingual and Comparable Corpora for Low Resource Machine Translation,1.0
734,SKG,MT,Docent A Document-Level Decoder for Phrase-Based Statistical Machine Translation,https://openalex.org/W2141895568,2013.0,46.0,"['https://openalex.org/W44695385', 'https://openalex.org/W120531462', 'https://openalex.org/W198017583', 'https://openalex.org/W255975419', 'https://openalex.org/W569521333', 'https://openalex.org/W1531087451', 'https://openalex.org/W1901714926', 'https://openalex.org/W2030987872', 'https://openalex.org/W2067815623', 'https://openalex.org/W2101105183', 'https://openalex.org/W2124807415', 'https://openalex.org/W2134800885', 'https://openalex.org/W2140646431', 'https://openalex.org/W2146574666', 'https://openalex.org/W2151996595', 'https://openalex.org/W2153653739', 'https://openalex.org/W2154006786', 'https://openalex.org/W2163038970', 'https://openalex.org/W2164649209', 'https://openalex.org/W2180952760', 'https://openalex.org/W3210965875']",Docent: A Document-Level Decoder for Phrase-Based Statistical Machine Translation,0.9937888198757764
735,SKG,MT,Extended Translation Models in Phrase-based Decoding,https://openalex.org/W2251203309,2015.0,3.0,"['https://openalex.org/W1517947178', 'https://openalex.org/W2006969979', 'https://openalex.org/W2095755718', 'https://openalex.org/W2097333193', 'https://openalex.org/W2097927681', 'https://openalex.org/W2098875891', 'https://openalex.org/W2099896673', 'https://openalex.org/W2101105183', 'https://openalex.org/W2107440414', 'https://openalex.org/W2110168585', 'https://openalex.org/W2111798208', 'https://openalex.org/W2116792345', 'https://openalex.org/W2117278770', 'https://openalex.org/W2119168550', 'https://openalex.org/W2130942839', 'https://openalex.org/W2136016850', 'https://openalex.org/W2141440284', 'https://openalex.org/W2144600658', 'https://openalex.org/W2144879357', 'https://openalex.org/W2146574666', 'https://openalex.org/W2149327368', 'https://openalex.org/W2153653739', 'https://openalex.org/W2153999629', 'https://openalex.org/W2154124206', 'https://openalex.org/W2156985047', 'https://openalex.org/W2158195707', 'https://openalex.org/W2160993407', 'https://openalex.org/W2163255203', 'https://openalex.org/W2250489405', 'https://openalex.org/W2250610505', 'https://openalex.org/W2250651922', 'https://openalex.org/W2250831586', 'https://openalex.org/W2251048776', 'https://openalex.org/W2251071050', 'https://openalex.org/W2251098065', 'https://openalex.org/W2251369387', 'https://openalex.org/W2251682575', 'https://openalex.org/W2964308564', 'https://openalex.org/W3041866211', 'https://openalex.org/W3185386956', 'https://openalex.org/W4241645538']",Extended Translation Models in Phrase-based Decoding,1.0
736,SKG,MT,Facebook FAIR’s WMT19 News Translation Task Submission,https://openalex.org/W2970295111,2019.0,314.0,"['https://openalex.org/W2117278770', 'https://openalex.org/W2134800885', 'https://openalex.org/W2169200297', 'https://openalex.org/W2183341477', 'https://openalex.org/W2561274697', 'https://openalex.org/W2595715041', 'https://openalex.org/W2889326796', 'https://openalex.org/W2933138175', 'https://openalex.org/W2958953787', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963122608', 'https://openalex.org/W2963216553', 'https://openalex.org/W2963250244', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963532001', 'https://openalex.org/W2963626623', 'https://openalex.org/W2963672008', 'https://openalex.org/W2963807318', 'https://openalex.org/W2964121744', 'https://openalex.org/W2970015022', 'https://openalex.org/W2970694516', 'https://openalex.org/W2975153649', 'https://openalex.org/W2988451549', 'https://openalex.org/W2988739750', 'https://openalex.org/W2995746049', 'https://openalex.org/W3032816972', 'https://openalex.org/W3046368065', 'https://openalex.org/W3107826490', 'https://openalex.org/W4288400010', 'https://openalex.org/W4385245566']",Facebook FAIR’s WMT19 News Translation Task Submission,1.0
737,SKG,MT,From Bilingual to Multilingual Neural Machine Translation by Incremental Training,https://openalex.org/W2964108048,2019.0,28.0,"['https://openalex.org/W22168010', 'https://openalex.org/W771469340', 'https://openalex.org/W2124807415', 'https://openalex.org/W2133564696', 'https://openalex.org/W2157331557', 'https://openalex.org/W2251743902', 'https://openalex.org/W2550821151', 'https://openalex.org/W2572474373', 'https://openalex.org/W2595715041', 'https://openalex.org/W2889326414', 'https://openalex.org/W2890964657', 'https://openalex.org/W2952614664', 'https://openalex.org/W2962778428', 'https://openalex.org/W2962784628', 'https://openalex.org/W2962824887', 'https://openalex.org/W2963088995', 'https://openalex.org/W2963247703', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963602293', 'https://openalex.org/W2963672008', 'https://openalex.org/W2964007535', 'https://openalex.org/W2964308564', 'https://openalex.org/W2994475016', 'https://openalex.org/W4298393544', 'https://openalex.org/W4323355575', 'https://openalex.org/W4385245566', 'https://openalex.org/W4399584083']",From bilingual to multilingual neural machine translation by incremental training,1.0
738,SKG,MT,Improving Arabic-to-English Statistical Machine Translation by Reordering Post-Verbal Subjects for Alignment,,,,,,
739,SKG,MT,Incremental Decoding for Phrase-Based Statistical Machine Translation,https://openalex.org/W1650129375,2010.0,18.0,"['https://openalex.org/W1498238796', 'https://openalex.org/W1514971736', 'https://openalex.org/W2028492537', 'https://openalex.org/W2101105183', 'https://openalex.org/W2124807415', 'https://openalex.org/W2138203921', 'https://openalex.org/W2140671896', 'https://openalex.org/W2146574666', 'https://openalex.org/W2149327368', 'https://openalex.org/W2161227214', 'https://openalex.org/W2164788644']",Incremental Decoding for Phrase-Based Statistical Machine Translation,1.0
740,SKG,MT,Learning to Actively Learn Neural Machine Translation,https://openalex.org/W2899181341,2018.0,33.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W1850531616', 'https://openalex.org/W1902237438', 'https://openalex.org/W1915251500', 'https://openalex.org/W2044493620', 'https://openalex.org/W2100664567', 'https://openalex.org/W2105410942', 'https://openalex.org/W2131429577', 'https://openalex.org/W2161943765', 'https://openalex.org/W2171671120', 'https://openalex.org/W2270364989', 'https://openalex.org/W2546938941', 'https://openalex.org/W2550821151', 'https://openalex.org/W2594021297', 'https://openalex.org/W2740275380', 'https://openalex.org/W2785324569', 'https://openalex.org/W2798587560', 'https://openalex.org/W2951025196', 'https://openalex.org/W2952190837', 'https://openalex.org/W2962784628', 'https://openalex.org/W2962824887', 'https://openalex.org/W2962955856', 'https://openalex.org/W2963109507', 'https://openalex.org/W2963206679', 'https://openalex.org/W2963216553', 'https://openalex.org/W2963506925', 'https://openalex.org/W2963602293', 'https://openalex.org/W2963696295', 'https://openalex.org/W2963993537', 'https://openalex.org/W2964121744', 'https://openalex.org/W4297664295', 'https://openalex.org/W4298393544']",Learning to Actively Learn Neural Machine Translation,1.0
741,SKG,MT,Massively Parallel Suffix Array Queries and On-Demand Phrase Extraction for Statistical Machine Translation Using GPUs,https://openalex.org/W2105520481,2013.0,6.0,"['https://openalex.org/W11792228', 'https://openalex.org/W34089377', 'https://openalex.org/W1517947178', 'https://openalex.org/W1551705512', 'https://openalex.org/W1977512185', 'https://openalex.org/W2040469876', 'https://openalex.org/W2040781285', 'https://openalex.org/W2111059919', 'https://openalex.org/W2113896283', 'https://openalex.org/W2125536435', 'https://openalex.org/W2138437644', 'https://openalex.org/W2150903784', 'https://openalex.org/W2155607551', 'https://openalex.org/W2158874082', 'https://openalex.org/W2165199647', 'https://openalex.org/W2166621589', 'https://openalex.org/W2333081718', 'https://openalex.org/W2437005631']",Massively Parallel Suffix Array Queries and On-Demand Phrase Extraction for Statistical Machine Translation Using GPUs,1.0
742,SKG,MT,Multi-Target Machine Translation with Multi-Synchronous Context-free Grammars,https://openalex.org/W2181989146,2015.0,6.0,"['https://openalex.org/W11511616', 'https://openalex.org/W22168010', 'https://openalex.org/W42707549', 'https://openalex.org/W204945112', 'https://openalex.org/W222053410', 'https://openalex.org/W1606076566', 'https://openalex.org/W2018967998', 'https://openalex.org/W2033593667', 'https://openalex.org/W2096389047', 'https://openalex.org/W2109664771', 'https://openalex.org/W2113788796', 'https://openalex.org/W2115008667', 'https://openalex.org/W2144600658', 'https://openalex.org/W2153653739', 'https://openalex.org/W2156985047', 'https://openalex.org/W2159705183', 'https://openalex.org/W2159712545', 'https://openalex.org/W2184135559', 'https://openalex.org/W2250548645', 'https://openalex.org/W2437005631', 'https://openalex.org/W2626190081', 'https://openalex.org/W4241645538']",Multi-Target Machine Translation with Multi-Synchronous Context-free Grammars,1.0
743,SKG,MT,Multiple Segmentations of Thai Sentences for Neural Machine Translation,https://openalex.org/W3019655571,2020.0,2.0,"['https://openalex.org/W190156351', 'https://openalex.org/W630532510', 'https://openalex.org/W2101105183', 'https://openalex.org/W2112534334', 'https://openalex.org/W2136528950', 'https://openalex.org/W2160807445', 'https://openalex.org/W2250342921', 'https://openalex.org/W2251364186', 'https://openalex.org/W2611838487', 'https://openalex.org/W2623769564', 'https://openalex.org/W2766733559', 'https://openalex.org/W2902306948', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963212250', 'https://openalex.org/W2963216553', 'https://openalex.org/W2963494156', 'https://openalex.org/W2963500732', 'https://openalex.org/W2963708445', 'https://openalex.org/W2963979492', 'https://openalex.org/W2990352702', 'https://openalex.org/W3004726085']",Multiple Segmentations of Thai Sentences for Neural Machine Translation,1.0
744,SKG,MT,Randomized Significance Tests in Machine Translation,https://openalex.org/W2118593414,2014.0,46.0,"['https://openalex.org/W222053410', 'https://openalex.org/W1990190154', 'https://openalex.org/W1995945562', 'https://openalex.org/W2016522586', 'https://openalex.org/W2078861931', 'https://openalex.org/W2087735403', 'https://openalex.org/W2095755718', 'https://openalex.org/W2101105183', 'https://openalex.org/W2123301721', 'https://openalex.org/W2130903547', 'https://openalex.org/W2131367528', 'https://openalex.org/W2136657878', 'https://openalex.org/W2144600658', 'https://openalex.org/W2146574666', 'https://openalex.org/W2149327368', 'https://openalex.org/W2152311128', 'https://openalex.org/W2156816974', 'https://openalex.org/W2160233880', 'https://openalex.org/W2171421863', 'https://openalex.org/W2252166243']",Randomized Significance Tests in Machine Translation,1.0
745,SKG,MT,"Selecting, Planning, and Rewriting A Modular Approach for Data-to-Document Generation and Translation",https://openalex.org/W2984294981,2019.0,8.0,"['https://openalex.org/W2117278770', 'https://openalex.org/W2606974598', 'https://openalex.org/W2739046565', 'https://openalex.org/W2935206035', 'https://openalex.org/W2938704169', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963592583', 'https://openalex.org/W2970752831', 'https://openalex.org/W2987188351', 'https://openalex.org/W2996287690', 'https://openalex.org/W4289298591', 'https://openalex.org/W4385245566']","Selecting, Planning, and Rewriting: A Modular Approach for Data-to-Document Generation and Translation",0.9950738916256158
746,SKG,MT,Smaller Alignment Models for Better Translations Unsupervised Word Alignment with the l0-norm,https://openalex.org/W2160721348,2012.0,24.0,"['https://openalex.org/W222053410', 'https://openalex.org/W1506806321', 'https://openalex.org/W1663973292', 'https://openalex.org/W1978259121', 'https://openalex.org/W2006969979', 'https://openalex.org/W2038698865', 'https://openalex.org/W2045238294', 'https://openalex.org/W2049633694', 'https://openalex.org/W2086202918', 'https://openalex.org/W2101752047', 'https://openalex.org/W2102098892', 'https://openalex.org/W2111142112', 'https://openalex.org/W2119168550', 'https://openalex.org/W2119224513', 'https://openalex.org/W2124810114', 'https://openalex.org/W2134409515', 'https://openalex.org/W2137122906', 'https://openalex.org/W2139725124', 'https://openalex.org/W2144600631', 'https://openalex.org/W2150066400', 'https://openalex.org/W2153653739', 'https://openalex.org/W2163561955', 'https://openalex.org/W2169724380', 'https://openalex.org/W2172138510', 'https://openalex.org/W2405762604', 'https://openalex.org/W2437005631', 'https://openalex.org/W2760567570', 'https://openalex.org/W2798766386']",Smaller Alignment Models for Better Translations: Unsupervised Word Alignment with the l0-norm,0.9946524064171123
747,SKG,MT,The Helsinki Neural Machine Translation System,https://openalex.org/W2749861397,2017.0,17.0,"['https://openalex.org/W1489525520', 'https://openalex.org/W1522301498', 'https://openalex.org/W2064675550', 'https://openalex.org/W2116983617', 'https://openalex.org/W2133564696', 'https://openalex.org/W2134800885', 'https://openalex.org/W2168103496', 'https://openalex.org/W2212703438', 'https://openalex.org/W2252204808', 'https://openalex.org/W2384495648', 'https://openalex.org/W2418388682', 'https://openalex.org/W2508907594', 'https://openalex.org/W2511773399', 'https://openalex.org/W2525778437', 'https://openalex.org/W2527133236', 'https://openalex.org/W2532807140', 'https://openalex.org/W2538358357', 'https://openalex.org/W2595715041', 'https://openalex.org/W2962780935', 'https://openalex.org/W2962784628', 'https://openalex.org/W2962801832', 'https://openalex.org/W2963201387', 'https://openalex.org/W2963216553', 'https://openalex.org/W2963266340', 'https://openalex.org/W2963324947', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964298349', 'https://openalex.org/W2964308564']",The Helsinki Neural Machine Translation System,1.0
748,SKG,MT,The Volctrans Machine Translation System for WMT20,https://openalex.org/W3097426566,2020.0,0.0,"['https://openalex.org/W1522301498', 'https://openalex.org/W1904365287', 'https://openalex.org/W2788988616', 'https://openalex.org/W2902510077', 'https://openalex.org/W2908336025', 'https://openalex.org/W2950169745', 'https://openalex.org/W2952444318', 'https://openalex.org/W2952509486', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963532001', 'https://openalex.org/W2963807318', 'https://openalex.org/W2967985939', 'https://openalex.org/W2970752831', 'https://openalex.org/W2970947975', 'https://openalex.org/W3006610127', 'https://openalex.org/W3092327118']",The Volctrans Machine Translation System for WMT20,1.0
749,SKG,MT,Topic Adaptation for Lecture Translation through Bilingual Latent Semantic Models,https://openalex.org/W2149971620,2011.0,17.0,"['https://openalex.org/W7542544', 'https://openalex.org/W16967297', 'https://openalex.org/W17500809', 'https://openalex.org/W140816929', 'https://openalex.org/W182840523', 'https://openalex.org/W605575788', 'https://openalex.org/W1482605500', 'https://openalex.org/W1585143568', 'https://openalex.org/W1597533204', 'https://openalex.org/W1612003148', 'https://openalex.org/W1718044877', 'https://openalex.org/W1880262756', 'https://openalex.org/W1916559533', 'https://openalex.org/W1934041838', 'https://openalex.org/W1989658336', 'https://openalex.org/W1995875735', 'https://openalex.org/W2001082470', 'https://openalex.org/W2001792610', 'https://openalex.org/W2004447574', 'https://openalex.org/W2006969979', 'https://openalex.org/W2033593667', 'https://openalex.org/W2049633694', 'https://openalex.org/W2057589672', 'https://openalex.org/W2063397738', 'https://openalex.org/W2066296458', 'https://openalex.org/W2078861931', 'https://openalex.org/W2082092506', 'https://openalex.org/W2096610504', 'https://openalex.org/W2101105183', 'https://openalex.org/W2105577415', 'https://openalex.org/W2110591510', 'https://openalex.org/W2116229791', 'https://openalex.org/W2119168550', 'https://openalex.org/W2124807415', 'https://openalex.org/W2127602683', 'https://openalex.org/W2132001515', 'https://openalex.org/W2134237567', 'https://openalex.org/W2137387514', 'https://openalex.org/W2146574666', 'https://openalex.org/W2147152072', 'https://openalex.org/W2158195707', 'https://openalex.org/W2164948578', 'https://openalex.org/W2170722465', 'https://openalex.org/W2422872931', 'https://openalex.org/W2917604489', 'https://openalex.org/W3145733519']",Topic Adaptation for Lecture Translation through Bilingual Latent Semantic Models,1.0
750,SKG,MT,Context and Copying in Neural Machine Translation,https://openalex.org/W2890026292,2018.0,39.0,"['https://openalex.org/W2118434577', 'https://openalex.org/W2527845440', 'https://openalex.org/W2756566411', 'https://openalex.org/W2773956126', 'https://openalex.org/W2795467683', 'https://openalex.org/W2962708992', 'https://openalex.org/W2962777840', 'https://openalex.org/W2962784628', 'https://openalex.org/W2962801832', 'https://openalex.org/W2962867687', 'https://openalex.org/W2962944953', 'https://openalex.org/W2963366552', 'https://openalex.org/W2963506925', 'https://openalex.org/W2963919854', 'https://openalex.org/W2964165364', 'https://openalex.org/W2964343359', 'https://openalex.org/W4297801368']",Context and Copying in Neural Machine Translation,1.0
751,SKG,MT,Encoding Gated Translation Memory into Neural Machine Translation,https://openalex.org/W2891713103,2018.0,54.0,"['https://openalex.org/W832270446', 'https://openalex.org/W1522301498', 'https://openalex.org/W1924770834', 'https://openalex.org/W2101105183', 'https://openalex.org/W2114556561', 'https://openalex.org/W2126712675', 'https://openalex.org/W2130942839', 'https://openalex.org/W2131744502', 'https://openalex.org/W2133564696', 'https://openalex.org/W2145790651', 'https://openalex.org/W2251469009', 'https://openalex.org/W2460354904', 'https://openalex.org/W2618463334', 'https://openalex.org/W2964034111', 'https://openalex.org/W2964121744', 'https://openalex.org/W2964199361', 'https://openalex.org/W2964298349', 'https://openalex.org/W2964308564']",Encoding Gated Translation Memory into Neural Machine Translation,1.0
752,SKG,MT,Automatic Post-Editing of Machine Translation A Neural Programmer-Interpreter Approach,https://openalex.org/W2890238976,2018.0,20.0,"['https://openalex.org/W2133564696', 'https://openalex.org/W2512924740', 'https://openalex.org/W2514996388', 'https://openalex.org/W2756923230', 'https://openalex.org/W2758074402', 'https://openalex.org/W2758488395', 'https://openalex.org/W2760656271', 'https://openalex.org/W2903193068', 'https://openalex.org/W2962800603', 'https://openalex.org/W2963344439', 'https://openalex.org/W2963816901', 'https://openalex.org/W2963937837', 'https://openalex.org/W2964308564']",Automatic Post-Editing of Machine Translation: A Neural Programmer-Interpreter Approach,0.9942196531791907
753,SKG,MT,Breaking the Beam Search Curse A Study of (Re-)Scoring Methods and Stopping Criteria for Neural Machine Translation,https://openalex.org/W2963665552,2018.0,104.0,"['https://openalex.org/W1753482797', 'https://openalex.org/W2101105183', 'https://openalex.org/W2124807415', 'https://openalex.org/W2130942839', 'https://openalex.org/W2133564696', 'https://openalex.org/W2147880316', 'https://openalex.org/W2176263492', 'https://openalex.org/W2525778437', 'https://openalex.org/W2561386235', 'https://openalex.org/W2566564022', 'https://openalex.org/W2574872930', 'https://openalex.org/W2595715041', 'https://openalex.org/W2613904329', 'https://openalex.org/W2757222607', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963212250', 'https://openalex.org/W2963248296', 'https://openalex.org/W2963366552', 'https://openalex.org/W2963382396', 'https://openalex.org/W2963463964', 'https://openalex.org/W2963506925', 'https://openalex.org/W2963551569', 'https://openalex.org/W2963620441', 'https://openalex.org/W2964265128', 'https://openalex.org/W2964308564', 'https://openalex.org/W4297801368']",Breaking the Beam Search Curse: A Study of (Re-)Scoring Methods and Stopping Criteria for Neural Machine Translation,0.9956709956709957
754,SKG,MT,Curriculum Pre-training for End-to-End Speech Translation,https://openalex.org/W3034571331,2020.0,99.0,"['https://openalex.org/W1494198834', 'https://openalex.org/W1537859740', 'https://openalex.org/W1902237438', 'https://openalex.org/W2113106066', 'https://openalex.org/W2133564696', 'https://openalex.org/W2134546430', 'https://openalex.org/W2251321385', 'https://openalex.org/W2296073425', 'https://openalex.org/W2327501763', 'https://openalex.org/W2345837149', 'https://openalex.org/W2402577742', 'https://openalex.org/W2466918907', 'https://openalex.org/W2605131327', 'https://openalex.org/W2620757702', 'https://openalex.org/W2747874407', 'https://openalex.org/W2785350307', 'https://openalex.org/W2936774411', 'https://openalex.org/W2936969148', 'https://openalex.org/W2949328740', 'https://openalex.org/W2955541912', 'https://openalex.org/W2962680099', 'https://openalex.org/W2962780374', 'https://openalex.org/W2962824709', 'https://openalex.org/W2963250244', 'https://openalex.org/W2963341956', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963834942', 'https://openalex.org/W2964102148', 'https://openalex.org/W2964161387', 'https://openalex.org/W2964172053', 'https://openalex.org/W2964308564', 'https://openalex.org/W2964327384', 'https://openalex.org/W2972448360', 'https://openalex.org/W2981991061', 'https://openalex.org/W2989819126', 'https://openalex.org/W2992632249', 'https://openalex.org/W2997436923', 'https://openalex.org/W3007328579', 'https://openalex.org/W3008549139', 'https://openalex.org/W3015703505', 'https://openalex.org/W3095189764', 'https://openalex.org/W4288021071', 'https://openalex.org/W4298018319', 'https://openalex.org/W4300558631', 'https://openalex.org/W4385245566']",Curriculum Pre-training for End-to-End Speech Translation,1.0
755,SKG,MT,It’s not a Non-Issue Negation as a Source of Error in Machine Translation,https://openalex.org/W3093363006,2020.0,1.0,"['https://openalex.org/W1486467092', 'https://openalex.org/W1954622760', 'https://openalex.org/W1985514943', 'https://openalex.org/W1990435674', 'https://openalex.org/W2091652440', 'https://openalex.org/W2098356237', 'https://openalex.org/W2115896319', 'https://openalex.org/W2116492146', 'https://openalex.org/W2207135139', 'https://openalex.org/W2250539671', 'https://openalex.org/W2577914266', 'https://openalex.org/W2738180183', 'https://openalex.org/W2739967986', 'https://openalex.org/W2756888147', 'https://openalex.org/W2758950307', 'https://openalex.org/W2794365787', 'https://openalex.org/W2799051177', 'https://openalex.org/W2888159079', 'https://openalex.org/W2897507397', 'https://openalex.org/W2922158773', 'https://openalex.org/W2952446148', 'https://openalex.org/W2955541912', 'https://openalex.org/W2955770773', 'https://openalex.org/W2970279348', 'https://openalex.org/W2971043182', 'https://openalex.org/W3005389111', 'https://openalex.org/W3016234399', 'https://openalex.org/W3099843385', 'https://openalex.org/W3208774165']",It’s not a Non-Issue: Negation as a Source of Error in Machine Translation,0.9931972789115646
756,SKG,MT,CNGL-CORE Referential Translation Machines for Measuring Semantic Similarity,https://openalex.org/W113900115,2013.0,8.0,"['https://openalex.org/W200886494', 'https://openalex.org/W1748393397', 'https://openalex.org/W1865009630', 'https://openalex.org/W1892207274', 'https://openalex.org/W1964357740', 'https://openalex.org/W1975133852', 'https://openalex.org/W1996430422', 'https://openalex.org/W2006969979', 'https://openalex.org/W2078861931', 'https://openalex.org/W2081580037', 'https://openalex.org/W2087735403', 'https://openalex.org/W2101105183', 'https://openalex.org/W2106532854', 'https://openalex.org/W2115792525', 'https://openalex.org/W2123318312', 'https://openalex.org/W2158732077', 'https://openalex.org/W2200480317', 'https://openalex.org/W2251861449', 'https://openalex.org/W2604377206']",CNGL-CORE: Referential Translation Machines for Measuring Semantic Similarity,0.9934640522875817
757,SKG,MT,Composing Relationships with Translations,https://openalex.org/W2250911766,2015.0,96.0,"['https://openalex.org/W145476170', 'https://openalex.org/W1760025803', 'https://openalex.org/W2101802482', 'https://openalex.org/W2101848544', 'https://openalex.org/W2127426251', 'https://openalex.org/W2127795553', 'https://openalex.org/W2184957013', 'https://openalex.org/W2283196293', 'https://openalex.org/W2952155763']",Composing Relationships with Translations,1.0
758,SKG,MT,Content Word Aware Neural Machine Translation,https://openalex.org/W3034330464,2020.0,29.0,"['https://openalex.org/W2130942839', 'https://openalex.org/W2133564696', 'https://openalex.org/W2158603998', 'https://openalex.org/W2162245945', 'https://openalex.org/W2163348866', 'https://openalex.org/W2194775991', 'https://openalex.org/W2285823542', 'https://openalex.org/W2552839021', 'https://openalex.org/W2899423466', 'https://openalex.org/W2903728819', 'https://openalex.org/W2933138175', 'https://openalex.org/W2962784628', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963641307', 'https://openalex.org/W2964308564', 'https://openalex.org/W2969696767', 'https://openalex.org/W2971154170', 'https://openalex.org/W2995558462', 'https://openalex.org/W2998335012', 'https://openalex.org/W4385245566']",Content Word Aware Neural Machine Translation,1.0
759,SKG,MT,Discriminative Training of 150 Million Translation Parameters and Its Application to Pruning,https://openalex.org/W2251682543,2013.0,5.0,"['https://openalex.org/W132913264', 'https://openalex.org/W2096557251', 'https://openalex.org/W2098601596', 'https://openalex.org/W2107564089', 'https://openalex.org/W2111142112', 'https://openalex.org/W2123825474', 'https://openalex.org/W2124807415', 'https://openalex.org/W2129262273', 'https://openalex.org/W2136135294', 'https://openalex.org/W2137227862', 'https://openalex.org/W2141852716', 'https://openalex.org/W2143269898', 'https://openalex.org/W2154124206', 'https://openalex.org/W2180952760', 'https://openalex.org/W2399967715']",Discriminative Training of 150 Million Translation Parameters and Its Application to Pruning,1.0
