topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
Sum2022_2025,W4386120650,116,auto,This,approach,enables us to,This approach enables us to,0.59708923
Sum2022_2025,W4386120650,117,auto,The,5,- point Likert,The 5 - point Likert,0.57134134
Sum2022_2025,W4386120650,118,auto,a,Reference,- based metrics,a Reference - based metrics,0.5938004
Sum2022_2025,W4386120650,119,auto,b,Extractiveness,metrics .,b Extractiveness metrics .,0.73025775
Sum2022_2025,W4386120650,120,auto,Fig.,2,2 Fig. 2,Fig. 2 2 Fig. 2,0.69040644
Sum2022_2025,W4386120650,121,auto,a,Coherence,", b factual","a Coherence , b factual",0.7169951
Sum2022_2025,W4386120650,122,auto,Statistical,analysis,by Mann -,Statistical analysis by Mann -,0.5839942
Sum2022_2025,W4386120650,124,auto,The,most,and least preferred,The most and least preferred,0.70801526
Sum2022_2025,W4386120650,126,auto,The,reasons,for choosing the,The reasons for choosing the,0.63047165
Sum2022_2025,W4386120650,128,auto,The,reasons,for choosing the,The reasons for choosing the,0.63047165
Sum2022_2025,W4386120650,129,auto,Table,1,. 1 Characteristics,Table 1 . 1 Characteristics,0.58614075
Sum2022_2025,W4386120650,130,auto,Domain,#,Review #w Abstract,Domain # Review #w Abstract,0.63496095
Sum2022_2025,W4386120650,131,auto,npj,Digital,Medicine ( 2023,npj Digital Medicine ( 2023,0.67876923
Sum2022_2025,W4386120650,132,auto,This,work,was supported by,This work was supported by,0.5489807
Sum2022_2025,W4386120650,133,auto,The,codes,that support the,The codes that support the,0.5866409
Sum2022_2025,W4386120650,134,auto,Reporting,summary,Further information on,Reporting summary Further information on,0.60595196
Sum2022_2025,W4386120650,136,auto,The,summarization,data that support,The summarization data that support,0.7202157
Sum2022_2025,W4386120650,137,auto,The,AI,- generated text,The AI - generated text,0.6515256
Sum2022_2025,W4386120650,138,auto,The,authors,declare that all,The authors declare that all,0.54207414
Sum2022_2025,W4386120650,139,auto,AUTHOR,CONTRIBUTIONS,L.T. implemented the,AUTHOR CONTRIBUTIONS L.T. implemented the,0.5818179
Sum2022_2025,W4386120650,140,auto,Z.S.,implemented,the methods and,Z.S. implemented the methods and,0.64198923
Sum2022_2025,W4386120650,141,auto,B.I.,",","J.G.N. , A.S.","B.I. , J.G.N. , A.S.",0.5581356
Sum2022_2025,W4386120650,142,auto,Y.D.,and,G.D. edited the,Y.D. and G.D. edited the,0.4522308
Sum2022_2025,W4386120650,143,auto,J.R.,",","C.W. , and","J.R. , C.W. , and",0.55317575
Sum2022_2025,W4386120650,144,auto,All,authors,read and approved,All authors read and approved,0.59890413
Sum2022_2025,W4386120650,146,auto,The,authors,declare no competing,The authors declare no competing,0.57001376
Sum2022_2025,W4386120650,149,auto,The,online,version contains supplementary,The online version contains supplementary,0.5766104
Sum2022_2025,W4386120650,150,auto,Correspondence,and,requests for materials,Correspondence and requests for materials,0.49975973
Sum2022_2025,W4386120650,151,auto,Reprints,and,permission information is,Reprints and permission information is,0.48368442
Sum2022_2025,W4386120650,152,auto,Chain,-,of - thought,Chain - of - thought,0.6748014
Sum2022_2025,W4386120650,153,auto,Med,6,75 2023 PRISMA,Med 6 75 2023 PRISMA,0.61703825
Sum2022_2025,W4386120650,154,auto,Introducing,ChatGPT,2023 ROUGE :,Introducing ChatGPT 2023 ROUGE :,0.7705029
Sum2022_2025,W4386120650,155,auto,2018,Conference,of the North,2018 Conference of the North,0.65940654
Sum2022_2025,W4386120650,158,auto,Understanding,factual,errors in summarization,Understanding factual errors in summarization,0.5653926
Sum2022_2025,W4386120650,159,auto,Endovascular,therapy,versus medical treatment,Endovascular therapy versus medical treatment,0.7982195
Sum2022_2025,W4386120650,160,auto,Repetitive,peripheral,magnetic stimulation for,Repetitive peripheral magnetic stimulation for,0.68403715
