topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
MT2022_2025,W4280531467,8,auto,The,ability,to engage in,The ability to engage in,0.67979443
MT2022_2025,W4280531467,9,auto,Neuronal,firing,patterns induce changes,Neuronal firing patterns induce changes,0.7115088
MT2022_2025,W4280531467,10,auto,In,addition,", processes linked","In addition , processes linked",0.60847145
MT2022_2025,W4280531467,11,auto,Cellular,senescence,is a stress,Cellular senescence is a stress,0.70749265
MT2022_2025,W4280531467,12,auto,Mitochondria,utilize,oxygen for cellular,Mitochondria utilize oxygen for cellular,0.54570574
MT2022_2025,W4280531467,13,auto,They,also,contribute to calcium,They also contribute to calcium,0.57877827
MT2022_2025,W4280531467,14,auto,Levels,of,mitochondrial DNA (,Levels of mitochondrial DNA (,0.56191605
MT2022_2025,W4280531467,15,auto,Unlike,the,above - mentioned,Unlike the above - mentioned,0.6874466
MT2022_2025,W4280531467,16,auto,Epidemiological,evidence,supports an association,Epidemiological evidence supports an association,0.6475432
MT2022_2025,W4280531467,17,auto,More,than,50 % of,More than 50 % of,0.60918915
MT2022_2025,W4280531467,18,auto,It,has,been well established,It has been well established,0.6133884
MT2022_2025,W4280531467,19,auto,Epigenetic,processes,allow cells to,Epigenetic processes allow cells to,0.68332714
MT2022_2025,W4280531467,20,auto,These,dynamic,", reversible modifications","These dynamic , reversible modifications",0.74441165
MT2022_2025,W4280531467,21,auto,The,frequency,and pattern of,The frequency and pattern of,0.6643945
MT2022_2025,W4280531467,22,auto,There,are,currently more than,There are currently more than,0.6626214
MT2022_2025,W4280531467,23,auto,Histone,acetylation,tends to decrease,Histone acetylation tends to decrease,0.7523248
MT2022_2025,W4280531467,24,auto,Genetic,linkage,", large -","Genetic linkage , large -",0.72145015
MT2022_2025,W4280531467,25,auto,The,brain,is the richest,The brain is the richest,0.6257067
MT2022_2025,W4280531467,26,auto,This,work,was made possible,This work was made possible,0.61370677
MT2022_2025,W4280531467,27,auto,Institute,for,Integration of Medicine,Institute for Integration of Medicine,0.5948776
MT2022_2025,W4280531467,28,auto,Clinical,and,Translational Science Award,Clinical and Translational Science Award,0.5990385
MT2022_2025,W4280531467,29,auto,US,Department,"of Commerce ,","US Department of Commerce ,",0.68189955
MT2022_2025,W4280531467,30,auto,Alzheimer's,disease,facts and figures,Alzheimer's disease facts and figures,0.64850557
MT2022_2025,W4280531467,31,auto,10.1016/j.jalz.2019.01.010,Alzheimers,Dement 15 3,10.1016/j.jalz.2019.01.010 Alzheimers Dement 15 3,0.4879058
MT2022_2025,W4280531467,33,auto,Alzheimer's,Association,Normal cognitive aging,Alzheimer's Association Normal cognitive aging,0.58926475
MT2022_2025,W4280531467,34,auto,10.1016/j.cger.2013.07.002,Clin,Geriatr Med 29,10.1016/j.cger.2013.07.002 Clin Geriatr Med 29,0.44975346
MT2022_2025,W4280531467,35,auto,Trajectories,of,normal cognitive aging,Trajectories of normal cognitive aging,0.52011365
MT2022_2025,W4280531467,36,auto,Functional,aging,in male C57,Functional aging in male C57,0.69081455
MT2022_2025,W4280531467,37,auto,Age,-,related deficits in,Age - related deficits in,0.6157551
MT2022_2025,W4280531467,38,auto,The,aging,mouse brain :,The aging mouse brain :,0.6431682
MT2022_2025,W4280531467,40,auto,Lifespan,of,neurons is uncou-,Lifespan of neurons is uncou-,0.64722204
MT2022_2025,W4280531467,41,auto,Brain,structural,trajectories over the,Brain structural trajectories over the,0.66144717
MT2022_2025,W4280531467,42,auto,Advanced,brain,aging : relationship,Advanced brain aging : relationship,0.62435883
MT2022_2025,W4280531467,43,auto,Longitudinal,regional,brain volume changes,Longitudinal regional brain volume changes,0.56659245
MT2022_2025,W4280531467,44,auto,The,brains,of aged mice,The brains of aged mice,0.72820914
MT2022_2025,W4280531467,45,auto,Myths,and,truths about the,Myths and truths about the,0.5838854
MT2022_2025,W4280531467,46,auto,Brain,excitability,and connectivity of,Brain excitability and connectivity of,0.7661418
MT2022_2025,W4280531467,47,auto,Regulation,of,intrinsic excitability :,Regulation of intrinsic excitability :,0.6191602
MT2022_2025,W4280531467,48,auto,10.1016/j.nlm.2019.107069,Neurobiol,Learn Mem 164,10.1016/j.nlm.2019.107069 Neurobiol Learn Mem 164,0.475556
MT2022_2025,W4280531467,49,auto,Heightened,cortical,excitability in aged,Heightened cortical excitability in aged,0.7186612
MT2022_2025,W4280531467,50,auto,Relative,incidence,of seizures and,Relative incidence of seizures and,0.78916854
MT2022_2025,W4280531467,51,auto,Regulation,of,lifespan by neural,Regulation of lifespan by neural,0.60370964
MT2022_2025,W4280531467,52,auto,Amyloid,-,beta - induced,Amyloid - beta - induced,0.5713672
MT2022_2025,W4280531467,53,auto,Identification,of,intraneuronal amyloid beta,Identification of intraneuronal amyloid beta,0.6137738
MT2022_2025,W4280531467,54,auto,Mitochondrial,ROS,control neuronal excitability,Mitochondrial ROS control neuronal excitability,0.6735906
MT2022_2025,W4280531467,55,auto,Novel,levetiracetam,derivatives that are,Novel levetiracetam derivatives that are,0.6165775
MT2022_2025,W4280531467,56,auto,A,metabolome,atlas of the,A metabolome atlas of the,0.69012713
MT2022_2025,W4280531467,57,auto,Diffusion,tensor,imaging of cerebral,Diffusion tensor imaging of cerebral,0.6407839
MT2022_2025,W4280531467,58,auto,Ultrastructural,analysis,of the paranodal,Ultrastructural analysis of the paranodal,0.58371425
MT2022_2025,W4280531467,59,auto,Age,-,related changes in,Age - related changes in,0.6079217
MT2022_2025,W4280531467,60,auto,The,clinical,importance of white,The clinical importance of white,0.64026284
MT2022_2025,W4280531467,62,auto,Pathologic,correlates,of incidental MRI,Pathologic correlates of incidental MRI,0.70666814
MT2022_2025,W4280531467,63,auto,White,matter,"hyperintensities , cognitive","White matter hyperintensities , cognitive",0.64075357
MT2022_2025,W4280531467,64,auto,White,matter,lesions in an,White matter lesions in an,0.6979682
MT2022_2025,W4280531467,65,auto,Stereological,investigation,of age -,Stereological investigation of age -,0.6987964
MT2022_2025,W4280531467,66,auto,Pathophysiology,of,age - related,Pathophysiology of age - related,0.53236896
MT2022_2025,W4280531467,67,auto,Alzheimer's,disease,: a valid,Alzheimer's disease : a valid,0.6533477
MT2022_2025,W4280531467,68,auto,Amyloid,deposition,in younger adults,Amyloid deposition in younger adults,0.62390167
MT2022_2025,W4280531467,69,auto,10.1212/WNL.0000000000003425,Neurology,87 24 2016,10.1212/WNL.0000000000003425 Neurology 87 24 2016,0.44485062
MT2022_2025,W4280531467,70,auto,Self,-,propagation of pathogenic,Self - propagation of pathogenic,0.61187863
MT2022_2025,W4280531467,71,auto,Propagation,of,tau misfolding from,Propagation of tau misfolding from,0.5699901
MT2022_2025,W4280531467,72,auto,Transmission,and,spreading of tauopathy,Transmission and spreading of tauopathy,0.56584936
MT2022_2025,W4280531467,73,auto,Unique,pathological,tau conformers from,Unique pathological tau conformers from,0.66115224
MT2022_2025,W4280531467,74,auto,Amyloid,beta,and tau cooperate,Amyloid beta and tau cooperate,0.6780549
MT2022_2025,W4280531467,75,auto,The,influence,"of tau ,","The influence of tau ,",0.69277954
MT2022_2025,W4280531467,76,auto,A,third,of communitydwelling elderly,A third of communitydwelling elderly,0.63367075
MT2022_2025,W4280531467,77,auto,Selected,micro-RNAs,increase synaptic resilience,Selected micro-RNAs increase synaptic resilience,0.63263094
MT2022_2025,W4280531467,78,auto,Hallmarks,of,brain aging :,Hallmarks of brain aging :,0.57729447
MT2022_2025,W4280531467,79,auto,10.1016/j.cmet.2018.05.011,Cell,Metab 27 6,10.1016/j.cmet.2018.05.011 Cell Metab 27 6,0.37888926
MT2022_2025,W4280531467,80,auto,Translating,the,biology of aging,Translating the biology of aging,0.6110011
MT2022_2025,W4280531467,81,auto,The,hallmarks,of aging C,The hallmarks of aging C,0.70132405
MT2022_2025,W4280531467,82,auto,Extending,healthy,life span -,Extending healthy life span -,0.573488
MT2022_2025,W4280531467,83,auto,Translational,geroscience,: a new,Translational geroscience : a new,0.666663
MT2022_2025,W4280531467,84,auto,The,role,of autophagy in,The role of autophagy in,0.6183851
MT2022_2025,W4280531467,85,auto,Selective,autophagy,as a potential,Selective autophagy as a potential,0.6899648
MT2022_2025,W4280531467,86,auto,Autophagy,induction,and autophagosome clearance,Autophagy induction and autophagosome clearance,0.61649096
MT2022_2025,W4280531467,87,auto,Autophagy,is,required for memory,Autophagy is required for memory,0.5079106
MT2022_2025,W4280531467,88,auto,Influence,of,normal aging on,Influence of normal aging on,0.61955106
MT2022_2025,W4280531467,89,auto,Autophagy,flux,in CA1 neurons,Autophagy flux in CA1 neurons,0.6247441
MT2022_2025,W4280531467,90,auto,Regulation,of,intracellular accumulation of,Regulation of intracellular accumulation of,0.6725636
MT2022_2025,W4280531467,91,auto,The,autophagy,- related protein,The autophagy - related protein,0.7115678
MT2022_2025,W4280531467,92,auto,Regulation,of,the transcription factor,Regulation of the transcription factor,0.57420844
MT2022_2025,W4280531467,93,auto,Transcription,factor,EB is selectively,Transcription factor EB is selectively,0.7155093
MT2022_2025,W4280531467,94,auto,2016,TFEB,overexpression in the,2016 TFEB overexpression in the,0.69857776
MT2022_2025,W4280531467,95,auto,Chaperone,-,mediated autophagy prevents,Chaperone - mediated autophagy prevents,0.56152606
MT2022_2025,W4280531467,96,auto,10.1016/j.cell.2021.03.048,Cell,184 10 2021,10.1016/j.cell.2021.03.048 Cell 184 10 2021,0.42285872
MT2022_2025,W4280531467,97,auto,Acetylated,tau,inhibits chaperone -,Acetylated tau inhibits chaperone -,0.7570674
MT2022_2025,W4280531467,98,auto,Geroscience,:,linking aging to,Geroscience : linking aging to,0.56606805
MT2022_2025,W4280531467,99,auto,10.1016/j.cell.2014.10.039,Cell,159 4 2014,10.1016/j.cell.2014.10.039 Cell 159 4 2014,0.36570013
MT2022_2025,W4280531467,100,auto,Energy,metabolism,of the brain,Energy metabolism of the brain,0.7260355
MT2022_2025,W4280531467,101,auto,th,ed,Reactive oxygen species,th ed Reactive oxygen species,0.67873913
MT2022_2025,W4280531467,102,auto,Elevated,oxidative,stress and decreased,Elevated oxidative stress and decreased,0.7743577
MT2022_2025,W4280531467,103,auto,Aging,:,a theory based,Aging : a theory based,0.5558854
MT2022_2025,W4280531467,104,auto,A,"""",mitochondrial cascade hypothesis,"A "" mitochondrial cascade hypothesis",0.6257892
MT2022_2025,W4280531467,105,auto,Science,352,6292 2016,Science 352 6292 2016,0.6098287
MT2022_2025,W4280531467,106,auto,Deletion,of,the mitochondrial superoxide,Deletion of the mitochondrial superoxide,0.5817875
MT2022_2025,W4280531467,107,auto,The,paradox,of mitochondrial dysfunction,The paradox of mitochondrial dysfunction,0.74970895
MT2022_2025,W4280531467,108,auto,Caenorhabditis,elegans,lifespan extension caused,Caenorhabditis elegans lifespan extension caused,0.55957544
MT2022_2025,W4280531467,109,auto,The,role,of mitochondria in,The role of mitochondria in,0.6486129
MT2022_2025,W4280531467,110,auto,Low,cerebrospinal,fluid concentration of,Low cerebrospinal fluid concentration of,0.7603957
MT2022_2025,W4280531467,111,auto,Mitochondrial,links,between brain aging,Mitochondrial links between brain aging,0.66144013
MT2022_2025,W4280531467,112,auto,Tau,protein,aggregation is associated,Tau protein aggregation is associated,0.63826376
MT2022_2025,W4280531467,113,auto,The,aging,mitochondria P Theurey,The aging mitochondria P Theurey,0.71280724
MT2022_2025,W4280531467,114,auto,Cellular,senescence,: defining a,Cellular senescence : defining a,0.73895097
MT2022_2025,W4280531467,115,auto,10.1016/j.cell.2019.10.005,Cell,179 4 2019,10.1016/j.cell.2019.10.005 Cell 179 4 2019,0.4022881
MT2022_2025,W4280531467,116,auto,Senescence,surveillance,of pre-malignant hepatocytes,Senescence surveillance of pre-malignant hepatocytes,0.5999834
MT2022_2025,W4280531467,117,auto,Heterochronic,parabiosis,regulates the extent,Heterochronic parabiosis regulates the extent,0.56116843
MT2022_2025,W4280531467,118,auto,Whole,-,body senescent cell,Whole - body senescent cell,0.59402645
MT2022_2025,W4280531467,119,auto,An,aged,immune system drives,An aged immune system drives,0.62785685
MT2022_2025,W4280531467,120,auto,Clearance,of,senescent glial cells,Clearance of senescent glial cells,0.60143435
MT2022_2025,W4280531467,121,auto,Senolytic,therapy,alleviates Aβassociated oligodendrocyte,Senolytic therapy alleviates Aβassociated oligodendrocyte,0.59125596
MT2022_2025,W4280531467,122,auto,Obesity,-,induced cellular senescence,Obesity - induced cellular senescence,0.5188794
MT2022_2025,W4280531467,123,auto,Age,-,related hyperinsulinemia leads,Age - related hyperinsulinemia leads,0.57294977
MT2022_2025,W4280531467,124,auto,Cellular,senescence,as a driver,Cellular senescence as a driver,0.7948822
MT2022_2025,W4280531467,125,auto,Cellular,senescence,is induced by,Cellular senescence is induced by,0.7685516
MT2022_2025,W4280531467,126,auto,Blast,exposure,leads to accelerated,Blast exposure leads to accelerated,0.68018085
MT2022_2025,W4280531467,127,auto,Astrocyte,senescence,as a component,Astrocyte senescence as a component,0.6415559
MT2022_2025,W4280531467,128,auto,Profiling,senescent,cells in human,Profiling senescent cells in human,0.729617
MT2022_2025,W4280531467,129,auto,Human,CNS,immune senescence and,Human CNS immune senescence and,0.6855976
MT2022_2025,W4280531467,130,auto,Cerebrovascular,senescence,is associated with,Cerebrovascular senescence is associated with,0.6930726
MT2022_2025,W4280531467,131,auto,Front,Neurol,A G Bryant,Front Neurol A G Bryant,0.59746313
MT2022_2025,W4280531467,132,auto,The,landscape,of human tissue,The landscape of human tissue,0.72993696
MT2022_2025,W4280531467,133,auto,Living,neurons,with tau filaments,Living neurons with tau filaments,0.6936946
MT2022_2025,W4280531467,134,auto,A,geroscience,motivated approach to,A geroscience motivated approach to,0.62318385
MT2022_2025,W4280531467,135,auto,The,therapeutic,potential of epigenetic,The therapeutic potential of epigenetic,0.70291334
MT2022_2025,W4280531467,136,auto,The,emerging,field of epigenetics,The emerging field of epigenetics,0.6184741
MT2022_2025,W4280531467,137,auto,A,meta,- analysis of,A meta - analysis of,0.6755162
MT2022_2025,W4280531467,138,auto,Alzheimer's,disease,: early alterations,Alzheimer's disease : early alterations,0.6527645
MT2022_2025,W4280531467,139,auto,Neuron,-,specific methylome analysis,Neuron - specific methylome analysis,0.53877735
MT2022_2025,W4280531467,140,auto,Genome,-,wide methylation profiles,Genome - wide methylation profiles,0.56125295
MT2022_2025,W4280531467,141,auto,10.1016/j.molcel.2012.10.016,Mol,Cell 49 2,10.1016/j.molcel.2012.10.016 Mol Cell 49 2,0.417869
MT2022_2025,W4280531467,142,auto,Aging,of,blood can be,Aging of blood can be,0.5235113
MT2022_2025,W4280531467,143,auto,An,epigenetic,biomarker of aging,An epigenetic biomarker of aging,0.58124447
MT2022_2025,W4280531467,144,auto,The,PedBE,clock accurately estimates,The PedBE clock accurately estimates,0.6699596
MT2022_2025,W4280531467,145,auto,The,pediatric,buccal epigenetic clock,The pediatric buccal epigenetic clock,0.6239397
MT2022_2025,W4280531467,146,auto,Using,DNA,methylation profiling to,Using DNA methylation profiling to,0.61284983
MT2022_2025,W4280531467,147,auto,Epigenetic,aging,signatures in mice,Epigenetic aging signatures in mice,0.65129364
MT2022_2025,W4280531467,148,auto,Underlying,features,of epigenetic aging,Underlying features of epigenetic aging,0.6593757
MT2022_2025,W4280531467,150,auto,Recalibrating,the,epigenetic clock :,Recalibrating the epigenetic clock :,0.6042637
MT2022_2025,W4280531467,151,auto,The,association,of epigenetic clocks,The association of epigenetic clocks,0.6342519
MT2022_2025,W4280531467,152,auto,The,metabolic,impact on histone,The metabolic impact on histone,0.73286706
MT2022_2025,W4280531467,153,auto,Dysregulation,of,the epigenetic landscape,Dysregulation of the epigenetic landscape,0.5243091
MT2022_2025,W4280531467,154,auto,An,integrated,multi-omics approach identifies,An integrated multi-omics approach identifies,0.656765
MT2022_2025,W4280531467,155,auto,Age,-,related epigenetic changes,Age - related epigenetic changes,0.5560708
MT2022_2025,W4280531467,156,auto,How,do,micro-RNAs regulate gene,How do micro-RNAs regulate gene,0.5149342
MT2022_2025,W4280531467,157,auto,R,J,Jackson N Standart,R J Jackson N Standart,0.73025465
MT2022_2025,W4280531467,158,auto,2007,MicroRNAs,in Alzheimer's disease,2007 MicroRNAs in Alzheimer's disease,0.64852047
MT2022_2025,W4280531467,159,auto,Alzheimer's,Disease,and microRNA -,Alzheimer's Disease and microRNA -,0.7152329
MT2022_2025,W4280531467,160,auto,Vascular,contributions,to cognitive impairment,Vascular contributions to cognitive impairment,0.61706394
MT2022_2025,W4280531467,161,auto,Dysfunction,of,the neurovascular unit,Dysfunction of the neurovascular unit,0.55700105
MT2022_2025,W4280531467,162,auto,Regulation,of,cerebral blood flow,Regulation of cerebral blood flow,0.5570266
MT2022_2025,W4280531467,163,auto,Interplay,between,brain pericytes and,Interplay between brain pericytes and,0.6401868
MT2022_2025,W4280531467,164,auto,Pericyte,loss,influences Alzheimer -,Pericyte loss influences Alzheimer -,0.6261054
MT2022_2025,W4280531467,165,auto,Reversal,of,endothelial dysfunction reduces,Reversal of endothelial dysfunction reduces,0.5605264
MT2022_2025,W4280531467,167,auto,Blood,-,brain barrier breakdown,Blood - brain barrier breakdown,0.5814314
MT2022_2025,W4280531467,168,auto,Aging,of,the vascular system,Aging of the vascular system,0.5117934
MT2022_2025,W4280531467,169,auto,Gene,expression,markers of age,Gene expression markers of age,0.7105278
MT2022_2025,W4280531467,170,auto,A,meta,- analysis of,A meta - analysis of,0.6755161
MT2022_2025,W4280531467,171,auto,Biol,Psychiatry,68 10 2010,Biol Psychiatry 68 10 2010,0.6834307
MT2022_2025,W4280531467,172,auto,2018,J,Clin Invest Peripheral,2018 J Clin Invest Peripheral,0.50814474
MT2022_2025,W4280531467,173,auto,Mol,Neurodegen,W Cao H,Mol Neurodegen W Cao H,0.60399497
MT2022_2025,W4280531467,174,auto,C,-,reactive protein as,C - reactive protein as,0.6093519
MT2022_2025,W4280531467,175,auto,Circulating,levels,of IL -,Circulating levels of IL -,0.61701083
MT2022_2025,W4280531467,176,auto,P,Italiani,10.1186/s12974-017-1027-y J Neuroinflammation,P Italiani 10.1186/s12974-017-1027-y J Neuroinflammation,0.48501286
MT2022_2025,W4280531467,177,auto,Early,neuroinflammation,is associated with,Early neuroinflammation is associated with,0.6637108
MT2022_2025,W4280531467,178,auto,Cells,10,5 1195 2021,Cells 10 5 1195 2021,0.71962816
MT2022_2025,W4280531467,179,auto,Novel,CSF,biomarkers for Alzheimer's,Novel CSF biomarkers for Alzheimer's,0.50406826
MT2022_2025,W4280531467,180,auto,Accelerated,inflammatory,aging in Alzheimer's,Accelerated inflammatory aging in Alzheimer's,0.56460744
MT2022_2025,W4280531467,181,auto,Soluble,TREM2,and inflammatory proteins,Soluble TREM2 and inflammatory proteins,0.67854464
MT2022_2025,W4280531467,182,auto,Immune,signaling,in neurodegeneration T,Immune signaling in neurodegeneration T,0.76800513
MT2022_2025,W4280531467,183,auto,Neuroimmune,connections,in aging and,Neuroimmune connections in aging and,0.7185339
MT2022_2025,W4280531467,184,auto,Cellular,senescence,at the crossroads,Cellular senescence at the crossroads,0.62192184
MT2022_2025,W4280531467,185,auto,Microglial,function,and regulation during,Microglial function and regulation during,0.7130395
MT2022_2025,W4280531467,186,auto,Systemic,inflammation,impairs microglial aβ,Systemic inflammation impairs microglial aβ,0.7528558
MT2022_2025,W4280531467,188,auto,Neuroprotective,activities,of regulatory t,Neuroprotective activities of regulatory t,0.6059378
MT2022_2025,W4280531467,189,auto,The,role,of regulatory T,The role of regulatory T,0.65949094
MT2022_2025,W4280531467,190,auto,Breaking,immune,tolerance by targeting,Breaking immune tolerance by targeting,0.6219874
MT2022_2025,W4280531467,191,auto,Interpretation,of,risk loci from,Interpretation of risk loci from,0.58673835
MT2022_2025,W4280531467,192,auto,The,multiplex,model of the,The multiplex model of the,0.659113
MT2022_2025,W4280531467,193,auto,Genetic,evidence,for the involvement,Genetic evidence for the involvement,0.6574181
MT2022_2025,W4280531467,194,auto,The,genetics,of human ageing,The genetics of human ageing,0.68341756
MT2022_2025,W4280531467,195,auto,Cloning,and,characterization of LAG1,Cloning and characterization of LAG1,0.49507076
MT2022_2025,W4280531467,196,auto,Lipidomics,for,studying metabolism X,Lipidomics for studying metabolism X,0.601087
MT2022_2025,W4280531467,197,auto,Bioactive,sphingolipids,: metabolism and,Bioactive sphingolipids : metabolism and,0.8507943
MT2022_2025,W4280531467,198,auto,9th,N,Musi P J,9th N Musi P J,0.71938974
MT2022_2025,W4280531467,199,auto,Substantial,sulfatide,deficiency and ceramide,Substantial sulfatide deficiency and ceramide,0.79610425
MT2022_2025,W4280531467,200,auto,Involvement,of,oxidative stress -,Involvement of oxidative stress -,0.6286236
MT2022_2025,W4280531467,201,auto,Cerebrospinal,fluid,sulfatide is decreased,Cerebrospinal fluid sulfatide is decreased,0.7341611
MT2022_2025,W4280531467,202,auto,Ann,Neurol,54 1 2003,Ann Neurol 54 1 2003,0.6429311
MT2022_2025,W4280531467,203,auto,Specific,changes,of sulfatide levels,Specific changes of sulfatide levels,0.7344644
MT2022_2025,W4280531467,204,auto,A,turn,of the sulfatide,A turn of the sulfatide,0.6188898
MT2022_2025,W4280531467,205,auto,The,pathogenic,implication of abnormal,The pathogenic implication of abnormal,0.6945728
MT2022_2025,W4280531467,206,auto,E,mediates,sulfatide depletion in,E mediates sulfatide depletion in,0.64761794
MT2022_2025,W4280531467,207,auto,Novel,role,for apolipoprotein E,Novel role for apolipoprotein E,0.7103693
MT2022_2025,W4280531467,208,auto,Modulation,of,sulfatide content X,Modulation of sulfatide content X,0.67438143
MT2022_2025,W4280531467,209,auto,Adult,-,onset CNS myelin,Adult - onset CNS myelin,0.59038043
MT2022_2025,W4280531467,210,auto,Peripheral,ethanolamine,plasmalogen deficiency :,Peripheral ethanolamine plasmalogen deficiency :,0.6304755
MT2022_2025,W4280531467,211,auto,Curvilinear,regression,course of human,Curvilinear regression course of human,0.7341135
MT2022_2025,W4280531467,212,auto,New,horizons,: novel approaches,New horizons : novel approaches,0.69668895
MT2022_2025,W4280531467,213,auto,Glial,activation,and inflammation along,Glial activation and inflammation along,0.7385951
MT2022_2025,W4280531467,214,auto,Results,from,a pilot study,Results from a pilot study,0.50395626
MT2022_2025,W4280531467,215,auto,Human,/,Human trials :,Human / Human trials :,0.6444786
MT2022_2025,W4280531467,216,auto,Model,organism,development and evaluation,Model organism development and evaluation,0.69004816
MT2022_2025,W4280531467,217,auto,Reuniting,the,"body "" neck","Reuniting the body "" neck",0.72918046
MT2022_2025,W4281560571,0,auto,Economic,significance,of biofilms :,Economic significance of biofilms :,0.6759362
MT2022_2025,W4281560571,1,auto,Economic,significance,of biofilms :,Economic significance of biofilms :,0.6759362
MT2022_2025,W4281560571,2,auto,The,increasing,awareness of the,The increasing awareness of the,0.73310244
MT2022_2025,W4281560571,3,auto,Due,to,the extent of,Due to the extent of,0.6538436
MT2022_2025,W4281560571,4,auto,This,perspective,highlights this impact,This perspective highlights this impact,0.7432048
MT2022_2025,W4281560571,5,auto,The,outputs,from this analysis,The outputs from this analysis,0.67685753
MT2022_2025,W4281560571,6,auto,However,",",there are still,"However , there are still",0.64725876
MT2022_2025,W4281560571,7,auto,This,perspective,discusses some of,This perspective discusses some of,0.6779701
MT2022_2025,W4281560571,9,auto,Microbial,biofilms,are everywhere as,Microbial biofilms are everywhere as,0.71236205
MT2022_2025,W4281560571,10,auto,As,such,", they present","As such , they present",0.73666734
MT2022_2025,W4281560571,11,auto,These,biofilms,exert a major,These biofilms exert a major,0.68189454
MT2022_2025,W4281560571,12,auto,6,Capturing,the financial implications,6 Capturing the financial implications,0.6053754
MT2022_2025,W4281560571,13,auto,To,address,this knowledge gap,To address this knowledge gap,0.63532734
MT2022_2025,W4281560571,14,auto,The,analysis,refers to values,The analysis refers to values,0.70341986
MT2022_2025,W4281560571,15,auto,The,breakdown,by sectors is,The breakdown by sectors is,0.7148665
MT2022_2025,W4281560571,16,auto,The,impact,of biofilms in,The impact of biofilms in,0.6818242
MT2022_2025,W4281560571,17,auto,The,US,National Institutes of,The US National Institutes of,0.34225336
MT2022_2025,W4281560571,18,auto,More,than,"70,000 people worldwide","More than 70,000 people worldwide",0.5116564
MT2022_2025,W4281560571,19,auto,The,insertion,of pacemakers and,The insertion of pacemakers and,0.7836477
MT2022_2025,W4281560571,20,auto,Many,of,these biofilms comprise,Many of these biofilms comprise,0.6535472
MT2022_2025,W4281560571,21,auto,This,is,aggravated by the,This is aggravated by the,0.66210794
MT2022_2025,W4281560571,22,auto,The,surface,of prosthetic joints,The surface of prosthetic joints,0.77500844
MT2022_2025,W4281560571,23,auto,These,infections,can sometimes appear,These infections can sometimes appear,0.6924095
MT2022_2025,W4281560571,24,auto,The,personal,care sector impacts,The personal care sector impacts,0.5994612
MT2022_2025,W4281560571,25,auto,Biofilms,are,associated with and,Biofilms are associated with and,0.6114829
MT2022_2025,W4281560571,26,auto,Oral,plaque,", a biofilm","Oral plaque , a biofilm",0.7605171
MT2022_2025,W4281560571,27,auto,Left,uncontrolled,", it can","Left uncontrolled , it can",0.6739788
MT2022_2025,W4281560571,28,auto,The,global,household cleaning product,The global household cleaning product,0.70726
MT2022_2025,W4281560571,29,auto,Growth,in,the market is,Growth in the market is,0.5658834
MT2022_2025,W4281560571,30,auto,The,higher,occupant density and,The higher occupant density and,0.68190163
MT2022_2025,W4281560571,31,auto,These,play,a key role,These play a key role,0.67758334
MT2022_2025,W4281560571,32,auto,The,anti-microbial,property is often,The anti-microbial property is often,0.6806954
MT2022_2025,W4281560571,33,auto,Anti-microbial,activity,can also arise,Anti-microbial activity can also arise,0.6441638
MT2022_2025,W4281560571,34,auto,The,world's,50 million km,The world's 50 million km,0.6669178
MT2022_2025,W4281560571,35,auto,The,management,and control of,The management and control of,0.7228629
MT2022_2025,W4281560571,36,auto,Biofilms,are,an integral part,Biofilms are an integral part,0.58904743
MT2022_2025,W4281560571,37,auto,Where,these,"measures fail ,","Where these measures fail ,",0.65363944
MT2022_2025,W4281560571,38,auto,For,example,", there were","For example , there were",0.6147555
MT2022_2025,W4281560571,39,auto,Several,process,configurations are used,Several process configurations are used,0.6909418
MT2022_2025,W4281560571,40,auto,In,activated,"sludge processes ,","In activated sludge processes ,",0.6721371
MT2022_2025,W4281560571,41,auto,The,water,treatment market was,The water treatment market was,0.74000996
MT2022_2025,W4281560571,42,auto,Biofilms,are,key for the,Biofilms are key for the,0.6337582
MT2022_2025,W4281560571,43,auto,The,estimated,global impact of,The estimated global impact of,0.65607756
MT2022_2025,W4281560571,44,auto,The,major,global challenge of,The major global challenge of,0.6136831
MT2022_2025,W4281560571,45,auto,In,order,to deliver energy,In order to deliver energy,0.7619985
MT2022_2025,W4281560571,46,auto,Biofouling,of,"shipping vessels ,","Biofouling of shipping vessels ,",0.6042813
MT2022_2025,W4281560571,47,auto,Fouled,marine,surfaces become susceptible,Fouled marine surfaces become susceptible,0.6824684
MT2022_2025,W4281560571,48,auto,In,the,oil and gas,In the oil and gas,0.76939785
MT2022_2025,W4281560571,49,auto,The,economic,and societal impacts,The economic and societal impacts,0.73346907
MT2022_2025,W4281560571,50,auto,However,",",many scientific challenges,"However , many scientific challenges",0.6044907
MT2022_2025,W4281560571,51,auto,A,number,of the key,A number of the key,0.61809343
MT2022_2025,W4281560571,52,auto,Further,expansion,on the themes,Further expansion on the themes,0.695642
MT2022_2025,W4281560571,53,auto,Better,understanding,of the interaction,Better understanding of the interaction,0.73463225
MT2022_2025,W4281560571,54,auto,The,key,scientific challenges for,The key scientific challenges for,0.6508943
MT2022_2025,W4281560571,55,auto,Equally,",",understanding the effect,"Equally , understanding the effect",0.5766486
MT2022_2025,W4281560571,56,auto,Such,',surface structure /,Such ' surface structure /,0.65396345
