source,target,predicate,year
SKG_NLI_17,E_849ef114a9,has,2020.0
SKG_NLI_17,E_41284bb4b6,decreases from,2020.0
SKG_NLI_17,E_41284bb4b6,has,2020.0
SKG_NLI_17,E_b575844c21,has,2020.0
SKG_NLI_17,E_3c628a2dca,has,2020.0
SKG_NLI_17,E_9e1d0ecb08,has,2020.0
SKG_NLI_17,E_6b00d6a448,learn,2020.0
SKG_NLI_17,E_c98dc75c64,learn,2020.0
SKG_NLI_17,E_c98dc75c64,over,2020.0
SKG_NLI_17,E_7b046d3541,over,2020.0
SKG_NLI_17,E_6b00d6a448,has,2020.0
SKG_NLI_17,E_f1c7dd6644,with,2020.0
SKG_NLI_17,E_78305419a5,with,2020.0
SKG_NLI_17,E_dac8c9e6ec,has,2020.0
SKG_NLI_17,E_f1c7dd6644,has,2020.0
SKG_NLI_17,E_89e8a302a3,to,2020.0
SKG_NLI_17,E_308660ed67,to,2020.0
SKG_NLI_17,E_89e8a302a3,to simulate,2020.0
SKG_NLI_17,E_4d75d96038,to simulate,2020.0
SKG_NLI_17,E_85799ff4e5,apply,2020.0
SKG_NLI_17,E_89e8a302a3,apply,2020.0
SKG_NLI_17,E_39fe09e4a6,during,2020.0
SKG_NLI_17,E_00b8744e1a,during,2020.0
SKG_NLI_17,E_39fe09e4a6,can be,2020.0
SKG_NLI_17,E_8ac370f944,can be,2020.0
SKG_NLI_17,E_00b8744e1a,can be,2020.0
SKG_NLI_17,E_8ac370f944,over,2020.0
SKG_NLI_17,E_f465392ea0,over,2020.0
SKG_NLI_17,E_f465392ea0,using,2020.0
SKG_NLI_17,E_24cdd76a5f,using,2020.0
SKG_NLI_17,E_20f35e630d,has,2020.0
SKG_NLI_17,E_39fe09e4a6,has,2020.0
SKG_NLI_17,E_54c7481040,to make,2020.0
SKG_NLI_17,E_00b8744e1a,to make,2020.0
SKG_NLI_17,E_a84715071d,run over,2020.0
SKG_NLI_17,E_202dcc069a,run over,2020.0
SKG_NLI_17,E_00b8744e1a,has,2020.0
SKG_NLI_17,E_b8ec8f9443,has,2020.0
SKG_NLI_17,E_20f35e630d,look at,2020.0
SKG_NLI_17,E_54c7481040,look at,2020.0
SKG_NLI_17,E_8229c9b9d8,to run,2020.0
SKG_NLI_17,E_abcee271d1,to run,2020.0
SKG_NLI_17,E_abcee271d1,amortizes,2020.0
SKG_NLI_17,E_b57dcd1ef5,amortizes,2020.0
SKG_NLI_17,E_b57dcd1ef5,over,2020.0
SKG_NLI_17,E_98b04b15c1,over,2020.0
SKG_NLI_17,E_20f35e630d,propose,2020.0
SKG_NLI_17,E_8229c9b9d8,propose,2020.0
SKG_NLI_17,E_00fa5616ac,for,2020.0
SKG_NLI_17,E_03c88dfb2e,for,2020.0
SKG_NLI_17,E_00fa5616ac,use,2020.0
SKG_NLI_17,E_0853a337e5,use,2020.0
SKG_NLI_17,E_20f35e630d,compute,2020.0
SKG_NLI_17,E_00fa5616ac,compute,2020.0
SKG_NLI_17,E_f826c0beef,shared across,2020.0
SKG_NLI_17,E_2cb1ad4f3e,shared across,2020.0
SKG_NLI_17,E_c8192327ef,using,2020.0
SKG_NLI_17,E_a11133360d,using,2020.0
SKG_NLI_17,E_20f35e630d,consider,2020.0
SKG_NLI_17,E_c8192327ef,consider,2020.0
SKG_NLI_17,E_42296b6525,reaches,2020.0
SKG_NLI_17,E_144a1ca6a5,of,2020.0
SKG_NLI_17,E_53e61336bb,has,2020.0
SKG_NLI_17,E_42296b6525,has,2020.0
SKG_NLI_17,E_fc34721691,on,2020.0
SKG_NLI_17,E_0e1b9e930e,on,2020.0
SKG_NLI_17,E_42296b6525,achieves,2020.0
SKG_NLI_17,E_195cf8c297,achieves,2020.0
SKG_NLI_17,E_195cf8c297,across,2020.0
SKG_NLI_17,E_44bb9b90fd,across,2020.0
SKG_NLI_17,E_53e61336bb,observe,2020.0
SKG_NLI_17,E_42296b6525,observe,2020.0
SKG_NLI_17,E_f03d2c892f,prior to,2020.0
SKG_NLI_17,E_0e5303403e,prior to,2020.0
SKG_NLI_17,E_0e5303403e,improves,2020.0
SKG_NLI_17,E_53e61336bb,improves,2020.0
SKG_NLI_17,E_53e61336bb,with,2020.0
SKG_NLI_17,E_0dbb161f1f,with,2020.0
SKG_NLI_17,E_0dbb161f1f,of,2020.0
SKG_NLI_17,E_f03d2c892f,has,2020.0
SKG_NLI_17,E_4d638ee8d3,from,2020.0
SKG_NLI_17,E_04c4443237,from,2020.0
SKG_NLI_17,E_0affa51316,with,2020.0
SKG_NLI_17,E_5d6db9a1dc,in,2020.0
SKG_NLI_17,E_5d6db9a1dc,compared to,2020.0
SKG_NLI_17,E_914ac79542,compared to,2020.0
SKG_NLI_17,E_1648e1f26e,has,2020.0
SKG_NLI_17,E_64865c8c8d,has,2020.0
SKG_NLI_17,E_4d638ee8d3,has,2020.0
SKG_NLI_17,E_914ac79542,has,2020.0
SKG_NLI_17,E_1648e1f26e,observe,2020.0
SKG_NLI_17,E_9f034b6394,across,2020.0
SKG_NLI_17,E_365a4a972d,across,2020.0
SKG_NLI_17,E_9f034b6394,see,2020.0
SKG_NLI_17,E_b472b0f4af,see,2020.0
SKG_NLI_17,E_365a4a972d,in,2020.0
SKG_NLI_17,E_735424190c,in,2020.0
SKG_NLI_17,E_b472b0f4af,compared to,2020.0
SKG_NLI_17,E_75f473afea,compared to,2020.0
SKG_NLI_17,E_c2b89e804d,improves,2020.0
SKG_NLI_17,E_5d6db9a1dc,improves,2020.0
SKG_NLI_17,E_5d6db9a1dc,to,2020.0
SKG_NLI_17,E_53e61336bb,average,2020.0
SKG_NLI_17,E_9f034b6394,average,2020.0
SKG_NLI_17,E_2e1f980065,over,2020.0
SKG_NLI_17,E_6f9213d975,over,2020.0
SKG_NLI_17,E_6f9213d975,improves,2020.0
SKG_NLI_17,E_735424190c,compared to using,2020.0
SKG_NLI_17,E_53e61336bb,Taking,2020.0
SKG_NLI_17,E_2e1f980065,Taking,2020.0
SKG_NLI_17,E_f29871cca0,performs,2020.0
SKG_NLI_17,E_db82206b1d,performs,2020.0
SKG_NLI_17,E_122ccb18e6,by,2020.0
SKG_NLI_17,E_e73c2a9299,by,2020.0
SKG_NLI_17,E_122ccb18e6,has,2020.0
SKG_NLI_17,E_f29871cca0,has,2020.0
SKG_NLI_17,E_eaf0e0df2f,using,2020.0
SKG_NLI_17,E_b22b975e3f,using,2020.0
SKG_NLI_17,E_6736739de0,using,2020.0
SKG_NLI_17,E_6736739de0,reduce,2020.0
SKG_NLI_17,E_7ad47e4b5d,reduce,2020.0
SKG_NLI_17,E_7ad47e4b5d,by,2020.0
SKG_NLI_17,E_359a1fec86,by,2020.0
SKG_NLI_17,E_eaf0e0df2f,has,2020.0
SKG_NLI_18,E_986cb16e98,of,2020.0
SKG_NLI_18,E_89cd5bf2a4,of,2020.0
SKG_NLI_18,E_c05f6c2335,of,2020.0
SKG_NLI_18,E_3fe8322891,of,2020.0
SKG_NLI_18,E_65b5c75e38,than,2020.0
SKG_NLI_18,E_2180a21cfb,than,2020.0
SKG_NLI_18,E_986cb16e98,has,2020.0
SKG_NLI_18,E_c05f6c2335,has,2020.0
SKG_NLI_18,E_89cd5bf2a4,has,2020.0
SKG_NLI_18,E_3fe8322891,has,2020.0
SKG_NLI_18,E_d6cf78db41,has,2020.0
SKG_NLI_18,E_65b5c75e38,has,2020.0
SKG_NLI_18,E_b12965637d,increase,2020.0
SKG_NLI_18,E_986cb16e98,increase,2020.0
SKG_NLI_18,E_75cf4b74c5,is,2020.0
SKG_NLI_18,E_47027e2750,is,2020.0
SKG_NLI_18,E_b12965637d,has,2020.0
SKG_NLI_18,E_75cf4b74c5,has,2020.0
SKG_NLI_18,E_9466f6a267,to be,2020.0
SKG_NLI_18,E_c158b33d64,to be,2020.0
SKG_NLI_18,E_b12965637d,find,2020.0
SKG_NLI_18,E_9466f6a267,find,2020.0
SKG_NLI_18,E_f9b13e0c0b,for,2020.0
SKG_NLI_18,E_e103b2983c,for,2020.0
SKG_NLI_18,E_2180a21cfb,has,2020.0
SKG_NLI_18,E_f9b13e0c0b,has,2020.0
SKG_NLI_18,E_f476a69766,as,2020.0
SKG_NLI_18,E_f4c754829f,as,2020.0
SKG_NLI_18,E_5283d6793f,are,2020.0
SKG_NLI_18,E_f8b1b92263,are,2020.0
SKG_NLI_18,E_c9ea382e2f,are,2020.0
SKG_NLI_18,E_cafe0dfdad,are,2020.0
SKG_NLI_18,E_b575844c21,has,2020.0
SKG_NLI_18,E_5283d6793f,has,2020.0
SKG_NLI_18,E_4050fcc72e,use,2020.0
SKG_NLI_18,E_ad187ef9de,use,2020.0
SKG_NLI_18,E_0f7e401c39,use,2020.0
SKG_NLI_18,E_ad187ef9de,with,2020.0
SKG_NLI_18,E_d2728d3f36,with,2020.0
SKG_NLI_18,E_0f7e401c39,with,2020.0
SKG_NLI_18,E_d2728d3f36,of,2020.0
SKG_NLI_18,E_20f35e630d,with,2020.0
SKG_NLI_18,E_bf1a06b222,with,2020.0
SKG_NLI_18,E_bf1a06b222,on,2020.0
SKG_NLI_18,E_41b66e5043,on,2020.0
SKG_NLI_18,E_d2728d3f36,has,2020.0
SKG_NLI_18,E_914c6b28a8,has,2020.0
SKG_NLI_18,E_b575844c21,For,2020.0
SKG_NLI_18,E_4050fcc72e,For,2020.0
SKG_NLI_18,E_2180a21cfb,to generate,2020.0
SKG_NLI_18,E_41db9db9fb,to generate,2020.0
SKG_NLI_18,E_41db9db9fb,for,2020.0
SKG_NLI_18,E_509d723b29,for,2020.0
SKG_NLI_18,E_3fe8322891,uses,2020.0
SKG_NLI_18,E_5bc9541797,uses,2020.0
SKG_NLI_18,E_5bc9541797,with,2020.0
SKG_NLI_18,E_f97cbf44ad,with,2020.0
SKG_NLI_18,E_5bc9541797,to learn,2020.0
SKG_NLI_18,E_7718403d2c,to learn,2020.0
SKG_NLI_18,E_7718403d2c,perform,2020.0
SKG_NLI_18,E_f9323f5b51,perform,2020.0
SKG_NLI_18,E_f9323f5b51,on,2020.0
SKG_NLI_18,E_f980c20ce3,on,2020.0
SKG_NLI_18,E_4368671a83,initialized with,2020.0
SKG_NLI_18,E_f19d804c04,initialized with,2020.0
SKG_NLI_18,E_85799ff4e5,has,2020.0
SKG_NLI_18,E_4368671a83,has,2020.0
SKG_NLI_18,E_07ef81225e,set to,2020.0
SKG_NLI_18,E_a6634d12fa,set to,2020.0
SKG_NLI_18,E_07ef81225e,has,2020.0
SKG_NLI_18,E_a6634d12fa,has,2020.0
SKG_NLI_18,E_166e64f6c3,including,2020.0
SKG_NLI_18,E_b1f964d519,including,2020.0
SKG_NLI_18,E_166e64f6c3,updated,2020.0
SKG_NLI_18,E_c185ddac8b,updated,2020.0
SKG_NLI_18,E_166e64f6c3,has,2020.0
SKG_NLI_18,E_ad06309ef3,for,2020.0
SKG_NLI_18,E_2180a21cfb,for,2020.0
SKG_NLI_18,E_ad06309ef3,set to,2020.0
SKG_NLI_18,E_ad06309ef3,has,2020.0
SKG_NLI_18,E_c185ddac8b,includes,2020.0
SKG_NLI_18,E_1569cca9d4,includes,2020.0
SKG_NLI_18,E_20f35e630d,first trained with,2020.0
SKG_NLI_18,E_89dadc6179,first trained with,2020.0
SKG_NLI_18,E_89dadc6179,for,2020.0
SKG_NLI_18,E_09b2a66345,for,2020.0
SKG_NLI_18,E_89dadc6179,followed by,2020.0
SKG_NLI_18,E_a013f82d69,followed by,2020.0
SKG_NLI_18,E_a013f82d69,for,2020.0
SKG_NLI_18,E_ecaf2798eb,for,2020.0
SKG_NLI_18,E_1569cca9d4,has,2020.0
SKG_NLI_18,E_20f35e630d,has,2020.0
SKG_NLI_18,E_c185ddac8b,has,2020.0
SKG_NLI_18,E_1b10cd4db4,of,2020.0
SKG_NLI_18,E_87428b678d,of,2020.0
SKG_NLI_18,E_85799ff4e5,use,2020.0
SKG_NLI_18,E_1b10cd4db4,use,2020.0
SKG_NLI_18,E_5283d6793f,on,2020.0
SKG_NLI_18,E_f603ed34f2,on,2020.0
SKG_NLI_18,E_5283d6793f,for,2020.0
SKG_NLI_18,E_b09359fdd9,for,2020.0
SKG_NLI_18,E_f603ed34f2,for,2020.0
SKG_NLI_18,E_85799ff4e5,fine - tune,2020.0
SKG_NLI_18,E_5283d6793f,fine - tune,2020.0
SKG_NLI_18,E_dc2fb8ab63,of,2020.0
SKG_NLI_18,E_dddf81e9a2,of,2020.0
SKG_NLI_18,E_dc2fb8ab63,parameterizing,2020.0
SKG_NLI_18,E_6d67f73778,parameterizing,2020.0
SKG_NLI_18,E_dddf81e9a2,given,2020.0
SKG_NLI_18,E_583d2b6f61,given,2020.0
SKG_NLI_18,E_6d67f73778,using,2020.0
SKG_NLI_18,E_a78546eb45,using,2020.0
SKG_NLI_18,E_a78546eb45,with,2020.0
SKG_NLI_18,E_4c4a9fd7f4,with,2020.0
SKG_NLI_18,E_20f35e630d,call,2020.0
SKG_NLI_18,E_2180a21cfb,call,2020.0
SKG_NLI_18,E_3ecdc42c1d,for,2020.0
SKG_NLI_18,E_90be9a9501,for,2020.0
SKG_NLI_18,E_3ecdc42c1d,comparing,2020.0
SKG_NLI_18,E_96f2bd2ca3,comparing,2020.0
SKG_NLI_18,E_90be9a9501,of,2020.0
SKG_NLI_18,E_82ded73cfc,of,2020.0
SKG_NLI_18,E_90be9a9501,comparing,2020.0
SKG_NLI_18,E_20f35e630d,explore,2020.0
SKG_NLI_18,E_3ecdc42c1d,explore,2020.0
SKG_NLI_18,E_8b2c0cc305,for,2020.0
SKG_NLI_18,E_b3dd065a31,for,2020.0
SKG_NLI_18,E_20f35e630d,develop,2020.0
SKG_NLI_18,E_8b2c0cc305,develop,2020.0
SKG_NLI_18,E_353a28ecaa,with,2020.0
SKG_NLI_18,E_f0096f20ef,with,2020.0
SKG_NLI_18,E_f0096f20ef,to,2020.0
SKG_NLI_18,E_31cc804ee0,to,2020.0
SKG_NLI_18,E_f0096f20ef,call,2020.0
SKG_NLI_18,E_80e85cc043,call,2020.0
SKG_NLI_18,E_53e61336bb,find,2020.0
SKG_NLI_18,E_353a28ecaa,find,2020.0
SKG_NLI_18,E_1d9292ae91,than,2020.0
SKG_NLI_18,E_5ea8056432,than,2020.0
SKG_NLI_18,E_5ea8056432,under,2020.0
SKG_NLI_18,E_2d2037171e,under,2020.0
SKG_NLI_18,E_1d9292ae91,has,2020.0
SKG_NLI_18,E_53e61336bb,has,2020.0
SKG_NLI_18,E_8ba5d5de47,on,2020.0
SKG_NLI_18,E_1294e9ab73,on,2020.0
SKG_NLI_18,E_77d85406f6,has,2020.0
SKG_NLI_18,E_ac96a67ff4,has,2020.0
SKG_NLI_18,E_8ba5d5de47,has,2020.0
SKG_NLI_18,E_53e61336bb,when,2020.0
SKG_NLI_18,E_2180a21cfb,when,2020.0
SKG_NLI_18,E_53e61336bb,limited to,2020.0
SKG_NLI_18,E_77d85406f6,limited to,2020.0
SKG_NLI_18,E_5ea8056432,when,2020.0
SKG_NLI_18,E_39524aa473,when,2020.0
SKG_NLI_18,E_5ea8056432,training labels are,2020.0
SKG_NLI_18,E_3b6527e013,training labels are,2020.0
SKG_NLI_18,E_39524aa473,shows,2020.0
SKG_NLI_18,E_b9bdd19039,shows,2020.0
SKG_NLI_18,E_542b153e8e,has,2020.0
SKG_NLI_18,E_5ea8056432,has,2020.0
SKG_NLI_18,E_61b9d487a5,with,2020.0
SKG_NLI_18,E_a1835d717a,with,2020.0
SKG_NLI_18,E_73fb6be850,on,2020.0
SKG_NLI_18,E_13446fec04,on,2020.0
SKG_NLI_18,E_13446fec04,except for,2020.0
SKG_NLI_18,E_0472c42638,except for,2020.0
SKG_NLI_18,E_61b9d487a5,has,2020.0
SKG_NLI_18,E_a1835d717a,has,2020.0
SKG_NLI_18,E_73fb6be850,has,2020.0
SKG_NLI_18,E_53e61336bb,When using,2020.0
SKG_NLI_18,E_61b9d487a5,When using,2020.0
SKG_NLI_18,E_5cffcbb232,than,2020.0
SKG_NLI_18,E_54bcc607e1,has,2020.0
SKG_NLI_18,E_53e61336bb,With,2020.0
SKG_NLI_18,E_54bcc607e1,With,2020.0
SKG_NLI_18,E_2ff8ec78eb,has,2020.0
SKG_NLI_18,E_f4c754829f,has,2020.0
SKG_NLI_18,E_6825f454af,has,2020.0
SKG_NLI_18,E_53e61336bb,see that,2020.0
SKG_NLI_18,E_2ff8ec78eb,see that,2020.0
SKG_NLI_18,E_53e61336bb,on,2020.0
SKG_NLI_18,E_2ff8ec78eb,on,2020.0
SKG_NLI_18,E_fe2ccb1284,robust to,2020.0
SKG_NLI_18,E_92175f97b2,robust to,2020.0
SKG_NLI_18,E_fe2ccb1284,find,2020.0
SKG_NLI_18,E_229e5b1363,performs,2020.0
SKG_NLI_18,E_db82206b1d,performs,2020.0
SKG_NLI_18,E_2180a21cfb,shows,2020.0
SKG_NLI_18,E_767051939b,shows,2020.0
SKG_NLI_18,E_767051939b,in,2020.0
SKG_NLI_18,E_c05f6c2335,in,2020.0
SKG_NLI_18,E_2180a21cfb,always outperforms,2020.0
SKG_NLI_18,E_dee810d3f9,always outperforms,2020.0
SKG_NLI_18,E_dee810d3f9,when keeping,2020.0
SKG_NLI_18,E_852496f0a5,for,2020.0
SKG_NLI_18,E_cae077eb53,has,2020.0
SKG_NLI_18,E_53e61336bb,comparing,2020.0
SKG_NLI_18,E_cae077eb53,comparing,2020.0
SKG_NLI_18,E_6fa9325472,in,2020.0
SKG_NLI_18,E_852496f0a5,in,2020.0
SKG_NLI_18,E_3fe8322891,begins to perform,2020.0
SKG_NLI_18,E_8518008e88,begins to perform,2020.0
SKG_NLI_18,E_8518008e88,than,2020.0
SKG_NLI_18,E_f47ea60127,has,2020.0
SKG_NLI_18,E_3d4358e667,for,2020.0
SKG_NLI_18,E_7ae53a1a35,for,2020.0
SKG_NLI_18,E_7ae53a1a35,look better than,2020.0
SKG_NLI_18,E_53ad53384a,look better than,2020.0
SKG_NLI_18,E_53e61336bb,note,2020.0
SKG_NLI_18,E_3d4358e667,note,2020.0
SKG_NLI_18,E_7b41a94ecc,performs,2020.0
SKG_NLI_18,E_db82206b1d,when using,2020.0
SKG_NLI_18,E_2ff8ec78eb,when using,2020.0
SKG_NLI_18,E_0e29b9820d,on,2020.0
SKG_NLI_18,E_53e61336bb,worth noting,2020.0
SKG_NLI_18,E_7b41a94ecc,worth noting,2020.0
SKG_NLI_19,E_55152fd428,by using,2020.0
SKG_NLI_19,E_85a5023773,by using,2020.0
SKG_NLI_19,E_d2e6968feb,for,2020.0
SKG_NLI_19,E_9039b21a83,for,2020.0
SKG_NLI_19,E_d2e6968feb,especially identifying,2020.0
SKG_NLI_19,E_cefa8593d5,especially identifying,2020.0
SKG_NLI_19,E_9039b21a83,especially identifying,2020.0
SKG_NLI_19,E_cefa8593d5,in,2020.0
SKG_NLI_19,E_4416f647d8,in,2020.0
SKG_NLI_19,E_b12965637d,incorporating,2020.0
SKG_NLI_19,E_55152fd428,incorporating,2020.0
SKG_NLI_19,E_86bf2d3af0,of,2020.0
SKG_NLI_19,E_05252ffbff,of,2020.0
SKG_NLI_19,E_86bf2d3af0,linking,2020.0
SKG_NLI_19,E_89759e1284,linking,2020.0
SKG_NLI_19,E_05252ffbff,based on,2020.0
SKG_NLI_19,E_3de0746a7d,based on,2020.0
SKG_NLI_19,E_89759e1284,between,2020.0
SKG_NLI_19,E_d4cc582681,between,2020.0
SKG_NLI_19,E_dddf81e9a2,between,2020.0
SKG_NLI_19,E_dddf81e9a2,at,2020.0
SKG_NLI_19,E_4f34b2acb8,at,2020.0
SKG_NLI_19,E_15804d004d,linking,2020.0
SKG_NLI_19,E_21d6faffb9,linking,2020.0
SKG_NLI_19,E_b575844c21,consider,2020.0
SKG_NLI_19,E_86bf2d3af0,consider,2020.0
SKG_NLI_19,E_4de9342122,adds,2020.0
SKG_NLI_19,E_08dd5c33e8,adds,2020.0
SKG_NLI_19,E_08dd5c33e8,to,2020.0
SKG_NLI_19,E_002ad9922a,to,2020.0
SKG_NLI_19,E_002ad9922a,of [ CLS ] token,2020.0
SKG_NLI_19,E_5a35fa9e8c,of [ CLS ] token,2020.0
SKG_NLI_19,E_ee193a3d82,of [ CLS ] token,2020.0
SKG_NLI_19,E_4e101aa969,of [ CLS ] token,2020.0
SKG_NLI_19,E_f5cabb52e3,of [ CLS ] token,2020.0
SKG_NLI_19,E_0c0315829b,of [ CLS ] token,2020.0
SKG_NLI_19,E_c83fdec70f,of [ CLS ] token,2020.0
SKG_NLI_19,E_d49574cb14,of [ CLS ] token,2020.0
SKG_NLI_19,E_002ad9922a,of,2020.0
SKG_NLI_19,E_0c0315829b,of,2020.0
SKG_NLI_19,E_c83fdec70f,of,2020.0
SKG_NLI_19,E_002ad9922a,input of,2020.0
SKG_NLI_19,E_2c9df5f069,input of,2020.0
SKG_NLI_19,E_ee193a3d82,feeds,2020.0
SKG_NLI_19,E_4e101aa969,feeds,2020.0
SKG_NLI_19,E_4e101aa969,of,2020.0
SKG_NLI_19,E_3de0746a7d,of,2020.0
SKG_NLI_19,E_f5cabb52e3,to,2020.0
SKG_NLI_19,E_0c0315829b,to,2020.0
SKG_NLI_19,E_c83fdec70f,adds,2020.0
SKG_NLI_19,E_b3d749bab6,adds,2020.0
SKG_NLI_19,E_b3d749bab6,input of,2020.0
SKG_NLI_19,E_d49574cb14,encodes,2020.0
SKG_NLI_19,E_9cc49ff7cd,encodes,2020.0
SKG_NLI_19,E_9cc49ff7cd,with,2020.0
SKG_NLI_19,E_acf9e6f2f2,with,2020.0
SKG_NLI_19,E_3de0746a7d,has,2020.0
SKG_NLI_19,E_f5cabb52e3,has,2020.0
SKG_NLI_19,E_6cc5da89d7,optimised using,2020.0
SKG_NLI_19,E_434bac5ae0,optimised using,2020.0
SKG_NLI_19,E_b575844c21,has,2020.0
SKG_NLI_19,E_6cc5da89d7,has,2020.0
SKG_NLI_19,E_e16dfe4d4f,set at,2020.0
SKG_NLI_19,E_ee6080f838,in,2020.0
SKG_NLI_19,E_3e1e31f7b0,in,2020.0
SKG_NLI_19,E_ee6080f838,initialized with,2020.0
SKG_NLI_19,E_fccec21fb8,initialized with,2020.0
SKG_NLI_19,E_85799ff4e5,has,2020.0
SKG_NLI_19,E_ee6080f838,has,2020.0
SKG_NLI_19,E_49f167f645,for,2020.0
SKG_NLI_19,E_4ab3650bc2,for,2020.0
SKG_NLI_19,E_85799ff4e5,adopt,2020.0
SKG_NLI_19,E_49f167f645,adopt,2020.0
SKG_NLI_19,E_7a811d0e7b,to represent,2020.0
SKG_NLI_19,E_d0104c060b,to represent,2020.0
SKG_NLI_19,E_d0104c060b,with,2020.0
SKG_NLI_19,E_4057548ed9,with,2020.0
SKG_NLI_19,E_20f35e630d,investigate,2020.0
SKG_NLI_19,E_be04f671f5,investigate,2020.0
SKG_NLI_19,E_d4bc5300de,to represent,2020.0
SKG_NLI_19,E_734cdfcfc0,to represent,2020.0
SKG_NLI_19,E_20f35e630d,has,2020.0
SKG_NLI_19,E_d4bc5300de,has,2020.0
SKG_NLI_19,E_c05f6c2335,of,2020.0
SKG_NLI_19,E_c05f6c2335,is,2020.0
SKG_NLI_19,E_bdbebaae67,is,2020.0
SKG_NLI_19,E_05252ffbff,is,2020.0
SKG_NLI_19,E_bdbebaae67,than,2020.0
SKG_NLI_19,E_3de0746a7d,than,2020.0
SKG_NLI_19,E_c3a549375a,than,2020.0
SKG_NLI_19,E_df321dd15a,have,2020.0
SKG_NLI_19,E_491be4a30c,have,2020.0
SKG_NLI_19,E_cefa8593d5,have,2020.0
SKG_NLI_19,E_25bef4f25b,of,2020.0
SKG_NLI_19,E_e6b8542010,of,2020.0
SKG_NLI_19,E_25bef4f25b,results in,2020.0
SKG_NLI_19,E_f35a7801de,results in,2020.0
SKG_NLI_19,E_53e61336bb,combining,2020.0
SKG_NLI_19,E_25bef4f25b,combining,2020.0
SKG_NLI_19,E_b575844c21,including,2020.0
SKG_NLI_19,E_3de0746a7d,including,2020.0
SKG_NLI_19,E_3a95f35e0b,has,2020.0
SKG_NLI_19,E_6825f454af,has,2020.0
SKG_NLI_19,E_53e61336bb,observed that,2020.0
SKG_NLI_19,E_3a95f35e0b,observed that,2020.0
SKG_NLI_19,E_53e61336bb,of,2020.0
SKG_NLI_19,E_f31f54a399,of,2020.0
SKG_NLI_19,E_53e61336bb,seen that,2020.0
SKG_NLI_19,E_1eabac9caa,seen that,2020.0
SKG_NLI_19,E_f31f54a399,seen that,2020.0
SKG_NLI_19,E_1eabac9caa,between,2020.0
SKG_NLI_19,E_4416f647d8,between,2020.0
SKG_NLI_19,E_1eabac9caa,lead to,2020.0
SKG_NLI_19,E_1d9292ae91,lead to,2020.0
SKG_NLI_19,E_4416f647d8,by,2020.0
SKG_NLI_19,E_739371a726,by,2020.0
SKG_NLI_19,E_53e61336bb,comparing,2020.0
SKG_NLI_19,E_55152fd428,by,2020.0
SKG_NLI_19,E_85a5023773,by,2020.0
SKG_NLI_19,E_6a8263ef0e,on,2020.0
SKG_NLI_19,E_005a400796,on,2020.0
SKG_NLI_19,E_c05f6c2335,on,2020.0
SKG_NLI_19,E_34aff70611,on,2020.0
SKG_NLI_19,E_c6773bcf6a,has,2020.0
SKG_NLI_19,E_c05f6c2335,has,2020.0
SKG_NLI_19,E_53e61336bb,incorporating,2020.0
SKG_NLI_19,E_08bbe96edd,do,2020.0
SKG_NLI_19,E_1233486d25,do,2020.0
SKG_NLI_19,E_1233486d25,compared to,2020.0
SKG_NLI_19,E_b575844c21,compared to,2020.0
SKG_NLI_19,E_b575844c21,on,2020.0
SKG_NLI_19,E_fc721c36a6,on,2020.0
SKG_PAR_0,E_069796ba08,in,2018.0
SKG_PAR_0,E_069796ba08,is,2018.0
SKG_PAR_0,E_cab58848ef,in,2018.0
SKG_PAR_0,E_32f5442660,in,2018.0
SKG_PAR_0,E_32f5442660,is,2018.0
SKG_PAR_0,E_07ef81225e,is,2018.0
SKG_PAR_0,E_6a20507c5f,in,2018.0
SKG_PAR_0,E_6a20507c5f,is,2018.0
SKG_PAR_0,E_434bac5ae0,with,2018.0
SKG_PAR_0,E_9036ae5508,with,2018.0
SKG_PAR_0,E_d86942f5b9,has,2018.0
SKG_PAR_0,E_c9543d8074,within,2018.0
SKG_PAR_0,E_d1d451192f,within,2018.0
SKG_PAR_0,E_85799ff4e5,has,2018.0
SKG_PAR_0,E_c185ddac8b,has,2018.0
SKG_PAR_0,E_e4940aabb7,considers,2018.0
SKG_PAR_0,E_5891da2d64,considers,2018.0
SKG_PAR_0,E_20f35e630d,consider,2018.0
SKG_PAR_0,E_e4940aabb7,consider,2018.0
SKG_PAR_0,E_cf5485a638,of,2018.0
SKG_PAR_0,E_02145f2386,of,2018.0
SKG_PAR_0,E_20f35e630d,introducing,2018.0
SKG_PAR_0,E_cf5485a638,introducing,2018.0
SKG_PAR_0,E_e40992bd60,into,2018.0
SKG_PAR_0,E_f97c5d2994,into,2018.0
SKG_PAR_0,E_e54f7f7150,followed by,2018.0
SKG_PAR_0,E_2e63ab54ef,followed by,2018.0
SKG_PAR_0,E_f97c5d2994,enabling,2018.0
SKG_PAR_0,E_ab9ab9a976,enabling,2018.0
SKG_PAR_0,E_20f35e630d,combine,2018.0
SKG_PAR_0,E_e40992bd60,combine,2018.0
SKG_PAR_0,E_e9dac1cd16,on top of,2018.0
SKG_PAR_0,E_c9631a0f33,on top of,2018.0
SKG_PAR_0,E_20f35e630d,build,2018.0
SKG_PAR_0,E_e9dac1cd16,build,2018.0
SKG_PAR_0,E_ee628f829f,able to generate,2018.0
SKG_PAR_0,E_8b96819a44,able to generate,2018.0
SKG_PAR_0,E_8b96819a44,by learning from,2018.0
