paper_id,year,split,domain,tgnn_novelty,tgnn_norm
NOVEL_MT_45,2021,NOVEL,MT,1.5275997e-05,0.20864932358347366
NOVEL_MT_42,2021,NOVEL,MT,1.2079497e-05,0.1325902797412848
NOVEL_MT_40,2021,NOVEL,MT,1.4438713e-05,0.18872658919762564
NOVEL_MT_39,2021,NOVEL,MT,1.3387073e-05,0.16370336602659497
NOVEL_MT_37,2021,NOVEL,MT,1.3397559e-05,0.1639528749062224
NOVEL_MT_35,2021,NOVEL,MT,1.2752049e-05,0.14859330243928315
NOVEL_MT_31,2021,NOVEL,MT,1.5181121e-05,0.20639179883966902
NOVEL_MT_77,2021,NOVEL,MT,1.4088167e-05,0.1803855306702663
NOVEL_MT_74,2021,NOVEL,MT,1.39295225e-05,0.17661066785755797
NOVEL_MT_71,2021,NOVEL,MT,1.6056725e-05,0.22722633756151978
NOVEL_MT_67,2021,NOVEL,MT,1.483483e-05,0.1981519858094311
NOVEL_MT_66,2021,NOVEL,MT,1.13094875e-05,0.11426830685863126
NOVEL_MT_64,2021,NOVEL,MT,1.3850243e-05,0.17472425366507033
BLOG_NLI_W4220659089,2021,BLOG,NLI,3.1006053e-05,0.5829377699917597
NOVEL_MT_105,2021,NOVEL,MT,1.2836102e-05,0.15059329956491035
NOVEL_MT_104,2021,NOVEL,MT,1.4984839e-05,0.2017213714211073
NOVEL_MT_101,2021,NOVEL,MT,1.3560862e-05,0.16783858428728327
NOVEL_MT_99,2021,NOVEL,MT,1.2633871e-05,0.14578131880619
NOVEL_MT_96,2021,NOVEL,MT,1.3743616e-05,0.17218712002898057
NOVEL_MT_93,2021,NOVEL,MT,1.2122311e-05,0.13360901645427065
NOVEL_MT_92,2021,NOVEL,MT,1.2754251e-05,0.1486456978763363
NOVEL_MT_25,2021,NOVEL,MT,1.2273886e-05,0.13721566421600373
NOVEL_MT_24,2021,NOVEL,MT,9.733507e-06,0.07676867602993273
NOVEL_MT_125,2021,NOVEL,MT,1.3576661e-05,0.16821451322007308
NOVEL_MT_124,2021,NOVEL,MT,1.17629725e-05,0.125058744993083
NOVEL_MT_122,2021,NOVEL,MT,1.3458091e-05,0.16539320215222753
NOVEL_MT_121,2021,NOVEL,MT,1.122242e-05,0.11219658128386828
NOVEL_MT_120,2021,NOVEL,MT,1.226187e-05,0.13692974978747013
NOVEL_MT_118,2021,NOVEL,MT,1.274377e-05,0.14839630796909087
NOVEL_MT_117,2021,NOVEL,MT,1.1585401e-05,0.12083352412537668
NOVEL_MT_116,2021,NOVEL,MT,1.39899885e-05,0.17804942466812013
NOVEL_MT_115,2021,NOVEL,MT,1.2940798e-05,0.15308448606705394
NOVEL_MT_113,2021,NOVEL,MT,1.4081719e-05,0.18023210388637945
NOVEL_MT_112,2021,NOVEL,MT,1.2072473e-05,0.13242314733898614
NOVEL_MT_110,2021,NOVEL,MT,1.3914559e-05,0.17625461920980812
NOVEL_MT_109,2021,NOVEL,MT,1.4037673e-05,0.17918405237845736
NOVEL_MT_108,2021,NOVEL,MT,1.3367937e-05,0.1632480349260274
NOVEL_MT_107,2021,NOVEL,MT,1.3093887e-05,0.15672715866607062
NOVEL_MT_10,2021,NOVEL,MT,1.31099305e-05,0.15710890534834254
NOVEL_MT_5,2021,NOVEL,MT,1.469337e-05,0.19478601917657767
NOVEL_MT_4,2021,NOVEL,MT,1.3307277e-05,0.16180466198704185
NOVEL_MT_2,2021,NOVEL,MT,1.4266974e-05,0.18464014961357628
NOVEL_MT_0,2021,NOVEL,MT,1.71677e-05,0.25366140599029374
NOVEL_MT_141,2021,NOVEL,MT,1.4584855e-05,0.1922039615690272
NOVEL_MT_140,2021,NOVEL,MT,1.3140598e-05,0.1578386224536234
NOVEL_MT_139,2021,NOVEL,MT,1.13203205e-05,0.1145260724215727
NOVEL_MT_137,2021,NOVEL,MT,1.3708979e-05,0.17136295074959312
NOVEL_MT_133,2021,NOVEL,MT,1.5312271e-05,0.20951244442074302
NOVEL_MT_132,2021,NOVEL,MT,1.4434292e-05,0.18862139381742027
NOVEL_MT_130,2021,NOVEL,MT,1.4434941e-05,0.18863683643260992
NOVEL_MT_128,2021,NOVEL,MT,1.0296924e-05,0.09017488854500688
NOVEL_MT_127,2021,NOVEL,MT,1.6164518e-05,0.2297912155571028
NOVEL_MT_167,2021,NOVEL,MT,1.1293041e-05,0.11387697100236643
NOVEL_MT_165,2021,NOVEL,MT,1.4427261e-05,0.18845409485378678
NOVEL_MT_161,2021,NOVEL,MT,1.2942575e-05,0.15312676885163318
NOVEL_MT_156,2021,NOVEL,MT,1.3839483e-05,0.17446822509890675
NOVEL_MT_155,2021,NOVEL,MT,1.657776e-05,0.23962409257741685
NOVEL_MT_154,2021,NOVEL,MT,1.07938895e-05,0.10199992241097133
NOVEL_MT_153,2021,NOVEL,MT,1.640115e-05,0.23542175009877808
NOVEL_MT_150,2021,NOVEL,MT,1.2431172e-05,0.1409582022325101
NOVEL_MT_148,2021,NOVEL,MT,1.31292745e-05,0.15756918570000317
NOVEL_MT_144,2021,NOVEL,MT,1.0431165e-05,0.0933690828526619
NOVEL_MT_179,2021,NOVEL,MT,1.1636992e-05,0.12206110495780664
NOVEL_MT_177,2021,NOVEL,MT,1.1527991e-05,0.11946748323472128
NOVEL_MT_174,2021,NOVEL,MT,1.46168795e-05,0.19296596777879543
NOVEL_MT_172,2021,NOVEL,MT,1.2434527e-05,0.14103803270086313
NOVEL_MT_168,2021,NOVEL,MT,1.31726665e-05,0.15860167562035365
NOVEL_MT_198,2021,NOVEL,MT,1.206934e-05,0.1323485992443959
NOVEL_MT_193,2021,NOVEL,MT,1.4336874e-05,0.1863033835145833
NOVEL_MT_192,2021,NOVEL,MT,1.1516784e-05,0.11920081853760273
NOVEL_MT_190,2021,NOVEL,MT,1.3782296e-05,0.1731074903764906
NOVEL_MT_189,2021,NOVEL,MT,1.4338064e-05,0.18633169894151036
NOVEL_MT_187,2021,NOVEL,MT,1.137661e-05,0.11586545160141154
NOVEL_MT_186,2021,NOVEL,MT,1.24434355e-05,0.14125000579395502
NOVEL_MT_185,2021,NOVEL,MT,1.2286968e-05,0.13752694355638967
NOVEL_MT_183,2021,NOVEL,MT,9.833094e-06,0.07913829655210136
NOVEL_MT_182,2021,NOVEL,MT,1.1174137e-05,0.11104771257940016
NOVEL_MT_181,2021,NOVEL,MT,1.2818901e-05,0.15018401077619475
NOVEL_MT_180,2021,NOVEL,MT,1.26598125e-05,0.14639858321596072
NOVEL_MT_209,2021,NOVEL,MT,1.7126345e-05,0.25267738541838886
NOVEL_MT_208,2021,NOVEL,MT,1.0971658e-05,0.10622983079053028
NOVEL_MT_207,2021,NOVEL,MT,1.3651105e-05,0.1699858692218838
NOVEL_MT_205,2021,NOVEL,MT,1.434043e-05,0.18638799667269462
NOVEL_MT_202,2021,NOVEL,MT,1.202637e-05,0.13132615059309016
NOVEL_SA_67,2021,NOVEL,SA,1.5460384e-05,0.21303671570514732
NOVEL_SA_66,2021,NOVEL,SA,1.2417379e-05,0.1406300050193972
NOVEL_SA_65,2021,NOVEL,SA,1.4418361e-05,0.18824232401374447
NOVEL_SA_64,2021,NOVEL,SA,1.3120851e-05,0.1573687529279698
NOVEL_SA_63,2021,NOVEL,SA,1.35438395e-05,0.1674335428126067
NOVEL_SA_62,2021,NOVEL,SA,1.3384392e-05,0.1636395730353417
NOVEL_SA_61,2021,NOVEL,SA,1.3588383e-05,0.16849343207254242
NOVEL_SA_60,2021,NOVEL,SA,1.1155068e-05,0.11059397570875201
NOVEL_SA_59,2021,NOVEL,SA,1.4165875e-05,0.18223455184307685
NOVEL_SA_58,2021,NOVEL,SA,1.1156983e-05,0.11063954213107574
NOVEL_SA_57,2021,NOVEL,SA,1.1865896e-05,0.12750775578579115
NOVEL_MT_213,2021,NOVEL,MT,1.2487574e-05,0.14230025829094495
NOVEL_MT_210,2021,NOVEL,MT,1.4208427e-05,0.18324705440324351
NOVEL_SA_52,2021,NOVEL,SA,1.0305089e-05,0.09036917044488849
NOVEL_SA_51,2021,NOVEL,SA,9.385448e-06,0.06848679436540325
NOVEL_SA_50,2021,NOVEL,SA,1.2331845e-05,0.13859476827420786
NOVEL_SA_49,2021,NOVEL,SA,9.921118e-06,0.08123278154354976
NOVEL_SA_48,2021,NOVEL,SA,1.0093145e-05,0.08532607393680497
NOVEL_SA_46,2021,NOVEL,SA,1.2070492e-05,0.13237601048121939
NOVEL_SA_45,2021,NOVEL,SA,1.1093177e-05,0.10912131176930673
NOVEL_SA_44,2021,NOVEL,SA,1.3782296e-05,0.1731074903764906
NOVEL_SA_43,2021,NOVEL,SA,1.3217113e-05,0.15965925681607768
NOVEL_SA_42,2021,NOVEL,SA,1.171289e-05,0.12386705812831639
NOVEL_SA_41,2021,NOVEL,SA,1.0398229e-05,0.09258538797764665
NOVEL_SA_40,2021,NOVEL,SA,1.194289e-05,0.12933978770244542
NOVEL_SA_39,2021,NOVEL,SA,1.4557688e-05,0.19155753702841694
NOVEL_SA_69,2021,NOVEL,SA,9.867947e-06,0.07996760543839318
NOVEL_SA_33,2021,NOVEL,SA,1.395078e-05,0.1771164789398278
NOVEL_SA_31,2021,NOVEL,SA,1.1992527e-05,0.1305208741279717
NOVEL_SA_30,2021,NOVEL,SA,9.7221155e-06,0.0764976212519167
NOVEL_SA_29,2021,NOVEL,SA,1.0817095e-05,0.10255208513328634
NOVEL_SA_28,2021,NOVEL,SA,1.0455346e-05,0.09394445708671414
NOVEL_SA_27,2021,NOVEL,SA,1.2707942e-05,0.1475437994683001
NOVEL_SA_26,2021,NOVEL,SA,1.5738524e-05,0.21965491137361792
NOVEL_SA_25,2021,NOVEL,SA,1.2016878e-05,0.1311002934230135
NOVEL_SA_24,2021,NOVEL,SA,1.4338803e-05,0.18634928305957682
NOVEL_SA_22,2021,NOVEL,SA,1.2321877e-05,0.13835758493336037
NOVEL_SA_21,2021,NOVEL,SA,1.1449348e-05,0.1175962142264681
NOVEL_SA_20,2021,NOVEL,SA,1.35458695e-05,0.16748184559971746
NOVEL_SA_19,2021,NOVEL,SA,1.1346563e-05,0.11515049896874263
NOVEL_SA_56,2021,NOVEL,SA,1.2259988e-05,0.13688496858286792
NOVEL_SA_55,2021,NOVEL,SA,1.1762749e-05,0.12505342692760557
NOVEL_SA_53,2021,NOVEL,SA,1.0695041e-05,0.09964787410963094
NOVEL_SA_15,2021,NOVEL,SA,1.05126155e-05,0.0953071548534341
NOVEL_SA_14,2021,NOVEL,SA,9.863496e-06,0.0798616962238956
NOVEL_SA_13,2021,NOVEL,SA,1.0443069e-05,0.09365233229983772
NOVEL_SA_12,2021,NOVEL,SA,1.3247727e-05,0.16038770091687066
NOVEL_SA_11,2021,NOVEL,SA,1.3234216e-05,0.1600662137461052
NOVEL_SA_10,2021,NOVEL,SA,1.5487773e-05,0.21368842261952042
NOVEL_SA_9,2021,NOVEL,SA,1.5294847e-05,0.20909784946378818
NOVEL_SA_8,2021,NOVEL,SA,1.22814145e-05,0.13739480093165085
NOVEL_SA_7,2021,NOVEL,SA,8.449179e-06,0.04620876373218494
NOVEL_SA_4,2021,NOVEL,SA,1.3172392e-05,0.15859514403657932
NOVEL_SA_3,2021,NOVEL,SA,9.491445e-06,0.07100893748135526
NOVEL_SA_2,2021,NOVEL,SA,1.1414298e-05,0.11676221782832363
NOVEL_SA_1,2021,NOVEL,SA,1.5086501e-05,0.20414036548182518
NOVEL_SA_38,2021,NOVEL,SA,1.3279907e-05,0.16115340716772053
NOVEL_SA_37,2021,NOVEL,SA,1.3161441e-05,0.1583345707254215
NOVEL_SA_34,2021,NOVEL,SA,1.3867742e-05,0.1751406332077559
NOVEL_SA_0,2021,NOVEL,SA,1.1425178e-05,0.11702110173165636
NOVEL_SA_18,2021,NOVEL,SA,1.18653425e-05,0.12749458554309856
NOVEL_SA_17,2021,NOVEL,SA,1.0012509e-05,0.08340738253706817
NOVEL_SA_16,2021,NOVEL,SA,1.1820538e-05,0.1264284859248201
NOVEL_MT_230,2021,NOVEL,MT,1.2904505e-05,0.1522209131347328
NOVEL_MT_228,2021,NOVEL,MT,1.4783395e-05,0.19692811691532103
NOVEL_MT_227,2021,NOVEL,MT,1.2262688e-05,0.1369492136691729
NOVEL_MT_224,2021,NOVEL,MT,1.1572008e-05,0.12051484470282753
NOVEL_MT_221,2021,NOVEL,MT,1.3304993e-05,0.16175031540292317
NOVEL_MT_219,2021,NOVEL,MT,1.5879048e-05,0.22299860637655228
NOVEL_MT_218,2021,NOVEL,MT,1.4455577e-05,0.1891278592477913
NOVEL_MT_215,2021,NOVEL,MT,1.2090975e-05,0.1328633927415102
NOVEL_MT_214,2021,NOVEL,MT,1.211258e-05,0.13337747240433218
NOVEL_MT_254,2021,NOVEL,MT,1.0341622e-05,0.09123845405154782
NOVEL_MT_253,2021,NOVEL,MT,1.5888576e-05,0.22322532014777968
NOVEL_MT_252,2021,NOVEL,MT,1.2370858e-05,0.1395230621823622
NOVEL_MT_250,2021,NOVEL,MT,1.1606423e-05,0.12133373160845207
NOVEL_MT_247,2021,NOVEL,MT,1.5249696e-05,0.2080235050594338
NOVEL_MT_246,2021,NOVEL,MT,1.6048e-05,0.22701873075484902
NOVEL_MT_245,2021,NOVEL,MT,1.1486587e-05,0.11848229673347238
NOVEL_MT_243,2021,NOVEL,MT,1.3314982e-05,0.16198799842777523
NOVEL_MT_238,2021,NOVEL,MT,1.4129879e-05,0.18137804587024925
NOVEL_MT_236,2021,NOVEL,MT,1.41465025e-05,0.18177359334883852
NOVEL_MT_235,2021,NOVEL,MT,1.51424565e-05,0.20547179730654336
NOVEL_MT_234,2021,NOVEL,MT,1.2831744e-05,0.15048960323671884
NOVEL_MT_267,2021,NOVEL,MT,1.23276595e-05,0.13849517649319693
NOVEL_MT_266,2021,NOVEL,MT,1.2238797e-05,0.13638073983327936
NOVEL_MT_265,2021,NOVEL,MT,1.4529102e-05,0.1908773481257819
NOVEL_MT_264,2021,NOVEL,MT,1.4579445e-05,0.19207523345165312
NOVEL_MT_262,2021,NOVEL,MT,1.5114784e-05,0.20481334465810813
NOVEL_SUM_10,2021,NOVEL,SUM,1.3483039e-05,0.16598682674968568
NOVEL_SUM_8,2021,NOVEL,SUM,1.3088669e-05,0.15660299908816716
NOVEL_SUM_7,2021,NOVEL,SUM,1.2173528e-05,0.13482769815252355
NOVEL_SUM_6,2021,NOVEL,SUM,1.2612129e-05,0.14526397930009993
NOVEL_MT_261,2021,NOVEL,MT,1.5700161e-05,0.2187420838751296
NOVEL_MT_259,2021,NOVEL,MT,1.3738007e-05,0.17205365681080104
NOVEL_MT_258,2021,NOVEL,MT,1.0828531e-05,0.10282419876550258
NOVEL_MT_257,2021,NOVEL,MT,1.1830688e-05,0.12666999986037403
NOVEL_MT_256,2021,NOVEL,MT,1.4928654e-05,0.20038447876405324
NOVEL_MT_255,2021,NOVEL,MT,1.1745655e-05,0.12464668414786573
NOVEL_SUM_24,2021,NOVEL,SUM,1.3457091e-05,0.16536940767581831
NOVEL_SUM_23,2021,NOVEL,SUM,1.1661665e-05,0.12264818607425221
NOVEL_SUM_22,2021,NOVEL,SUM,1.08254135e-05,0.10275001948529672
NOVEL_SUM_21,2021,NOVEL,SUM,1.0840093e-05,0.10309931050174642
NOVEL_SUM_20,2021,NOVEL,SUM,1.1847488e-05,0.12706974706404955
NOVEL_SUM_19,2021,NOVEL,SUM,1.0491854e-05,0.09481314583146327
NOVEL_SUM_17,2021,NOVEL,SUM,1.3389716e-05,0.1637662548277446
NOVEL_SUM_16,2021,NOVEL,SUM,1.2338974e-05,0.13876439909652943
NOVEL_SUM_12,2021,NOVEL,SUM,1.1113487e-05,0.10960457758517878
NOVEL_SUM_11,2021,NOVEL,SUM,1.2856537e-05,0.15107953969033355
NOVEL_SUM_52,2021,NOVEL,SUM,1.4586496e-05,0.19224300830481483
NOVEL_SUM_49,2021,NOVEL,SUM,1.0065999e-05,0.0846801490801993
NOVEL_SUM_47,2021,NOVEL,SUM,1.21674575e-05,0.13468325378348117
NOVEL_SUM_46,2021,NOVEL,SUM,1.0307004e-05,0.09041473686721221
NOVEL_SUM_45,2021,NOVEL,SUM,1.0534071e-05,0.09581767724203288
NOVEL_SUM_44,2021,NOVEL,SUM,1.0378643e-05,0.09211934936269495
NOVEL_SUM_42,2021,NOVEL,SUM,9.685441e-06,0.07562497072684538
NOVEL_SUM_41,2021,NOVEL,SUM,1.16838955e-05,0.12317714918206818
NOVEL_SUM_39,2021,NOVEL,SUM,1.1382968e-05,0.11601673688242164
NOVEL_SUM_38,2021,NOVEL,SUM,1.1871647e-05,0.1276445978196208
NOVEL_SUM_3,2021,NOVEL,SUM,1.3423904e-05,0.16457974038722428
NOVEL_SUM_32,2021,NOVEL,SUM,1.2721573e-05,0.14786814197623466
NOVEL_SUM_31,2021,NOVEL,SUM,1.3228197e-05,0.15992299479259786
NOVEL_SUM_30,2021,NOVEL,SUM,1.468624e-05,0.19461636455977965
NOVEL_SUM_28,2021,NOVEL,SUM,1.4016618e-05,0.1786830596776604
NOVEL_SUM_26,2021,NOVEL,SUM,1.2690649e-05,0.1471323215877548
NOVEL_SUM_73,2021,NOVEL,SUM,1.2340881e-05,0.13880977516304188
NOVEL_SUM_72,2021,NOVEL,SUM,1.0489623e-05,0.09476006035459422
NOVEL_SUM_71,2021,NOVEL,SUM,9.272143e-06,0.06579076121585242
NOVEL_SUM_70,2021,NOVEL,SUM,1.3359539e-05,0.16304820891314248
NOVEL_SUM_69,2021,NOVEL,SUM,1.1592707e-05,0.1210073665700227
NOVEL_SUM_68,2021,NOVEL,SUM,1.1555112e-05,0.12011281322941669
NOVEL_SUM_67,2021,NOVEL,SUM,1.06767275e-05,0.09921211396590995
NOVEL_SUM_66,2021,NOVEL,SUM,1.36623585e-05,0.17025364036215535
NOVEL_SUM_64,2021,NOVEL,SUM,1.1647617e-05,0.12231392126965501
NOVEL_SUM_61,2021,NOVEL,SUM,1.15233315e-05,0.11935661287189231
NOVEL_SUM_15,2021,NOVEL,SUM,1.35458695e-05,0.16748184559971746
NOVEL_SUM_14,2021,NOVEL,SUM,1.4049218e-05,0.1794587596086022
NOVEL_SUM_13,2021,NOVEL,SUM,1.2590654e-05,0.14475299291921118
NOVEL_SUM_56,2021,NOVEL,SUM,1.2915746e-05,0.15248838684404925
NOVEL_SUM_54,2021,NOVEL,SUM,1.3226166e-05,0.15987466821101065
NOVEL_SUM_53,2021,NOVEL,SUM,1.1912338e-05,0.12861281885918985
NOVEL_MT_284,2021,NOVEL,MT,1.0571469e-05,0.09670754307078627
NOVEL_MT_283,2021,NOVEL,MT,1.4736453e-05,0.19581115660371767
NOVEL_MT_282,2021,NOVEL,MT,1.1157387e-05,0.1106491550995451
NOVEL_MT_277,2021,NOVEL,MT,1.33240255e-05,0.16220318377518234
NOVEL_MT_275,2021,NOVEL,MT,1.1272565e-05,0.1133897553034105
NOVEL_MT_274,2021,NOVEL,MT,1.2957531e-05,0.15348263904081005
NOVEL_MT_271,2021,NOVEL,MT,1.3912012e-05,0.17619401467839368
NOVEL_MT_270,2021,NOVEL,MT,1.83532e-05,0.28186975777346746
NOVEL_MT_269,2021,NOVEL,MT,1.3088306e-05,0.15659436169323054
NOVEL_MT_268,2021,NOVEL,MT,1.3112657e-05,0.15717378098827234
NOVEL_MT_295,2021,NOVEL,MT,1.2184249e-05,0.13508279873410722
NOVEL_MT_291,2021,NOVEL,MT,1.6320842e-05,0.23351086328730342
NOVEL_SUM_37,2021,NOVEL,SUM,1.0356239e-05,0.09158625791322192
NOVEL_SUM_36,2021,NOVEL,SUM,1.5769609e-05,0.22039456267279967
NOVEL_SUM_33,2021,NOVEL,SUM,1.5630305e-05,0.21707989693108454
NOVEL_SUM_77,2021,NOVEL,SUM,1.2304415e-05,0.13794208578630196
NOVEL_SUM_76,2021,NOVEL,SUM,1.0854183e-05,0.10343457467435285
NOVEL_SUM_75,2021,NOVEL,SUM,1.46399825e-05,0.1935156915672785
NOVEL_MT_290,2021,NOVEL,MT,1.4199839e-05,0.18304270743984086
NOVEL_MT_289,2021,NOVEL,MT,1.5388101e-05,0.21131677956685696
NOVEL_MT_287,2021,NOVEL,MT,1.642239e-05,0.23592714477771065
NOVEL_MT_286,2021,NOVEL,MT,1.5067595e-05,0.20369050711083175
NOVEL_MT_305,2021,NOVEL,MT,9.867947e-06,0.07996760543839318
NOVEL_MT_304,2021,NOVEL,MT,1.3740247e-05,0.17210695643795776
NOVEL_MT_303,2021,NOVEL,MT,1.2298408e-05,0.13779915236651152
NOVEL_MT_301,2021,NOVEL,MT,1.3897797e-05,0.1758557761962361
NOVEL_MT_300,2021,NOVEL,MT,1.2936158e-05,0.152974079696515
NOVEL_MT_298,2021,NOVEL,MT,1.295443e-05,0.1534088523694649
NOVEL_SUM_60,2021,NOVEL,SUM,1.1751033e-05,0.12477465084199468
NOVEL_SUM_59,2021,NOVEL,SUM,1.3491503e-05,0.16618822319801357
NOVEL_SUM_58,2021,NOVEL,SUM,1.0782787e-05,0.10173574423663756
NOVEL_QA_8,2021,NOVEL,QA,1.3749895e-05,0.17233652554635426
NOVEL_QA_7,2021,NOVEL,QA,1.2067373e-05,0.13230179550929894
NOVEL_QA_5,2021,NOVEL,QA,1.4289374e-05,0.1851731458851436
NOVEL_QA_4,2021,NOVEL,QA,1.1388388e-05,0.11614570294455978
NOVEL_QA_3,2021,NOVEL,QA,1.3138329e-05,0.15778463278665084
NOVEL_QA_2,2021,NOVEL,QA,1.1205329e-05,0.11178990988755771
NOVEL_QA_1,2021,NOVEL,QA,1.4347297e-05,0.186551393342197
NOVEL_QA_0,2021,NOVEL,QA,1.0908663e-05,0.10473089774912914
NOVEL_QA_30,2021,NOVEL,QA,1.433548e-05,0.18627021401446886
NOVEL_QA_27,2021,NOVEL,QA,1.3023028e-05,0.1550411058621871
NOVEL_QA_26,2021,NOVEL,QA,1.28624e-05,0.15121904670552105
NOVEL_QA_25,2021,NOVEL,QA,1.2898684e-05,0.15208240548755447
NOVEL_QA_24,2021,NOVEL,QA,1.5519798e-05,0.21445044072652686
NOVEL_QA_23,2021,NOVEL,QA,1.4338803e-05,0.18634928305957682
NOVEL_QA_22,2021,NOVEL,QA,1.1497579e-05,0.11874384561816298
NOVEL_QA_21,2021,NOVEL,QA,1.1950604e-05,0.1295233382934664
NOVEL_QA_18,2021,NOVEL,QA,1.31486195e-05,0.15802948984614024
NOVEL_QA_17,2021,NOVEL,QA,1.4155532e-05,0.1819884455735759
NOVEL_QA_16,2021,NOVEL,QA,1.18653425e-05,0.12749458554309856
NOVEL_QA_15,2021,NOVEL,QA,1.1820538e-05,0.1264284859248201
NOVEL_QA_14,2021,NOVEL,QA,1.0324417e-05,0.0908290700849266
NOVEL_QA_13,2021,NOVEL,QA,1.05126155e-05,0.0953071548534341
NOVEL_QA_12,2021,NOVEL,QA,1.2173528e-05,0.13482769815252355
NOVEL_QA_10,2021,NOVEL,QA,1.142082e-05,0.11691740540346485
NOVEL_QA_50,2021,NOVEL,QA,1.2933617e-05,0.15291361793195907
NOVEL_QA_48,2021,NOVEL,QA,1.3161441e-05,0.1583345707254215
NOVEL_QA_47,2021,NOVEL,QA,1.2792597e-05,0.14955812086872566
NOVEL_QA_46,2021,NOVEL,QA,1.149849e-05,0.11876552238617177
NOVEL_QA_45,2021,NOVEL,QA,1.1688008e-05,0.12327500396630131
NOVEL_QA_44,2021,NOVEL,QA,9.354005e-06,0.06773862464366698
NOVEL_QA_43,2021,NOVEL,QA,1.1188299e-05,0.11138468995430806
NOVEL_QA_40,2021,NOVEL,QA,1.1743458e-05,0.12459440768319457
NOVEL_QA_39,2021,NOVEL,QA,1.15058065e-05,0.1189396146728201
NOVEL_QA_37,2021,NOVEL,QA,1.1992527e-05,0.1305208741279717
NOVEL_QA_36,2021,NOVEL,QA,1.0455346e-05,0.09394445708671414
NOVEL_QA_35,2021,NOVEL,QA,1.2271733e-05,0.13716443470829465
NOVEL_QA_34,2021,NOVEL,QA,1.3009796e-05,0.1547262573503398
NOVEL_QA_33,2021,NOVEL,QA,1.4016618e-05,0.1786830596776604
NOVEL_QA_32,2021,NOVEL,QA,1.2707942e-05,0.1475437994683001
NOVEL_QA_69,2021,NOVEL,QA,1.1372747e-05,0.11577353353904263
NOVEL_QA_67,2021,NOVEL,QA,1.28612455e-05,0.15119157598250654
NOVEL_QA_66,2021,NOVEL,QA,1.5790374e-05,0.22088865497543786
NOVEL_QA_65,2021,NOVEL,QA,1.3203456e-05,0.15933429565175644
NOVEL_QA_64,2021,NOVEL,QA,1.3964024e-05,0.17743161298539195
NOVEL_QA_63,2021,NOVEL,QA,1.356297e-05,0.16788874304355395
NOVEL_QA_62,2021,NOVEL,QA,1.3782296e-05,0.1731074903764906
NOVEL_QA_61,2021,NOVEL,QA,1.1326022e-05,0.11466173662882007
NOVEL_QA_60,2021,NOVEL,QA,1.171289e-05,0.12386705812831639
NOVEL_QA_59,2021,NOVEL,QA,1.3925417e-05,0.17651297963465984
NOVEL_QA_58,2021,NOVEL,QA,1.48450345e-05,0.19839479654394943
NOVEL_QA_57,2021,NOVEL,QA,1.194289e-05,0.12933978770244542
NOVEL_QA_55,2021,NOVEL,QA,1.4557688e-05,0.19155753702841694
NOVEL_QA_54,2021,NOVEL,QA,1.1657739e-05,0.1225547689598695
NOVEL_QA_53,2021,NOVEL,QA,1.3452189e-05,0.16525276715246007
NOVEL_QA_52,2021,NOVEL,QA,1.3648958e-05,0.1699347824810331
NOVEL_DIA_71,2021,NOVEL,DIA,1.3869449e-05,0.17518125037898652
NOVEL_DIA_70,2021,NOVEL,DIA,1.1897102e-05,0.12825028621661838
NOVEL_QA_86,2021,NOVEL,QA,1.33578815e-05,0.16300876956849414
NOVEL_QA_84,2021,NOVEL,QA,1.3485957e-05,0.1660562590318479
NOVEL_QA_83,2021,NOVEL,QA,1.5099197e-05,0.20444246015431705
NOVEL_QA_81,2021,NOVEL,QA,1.3120851e-05,0.1573687529279698
NOVEL_QA_80,2021,NOVEL,QA,1.378286e-05,0.17312091046118544
NOVEL_QA_79,2021,NOVEL,QA,1.1313187e-05,0.11435633452410726
NOVEL_QA_77,2021,NOVEL,QA,1.1334678e-05,0.11486770161661863
NOVEL_QA_76,2021,NOVEL,QA,1.2158293e-05,0.13446518930442852
NOVEL_QA_75,2021,NOVEL,QA,1.3288406e-05,0.16135563642272283
NOVEL_QA_74,2021,NOVEL,QA,1.06116395e-05,0.0976633790853843
NOVEL_QA_72,2021,NOVEL,QA,1.2259988e-05,0.13688496858286792
NOVEL_QA_70,2021,NOVEL,QA,1.2110686e-05,0.13333240566601307
NOVEL_DIA_69,2021,NOVEL,DIA,1.2957865e-05,0.15349058639593072
NOVEL_DIA_68,2021,NOVEL,DIA,1.23585e-05,0.13922901004289662
NOVEL_DIA_67,2021,NOVEL,DIA,1.4556203e-05,0.19152220223094918
NOVEL_DIA_66,2021,NOVEL,DIA,1.33218155e-05,0.1621505979823179
NOVEL_DIA_65,2021,NOVEL,DIA,1.3920799e-05,0.17640309674260185
NOVEL_DIA_63,2021,NOVEL,DIA,1.3938958e-05,0.17683518063971754
NOVEL_DIA_6,2021,NOVEL,DIA,1.2350088e-05,0.1390288509073419
NOVEL_DIA_5,2021,NOVEL,DIA,1.5846008e-05,0.22221243687599046
NOVEL_DIA_4,2021,NOVEL,DIA,1.3375804e-05,0.163435226071939
NOVEL_DIA_3,2021,NOVEL,DIA,1.5009553e-05,0.20230942811108565
NOVEL_DIA_2,2021,NOVEL,DIA,1.3180797e-05,0.15879513661079908
NOVEL_DIA_39,2021,NOVEL,DIA,1.565489e-05,0.21766488413360618
NOVEL_DIA_37,2021,NOVEL,DIA,1.0990163e-05,0.10667014757648358
