node_id,node_type,title,domain,split,year,openalex_id,cited_by_count,score,method
SKG_MT_907,Paper,The EdinburghJHU Phrase-based Machine Translation Systems for WMT 2015,MT,SKG,,,,0.5805296775496851,tfidf
SKG_MT_908,Paper,The Volctrans Machine Translation System for WMT20,MT,SKG,2020.0,https://openalex.org/W3097426566,0.0,0.5559182267980104,tfidf
SKG_MT_909,Paper,Improving Neural Machine Translation with Conditional Sequence Generative Adversarial Nets,MT,SKG,2018.0,https://openalex.org/W2601324753,162.0,0.6287975320090415,tfidf
SKG_MT_910,Paper,Sarcasm SIGN Interpreting Sarcasm with Sentiment Based Monolingual Machine Translation,MT,SKG,2017.0,https://openalex.org/W2609193491,65.0,0.6287646045579166,tfidf
SKG_MT_911,Paper,A Parallel Corpus for Evaluating Machine Translation between Arabic and European Languages,MT,SKG,2017.0,https://openalex.org/W2739833967,19.0,0.6117599102083627,tfidf
SKG_MT_913,Paper,DiscoTK Using Discourse Structure for Machine Translation Evaluation,MT,SKG,2014.0,https://openalex.org/W2250188786,39.0,0.6688134405049678,tfidf
SKG_MT_916,Paper,Using Monolingual Data in Neural Machine Translation a Systematic Study,MT,SKG,2018.0,https://openalex.org/W2902614977,119.0,0.6893117747361392,tfidf
SKG_MT_918,Paper,Naver Labs Europe’s Systems for the Document-Level Generation and Translation Task at WNGT 2019,MT,SKG,2019.0,https://openalex.org/W2982587176,0.0,0.6698482299331244,tfidf
SKG_MT_919,Paper,"A Large Scale Distributed Syntactic, Semantic and Lexical Language Model for Machine Translation",MT,SKG,2011.0,https://openalex.org/W2150453030,8.0,0.6873548267680233,tfidf
SKG_MT_920,Paper,Neural Hidden Markov Model for Machine Translation,MT,SKG,2018.0,https://openalex.org/W2798474427,28.0,0.5378395214602858,tfidf
SKG_MT_921,Paper,NICT’s Unsupervised Neural and Statistical Machine Translation Systems for the WMT19 News Translation Task,MT,SKG,2019.0,https://openalex.org/W2971254483,25.0,0.7300910350732686,tfidf
SKG_MT_922,Paper,Integrating Translation Memory into Phrase-Based Machine Translation during Decoding,MT,SKG,2013.0,https://openalex.org/W2126712675,32.0,0.6893181856232691,tfidf
SKG_MT_924,Paper,Multi-Domain Neural Machine Translation through Unsupervised Adaptation,MT,SKG,2017.0,https://openalex.org/W2757592053,123.0,0.6735774966204457,tfidf
SKG_MT_925,Paper,Scaling Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2806311723,80.0,0.605733335018158,semantic
SKG_MT_931,Paper,Integrating an Unsupervised Transliteration Model into Statistical Machine Translation,MT,SKG,2014.0,https://openalex.org/W2119202242,89.0,0.861365591171876,tfidf
SKG_MT_933,Paper,Robust Neural Machine Translation with Joint Textual and Phonetic Embedding,MT,SKG,2019.0,https://openalex.org/W2963777589,56.0,0.7405533971582751,tfidf
SKG_MT_934,Paper,LIUM Machine Translation Systems for WMT17 News Translation Task,MT,SKG,2017.0,https://openalex.org/W2735139879,0.0,0.7388855630543233,tfidf
SKG_MT_935,Paper,UCSYNLP-Lab Machine Translation Systems for WAT 2019,MT,SKG,2019.0,https://openalex.org/W2983991354,6.0,0.7848427095563894,tfidf
SKG_MT_937,Paper,TMU Japanese-English Multimodal Machine Translation System for WAT 2020,MT,SKG,2020.0,https://openalex.org/W3116748060,4.0,0.7771785407001708,tfidf
SKG_MT_939,Paper,Reranking Translation Candidates Produced by Several Bilingual Word Similarity Sources,MT,SKG,2017.0,https://openalex.org/W2739664242,6.0,0.6842887876294665,tfidf
SKG_MT_940,Paper,Learning Non-linear Features for Machine Translation Using Gradient Boosting Machines,MT,SKG,2013.0,https://openalex.org/W2252213522,6.0,0.5790790102513039,tfidf
SKG_MT_941,Paper,Scaling Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2806311723,80.0,0.6489602327346802,semantic
SKG_MT_943,Paper,CUNI Systems for the Unsupervised and Very Low Resource Translation Task in WMT20,MT,SKG,2020.0,https://openalex.org/W3093907478,2.0,0.5836731065782329,tfidf
SKG_MT_945,Paper,Improved Reordering for Shallow-n Grammar based Hierarchical Phrase-based Translation,MT,SKG,2012.0,https://openalex.org/W2139635790,3.0,0.7098050604507558,tfidf
SKG_MT_948,Paper,Improving Target-side Lexical Transfer in Multilingual Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3106403484,3.0,0.7362511405800217,tfidf
SKG_MT_949,Paper,Balancing Training for Multilingual Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3035019713,73.0,0.7849237872641435,tfidf
SKG_MT_951,Paper,Zero-Resource Neural Machine Translation with Monolingual Pivot Data,MT,SKG,2019.0,https://openalex.org/W2985204668,21.0,0.8207490156573539,tfidf
SKG_MT_952,Paper,Improving the Transformer Translation Model with Document-Level Context,MT,SKG,2018.0,https://openalex.org/W2962712961,257.0,0.6916943405703841,tfidf
SKG_MT_953,Paper,Towards Linear Time Neural Machine Translation with Capsule Networks,MT,SKG,2019.0,https://openalex.org/W2899207798,8.0,0.8025865780993444,tfidf
SKG_MT_955,Paper,Stem Translation with Affix-Based Rule Selection for Agglutinative Languages,MT,SKG,2013.0,https://openalex.org/W2251416744,1.0,0.7313759479375711,tfidf
SKG_MT_958,Paper,LIUM’s SMT Machine Translation Systems for WMT 2012,MT,SKG,,,,0.5580230795983954,tfidf
SKG_MT_959,Paper,Multi-Task Learning for Multiple Language Translation,MT,SKG,2015.0,https://openalex.org/W2251743902,612.0,0.5563899901713555,tfidf
SKG_MT_960,Paper,Coverage Embedding Models for Neural Machine Translation,MT,SKG,2016.0,https://openalex.org/W2963699608,131.0,0.6205977685416105,tfidf
SKG_MT_962,Paper,Phrase-Based Translation Model for Question Retrieval in Community Question Answer Archives,MT,SKG,2011.0,https://openalex.org/W2102394389,139.0,0.5763650770031604,tfidf
SKG_MT_963,Paper,On Long-Tailed Phenomena in Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3091881170,1.0,0.6887974017309088,tfidf
SKG_MT_964,Paper,Noisy SMS Machine Translation in Low-Density Languages,MT,SKG,2011.0,https://openalex.org/W2120360483,4.0,0.5015437232922791,tfidf
SKG_MT_965,Paper,Towards Enhancing Faithfulness for Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3106185885,18.0,0.5553192539096385,tfidf
SKG_MT_966,Paper,An Interactive Machine Translation System with Online Learning,MT,SKG,2011.0,https://openalex.org/W2252106864,17.0,0.7424432636078905,tfidf
SKG_MT_967,Paper,Multi-Agent Mutual Learning at Sentence-Level and Token-Level for Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3101706601,5.0,0.6827565031347256,tfidf
SKG_MT_968,Paper,LIUM SMT Machine Translation System for WMT 2010,MT,SKG,2010.0,https://openalex.org/W141243353,7.0,0.8399489191778258,tfidf
SKG_MT_970,Paper,Learning to Stop in Structured Prediction for Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2930211575,7.0,0.6979968320084692,tfidf
SKG_MT_971,Paper,Learning Semantic Representations for Nonterminals in Hierarchical Phrase-Based Translation,MT,SKG,2015.0,https://openalex.org/W2250210685,4.0,0.6730300306316253,tfidf
SKG_MT_972,Paper,Cost Optimization in Crowdsourcing Translation Low cost translations made even cheaper,MT,SKG,2015.0,https://openalex.org/W2296562594,13.0,0.6129076881354911,tfidf
SKG_MT_973,Paper,Hierarchical Phrase Table Combination for Machine Translation,MT,SKG,2013.0,https://openalex.org/W2170006268,2.0,0.569622902066393,tfidf
SKG_MT_974,Paper,On Romanization for Model Transfer Between Scripts in Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3091448919,1.0,0.763525866399309,tfidf
SKG_MT_976,Paper,"Analyzing Optimization for Statistical Machine Translation MERT Learns Verbosity, PRO Learns Length",MT,SKG,2015.0,https://openalex.org/W2250993060,10.0,0.8193381851022711,tfidf
SKG_MT_978,Paper,The TALP-UPC System Description for WMT20 News Translation Task Multilingual Adaptation for Low Resource MT,MT,SKG,2020.0,https://openalex.org/W3118554287,3.0,0.5865596783231394,tfidf
SKG_MT_981,Paper,Language Resources Factory case study on the acquisition of Translation Memories,MT,SKG,2012.0,https://openalex.org/W2107016235,1.0,0.6454406380653381,semantic
SKG_MT_982,Paper,A Convolutional Encoder Model for Neural Machine Translation,MT,SKG,2017.0,https://openalex.org/W2552839021,429.0,0.8200160078054626,tfidf
SKG_MT_985,Paper,Semi-Autoregressive Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2890501761,79.0,0.8426772507321677,tfidf
SKG_MT_987,Paper,Neural Machine Translation of Low-Resource and Similar Languages with Backtranslation,MT,SKG,2019.0,https://openalex.org/W2970009562,22.0,0.5094228484009778,tfidf
SKG_MT_990,Paper,NMT based Similar Language Translation for Hindi - Marathi,MT,SKG,2020.0,https://openalex.org/W3120567826,4.0,0.6876130326688302,tfidf
SKG_MT_991,Paper,Improving Beam Search by Removing Monotonic Constraint for Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2798742628,15.0,0.5928355201508412,tfidf
SKG_MT_992,Paper,Dynamic Past and Future for Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2970849705,37.0,0.7012272208693967,tfidf
SKG_MT_994,Paper,Modeling Coverage for Neural Machine Translation,MT,SKG,2016.0,https://openalex.org/W2963260202,643.0,0.6876396427869553,tfidf
SKG_MT_995,Paper,Sense-Aware Statistical Machine Translation using Adaptive Context-Dependent Clustering,MT,SKG,2017.0,https://openalex.org/W2737175496,7.0,0.7479474996216213,tfidf
SKG_MT_996,Paper,Adversarial Subword Regularization for Robust Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3098989509,3.0,0.691916029565129,tfidf
SKG_MT_997,Paper,Latin-Spanish Neural Machine Translation from the Bible to Saint Augustine,MT,SKG,2020.0,https://openalex.org/W3088815688,1.0,0.524407481119379,tfidf
SKG_MT_998,Paper,Generating Diverse Translations with Sentence Codes,MT,SKG,2019.0,https://openalex.org/W2949938546,37.0,0.6204534879360225,tfidf
SKG_MT_999,Paper,MTE-NN at SemEval-2016 Task 3 Can Machine Translation Evaluation Help Community Question Answering,MT,SKG,2016.0,https://openalex.org/W2469197239,21.0,0.5166272900814842,tfidf
SKG_MT_1002,Paper,The University of Edinburgh’s English-Tamil and English-Inuktitut Submissions to the WMT20 News Translation Task,MT,SKG,2020.0,https://openalex.org/W3095478399,6.0,0.5052659813080059,tfidf
SKG_MT_1003,Paper,On-line Language Model Biasing for Statistical Machine Translation,MT,SKG,2011.0,https://openalex.org/W2136757377,6.0,0.6030898106056449,tfidf
SKG_MT_1004,Paper,QUality Estimation from ScraTCH (QUETCH) Deep Learning for Word-level Translation Quality Estimation,MT,SKG,2015.0,https://openalex.org/W2251333340,66.0,0.74099617514259,tfidf
SKG_MT_1008,Paper,Direct Segmentation Models for Streaming Speech Translation,MT,SKG,2020.0,https://openalex.org/W3101096852,24.0,0.6777048320464725,tfidf
SKG_MT_1009,Paper,Treebank Translation for Cross-Lingual Parser Induction,MT,SKG,2014.0,https://openalex.org/W650948056,73.0,0.5410785849084707,tfidf
SKG_MT_1011,Paper,Lattice Transformer for Speech Translation,MT,SKG,2019.0,https://openalex.org/W2951635603,55.0,0.673868090684654,tfidf
SKG_MT_1012,Paper,Bi-Directional Differentiable Input Reconstruction for Low-Resource Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2963991775,22.0,0.5099347844561087,tfidf
SKG_MT_1013,Paper,Predicting Target Language CCG Supertags Improves Neural Machine Translation,MT,SKG,2017.0,https://openalex.org/W2737638662,72.0,0.725883917344007,tfidf
SKG_MT_1014,Paper,On the Limitations of Cross-lingual Encoders as Exposed by Reference-Free Machine Translation Evaluation,MT,SKG,2020.0,https://openalex.org/W3035459196,52.0,0.5309218845716148,tfidf
SKG_MT_1015,Paper,Diving Deep into Context-Aware Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3093559770,4.0,0.6030498660120586,tfidf
SKG_MT_1016,Paper,Incorporating Source Syntax into Transformer-Based Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2970247882,60.0,0.7221133295799497,tfidf
SKG_MT_1018,Paper,Fixed Encoder Self-Attention Patterns in Transformer-Based Machine Translation,MT,SKG,2020.0,https://openalex.org/W3006801027,24.0,0.6934077421958089,tfidf
SKG_MT_1020,Paper,Greedy Search with Probabilistic N-gram Matching for Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2890220768,36.0,0.6442631189700776,tfidf
SKG_MT_1021,Paper,Incorporate Semantic Structures into Machine Translation Evaluation via UCCA,MT,SKG,2020.0,https://openalex.org/W3093157554,6.0,0.6311566681412446,tfidf
SKG_MT_1022,Paper,Improving Neural Machine Translation Robustness via Data Augmentation Beyond Back-Translation,MT,SKG,2019.0,https://openalex.org/W2986712369,28.0,0.6827768464748502,tfidf
SKG_MT_1024,Paper,Bayesian Word Alignment for Statistical Machine Translation,MT,SKG,2011.0,https://openalex.org/W2150066400,26.0,0.6941152791828155,tfidf
SKG_MT_1026,Paper,Subword Regularization Improving Neural Network Translation Models with Multiple Subword Candidates,MT,SKG,2018.0,https://openalex.org/W2897105542,37.0,0.8263555157661697,tfidf
SKG_MT_1028,Paper,Neural Fuzzy Repair Integrating Fuzzy Matches into Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2952317054,63.0,0.826873221349162,tfidf
SKG_MT_1029,Paper,Insertion Position Selection Model for Flexible Non-Terminals in Dependency Tree-to-Tree Machine Translation,MT,SKG,2016.0,https://openalex.org/W2563931368,1.0,0.5245891497611443,tfidf
SKG_MT_1030,Paper,The RWTH Aachen German-English Machine Translation System for WMT 2014,MT,SKG,2014.0,https://openalex.org/W2106429429,8.0,0.5693650852125411,tfidf
SKG_MT_1031,Paper,Competence-based Curriculum Learning for Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2923622379,305.0,0.7103162577837308,tfidf
SKG_MT_1032,Paper,Spelling Correction of User Search Queries through Statistical Machine Translation,MT,SKG,2015.0,https://openalex.org/W2250316417,36.0,0.5079362945568812,tfidf
SKG_MT_1034,Paper,Predicting Translation Performance with Referential Translation Machines,MT,SKG,2017.0,https://openalex.org/W2760258467,6.0,0.5112706488630074,tfidf
SKG_MT_1035,Paper,The Karlsruhe Institute of Technology Translation Systems for the WMT 2015,MT,SKG,2015.0,https://openalex.org/W2915751160,3.0,0.6741028181904858,tfidf
SKG_MT_1036,Paper,Bilingual Word Embeddings for Phrase-Based Machine Translation,MT,SKG,2013.0,https://openalex.org/W2118090838,540.0,0.524837162433633,tfidf
SKG_MT_1037,Paper,The RWTH Aachen University English-German and German-English Machine Translation System for WMT 2017,MT,SKG,2017.0,https://openalex.org/W2758605572,4.0,0.5805772723936278,tfidf
SKG_MT_1038,Paper,Encoding Gated Translation Memory into Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2891713103,54.0,0.5838296775361913,tfidf
SKG_MT_1040,Paper,Improving Massively Multilingual Neural Machine Translation and Zero-Shot Translation,MT,SKG,2020.0,https://openalex.org/W3017454464,210.0,0.6255823045840104,tfidf
SKG_MT_1041,Paper,Training and Inference Methods for High-Coverage Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3045587196,1.0,0.5758750047945735,tfidf
SKG_MT_1043,Paper,Bridging the Gap between Training and Inference for Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2964345285,208.0,0.7005001298105926,tfidf
SKG_MT_1044,Paper,Priming Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3108989951,4.0,0.576354214052644,tfidf
SKG_MT_1045,Paper,UGENT-LT3 SCATE System for Machine Translation Quality Estimation,MT,SKG,2015.0,https://openalex.org/W2175275133,9.0,0.5833350357028434,tfidf
SKG_MT_1046,Paper,Bilingual Sentiment Consistency for Statistical Machine Translation,MT,SKG,2014.0,https://openalex.org/W2251550922,12.0,0.6925022370409173,tfidf
SKG_MT_1048,Paper,Feature Decay Algorithms for Fast Deployment of Accurate Statistical Machine Translation Systems,MT,SKG,2013.0,https://openalex.org/W2101816610,20.0,0.841761850600522,tfidf
SKG_MT_1049,Paper,Forest-Based Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2798833929,17.0,0.7756783423635223,tfidf
SKG_MT_1051,Paper,Multi-Unit Transformers for Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3101668578,21.0,0.8551032181273138,tfidf
SKG_MT_1053,Paper,Optimizing Segmentation Strategies for Simultaneous Speech Translation,MT,SKG,2014.0,https://openalex.org/W2121457870,85.0,0.683270663506292,tfidf
SKG_MT_1054,Paper,Encoding Gated Translation Memory into Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2891713103,54.0,0.8232307831482597,tfidf
SKG_MT_1055,Paper,Unbabel’s Participation in the WMT17 Translation Quality Estimation Shared Task,MT,SKG,,,,0.6152823882431968,tfidf
SKG_MT_1056,Paper,Learning to Translate in Real-time with Neural Machine Translation,MT,SKG,2017.0,https://openalex.org/W2529548870,187.0,0.5421921847129186,tfidf
SKG_MT_1058,Paper,Learning from Chunk-based Feedback in Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2798637166,2.0,0.7103019468609745,tfidf
SKG_MT_1060,Paper,The IIT Bombay Hindi-English Translation System at WMT 2014,MT,SKG,2014.0,https://openalex.org/W2251507105,34.0,0.5490850810147333,tfidf
SKG_MT_1061,Paper,DBMS-KU Interpolation for WMT19 News Translation Task,MT,SKG,2019.0,https://openalex.org/W2970134241,2.0,0.8503402518569594,tfidf
SKG_MT_1062,Paper,Tree Kernels for Machine Translation Quality Estimation,MT,SKG,2012.0,https://openalex.org/W2138046680,25.0,0.7853452033345575,tfidf
SKG_MT_1063,Paper,Memory-augmented Neural Machine Translation,MT,SKG,2017.0,https://openalex.org/W2963792777,52.0,0.5888236821714669,tfidf
SKG_MT_1065,Paper,Character-Based Pivot Translation for Under-Resourced Languages and Domains,MT,SKG,2012.0,https://openalex.org/W1519942606,43.0,0.6612533160423998,tfidf
SKG_MT_1066,Paper,Unsupervised Domain Adaptation for Neural Machine Translation with Domain-Aware Feature Embeddings,MT,SKG,2019.0,https://openalex.org/W2970409072,17.0,0.8354648341203824,tfidf
SKG_MT_1068,Paper,Bilingual Correspondence Recursive Autoencoder for Statistical Machine Translation,MT,SKG,2015.0,https://openalex.org/W2251921265,19.0,0.7243462462735423,tfidf
SKG_MT_1069,Paper,Applying Pairwise Ranked Optimisation to Improve the Interpolation of Translation Models,MT,SKG,2013.0,https://openalex.org/W2250695194,11.0,0.6572049717178149,tfidf
SKG_MT_1070,Paper,The Bottom-up Evolution of Representations in the Transformer A Study with Machine Translation and Language Modeling Objectives,MT,SKG,2019.0,https://openalex.org/W2970820321,126.0,0.6165444431466809,tfidf
SKG_MT_1074,Paper,Accurate Non-Hierarchical Phrase-Based Translation,MT,SKG,2010.0,https://openalex.org/W1736600331,59.0,0.5702481119773323,tfidf
SKG_MT_1076,Paper,"MMPE A Multi-Modal Interface using Handwriting, Touch Reordering, and Speech Commands for Post-Editing Machine Translation",MT,SKG,2020.0,https://openalex.org/W3037879901,5.0,0.6378542770453407,tfidf
SKG_MT_1077,Paper,Perplexity Minimization for Translation Model Domain Adaptation in Statistical Machine Translation,MT,SKG,2012.0,https://openalex.org/W2137698233,138.0,0.516453780624678,tfidf
SKG_MT_1078,Paper,"Improving Multilingual Neural Machine Translation For Low-Resource Languages French, English - Vietnamese",MT,SKG,2020.0,https://openalex.org/W3110945136,7.0,0.5159332723269865,tfidf
SKG_MT_1080,Paper,Semi-Supervised Learning for Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2422843715,96.0,0.7281885982680251,tfidf
SKG_MT_1082,Paper,A Beam-Search Decoder for Normalization of Social Media Text with Application to Machine Translation,MT,SKG,2013.0,https://openalex.org/W2135598948,39.0,0.7004018167558378,tfidf
SKG_MT_1083,Paper,Reinforcement Learning based Curriculum Optimization for Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2919188216,66.0,0.752498947499733,tfidf
SKG_MT_1085,Paper,Pragmatic Neural Language Modelling in Machine Translation,MT,SKG,2015.0,https://openalex.org/W1573488949,10.0,0.6588373588972947,tfidf
SKG_MT_1087,Paper,Back-Translation Sampling by Targeting Difficult Words in Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2888808532,85.0,0.6010857138303618,tfidf
SKG_MT_1088,Paper,A Margin-based Loss with Synthetic Negative Samples for Continuous-output Machine Translation,MT,SKG,2019.0,https://openalex.org/W2989476591,4.0,0.7401138056011352,tfidf
SKG_MT_1090,Paper,Joint Language and Translation Modeling with Recurrent Neural Networks,MT,SKG,2013.0,https://openalex.org/W2250489405,258.0,0.6657070581544074,tfidf
SKG_MT_1094,Paper,Translation Quality Estimation by Jointly Learning to Score and Rank,MT,SKG,2020.0,https://openalex.org/W3103840770,5.0,0.8368397397873927,tfidf
SKG_MT_1096,Paper,Referential Translation Machines for Predicting Translation Quality,MT,SKG,2014.0,https://openalex.org/W99956235,19.0,0.5259206212849039,tfidf
SKG_MT_1099,Paper,OSU Multimodal Machine Translation System Report,MT,SKG,2017.0,https://openalex.org/W2964003477,14.0,0.6762884527910004,tfidf
SKG_MT_1101,Paper,Additive Neural Networks for Statistical Machine Translation,MT,SKG,2013.0,https://openalex.org/W2251690405,31.0,0.7726124929102038,tfidf
SKG_MT_1102,Paper,Neural Machine Translation of Logographic Language Using Sub-character Level Information,MT,SKG,2018.0,https://openalex.org/W2963223057,53.0,0.7419838537547071,tfidf
SKG_MT_1103,Paper,Online Automatic Post-editing for MT in a Multi-Domain Translation Environment,MT,SKG,2017.0,https://openalex.org/W2740295203,17.0,0.7043574291139825,tfidf
SKG_MT_1104,Paper,Boosting Neural Machine Translation with Similar Translations,MT,SKG,2020.0,https://openalex.org/W4245202262,59.0,0.7195381956788658,tfidf
SKG_MT_1105,Paper,Multimodal Pivots for Image Caption Translation,MT,SKG,2016.0,https://openalex.org/W2293344577,95.0,0.7566564912048205,tfidf
SKG_MT_1106,Paper,Learning to Actively Learn Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2899181341,33.0,0.6853314333967401,tfidf
SKG_MT_1107,Paper,Self-Attentive Residual Decoder for Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2795429538,18.0,0.7187126579808514,tfidf
SKG_MT_1108,Paper,Multi-Target Machine Translation with Multi-Synchronous Context-free Grammars,MT,SKG,2015.0,https://openalex.org/W2181989146,6.0,0.7395968969962976,tfidf
SKG_MT_1109,Paper,A Multimodal Translation-Based Approach for Knowledge Graph Representation Learning,MT,SKG,2018.0,https://openalex.org/W2807480793,139.0,0.6549312790963049,tfidf
SKG_MT_1110,Paper,Semi-Autoregressive Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2890501761,79.0,0.5890138515047257,tfidf
SKG_MT_1111,Paper,TESLA at WMT 2011 Translation Evaluation and Tunable Metric,MT,SKG,2011.0,https://openalex.org/W2165213242,17.0,0.8085137753300693,tfidf
SKG_MT_1113,Paper,Handling Homographs in Neural Machine Translation,MT,SKG,2018.0,https://openalex.org/W2962697716,49.0,0.542463825734858,tfidf
SKG_MT_1118,Paper,Continuous Adaptation to User Feedback for Statistical Machine Translation,MT,SKG,2015.0,https://openalex.org/W2294727331,2.0,0.5643641483034534,tfidf
SKG_MT_1120,Paper,Lattice Desegmentation for Statistical Machine Translation,MT,SKG,2014.0,https://openalex.org/W2251466960,6.0,0.827335924346915,tfidf
SKG_MT_1126,Paper,A Retrieve-and-Rewrite Initialization Method for Unsupervised Machine Translation,MT,SKG,2020.0,https://openalex.org/W3035376412,18.0,0.6904898769533282,tfidf
SKG_MT_1127,Paper,Is Machine Translation Getting Better over Time,MT,SKG,2014.0,https://openalex.org/W2251926178,66.0,0.6283777356147766,semantic
SKG_MT_1128,Paper,Translationese as a Language in “Multilingual” NMT,MT,SKG,2020.0,https://openalex.org/W2984941342,0.0,0.5700809396322659,tfidf
SKG_MT_1129,Paper,An Interactive Machine Translation System with Online Learning,MT,SKG,2011.0,https://openalex.org/W2252106864,17.0,0.7937023896606198,tfidf
SKG_MT_1132,Paper,TESLA at WMT 2011 Translation Evaluation and Tunable Metric,MT,SKG,2011.0,https://openalex.org/W2165213242,17.0,0.7840555285987447,tfidf
SKG_MT_1134,Paper,Improved Lexically Constrained Decoding for Translation and Monolingual Rewriting,MT,SKG,2019.0,https://openalex.org/W2945735543,119.0,0.5346298932895291,tfidf
SKG_MT_1135,Paper,Lost in Machine Translation A Method to Reduce Meaning Loss,MT,SKG,2019.0,https://openalex.org/W2915330159,16.0,0.7621840080314805,tfidf
SKG_MT_1136,Paper,Unsupervised Parallel Sentence Extraction with Parallel Segment Detection Helps Machine Translation,MT,SKG,2019.0,https://openalex.org/W2949405462,29.0,0.5859921362170151,tfidf
SKG_MT_1138,Paper,RIGA at SemEval-2016 Task 8 Impact of Smatch Extensions and Character-Level Neural Translation on AMR Parsing Accuracy,MT,SKG,2016.0,https://openalex.org/W2339274804,5.0,0.7328075545539173,tfidf
SKG_MT_1139,Paper,Curriculum Learning for Domain Adaptation in Neural Machine Translation,MT,SKG,2019.0,https://openalex.org/W2946379889,122.0,0.6848797918354093,tfidf
SKG_MT_1140,Paper,Unpaired Sentiment-to-Sentiment Translation A Cycled Reinforcement Learning Approach,MT,SKG,2018.0,https://openalex.org/W2963034998,198.0,0.7442552693811546,tfidf
SKG_MT_1142,Paper,English-to-Japanese Diverse Translation by Combining Forward and Backward Outputs,MT,SKG,2020.0,https://openalex.org/W3046089934,2.0,0.6379643995750222,tfidf
SKG_MT_1143,Paper,Vocabulary Adaptation for Domain Adaptation in Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3106144205,23.0,0.7040186600502439,tfidf
SKG_MT_1145,Paper,On the Inference Calibration of Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3035072529,66.0,0.5005746674643679,tfidf
SKG_MT_1146,Paper,"Machine Translation for English–Inuktitut with Segmentation, Data Acquisition and Pre-Training",MT,SKG,2020.0,https://openalex.org/W3118324981,9.0,0.6176895736605739,tfidf
SKG_MT_1149,Paper,Subword Segmentation and a Single Bridge Language Affect Zero-Shot Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3112593586,7.0,0.6713306284586715,tfidf
SKG_MT_1150,Paper,Robust Machine Translation with Domain Sensitive Pseudo-Sources Baidu-OSU WMT19 MT Robustness Shared Task System Report,MT,SKG,2019.0,https://openalex.org/W2970250638,9.0,0.5956319623717197,tfidf
SKG_MT_1151,Paper,Better Filtration and Augmentation for Hierarchical Phrase-Based Translation Rules,MT,SKG,2010.0,https://openalex.org/W2159181679,3.0,0.5600342736143541,tfidf
SKG_MT_1153,Paper,Data Augmentation for Low-Resource Neural Machine Translation,MT,SKG,2017.0,https://openalex.org/W2610850660,228.0,0.6419154951891448,tfidf
SKG_MT_1156,Paper,Doubly-Attentive Decoder for Multi-modal Neural Machine Translation,MT,SKG,2017.0,https://openalex.org/W2593341061,185.0,0.6608256261396088,tfidf
SKG_MT_1158,Paper,IPA and STOUT Leveraging Linguistic and Source-based Features for Machine Translation Evaluation,MT,SKG,2014.0,https://openalex.org/W776270814,19.0,0.6915170704976364,tfidf
SKG_MT_1160,Paper,Supervised Attentions for Neural Machine Translation,MT,SKG,2016.0,https://openalex.org/W2963598809,124.0,0.6592939126614741,tfidf
SKG_MT_1164,Paper,Knowledge Distillation for Multilingual Unsupervised Neural Machine Translation,MT,SKG,2020.0,https://openalex.org/W3034906024,37.0,0.8085444254900276,tfidf
SKG_MT_1165,Paper,Machine Translation without Words through Substring Alignment,MT,SKG,2012.0,https://openalex.org/W2107468211,37.0,0.5716537455839255,tfidf
