source,target,predicate,year
SKG_DIA_147,E_9f54a66269,namely,2019.0
SKG_DIA_147,E_0563ec01cd,namely,2019.0
SKG_DIA_147,E_0b7dfca76b,namely,2019.0
SKG_DIA_147,E_0563ec01cd,as,2019.0
SKG_DIA_147,E_0b7dfca76b,as,2019.0
SKG_DIA_147,E_0563ec01cd,can obtain,2019.0
SKG_DIA_147,E_2599263b88,can obtain,2019.0
SKG_DIA_147,E_0b7dfca76b,of,2019.0
SKG_DIA_147,E_5937b4969a,of,2019.0
SKG_DIA_147,E_2599263b88,by setting,2019.0
SKG_DIA_147,E_3d7bd569e8,by setting,2019.0
SKG_DIA_147,E_2599263b88,enhance,2019.0
SKG_DIA_147,E_a6842466a1,enhance,2019.0
SKG_DIA_147,E_20f35e630d,use,2019.0
SKG_DIA_147,E_0563ec01cd,use,2019.0
SKG_DIA_147,E_c45265b3bd,to automatically distill,2019.0
SKG_DIA_147,E_ccd3b6b4a7,to automatically distill,2019.0
SKG_DIA_147,E_c45265b3bd,injected into,2019.0
SKG_DIA_147,E_ce6f918e39,injected into,2019.0
SKG_DIA_147,E_ce6f918e39,to encourage,2019.0
SKG_DIA_147,E_4a723a9f7b,to encourage,2019.0
SKG_DIA_147,E_20f35e630d,has,2019.0
SKG_DIA_147,E_c45265b3bd,has,2019.0
SKG_DIA_147,E_57dfcfe3b1,propose,2019.0
SKG_DIA_147,E_3a77c9dc70,propose,2019.0
SKG_DIA_147,E_20f35e630d,propose,2019.0
SKG_DIA_147,E_3a77c9dc70,propose,2019.0
SKG_DIA_147,E_8d2e8e7815,has,2019.0
SKG_DIA_147,E_7290126c11,has,2019.0
SKG_DIA_147,E_20f35e630d,consists of,2019.0
SKG_DIA_147,E_8d2e8e7815,consists of,2019.0
SKG_DIA_147,E_20f35e630d,consists of,2019.0
SKG_DIA_147,E_22838c532d,consists of,2019.0
SKG_DIA_147,E_6ae8e62451,of,2019.0
SKG_DIA_147,E_e7eea07590,of,2019.0
SKG_DIA_147,E_19ef7df6a8,encodes,2019.0
SKG_DIA_147,E_9e7874c770,encodes,2019.0
SKG_DIA_147,E_19ef7df6a8,produces,2019.0
SKG_DIA_147,E_504de52813,produces,2019.0
SKG_DIA_147,E_9e7874c770,from,2019.0
SKG_DIA_147,E_5581dbc6c8,from,2019.0
SKG_DIA_147,E_6ae8e62451,has,2019.0
SKG_DIA_147,E_19ef7df6a8,has,2019.0
SKG_DIA_147,E_e7eea07590,has,2019.0
SKG_DIA_147,E_19ef7df6a8,has,2019.0
SKG_DIA_147,E_20f35e630d,To maintain,2019.0
SKG_DIA_147,E_6ae8e62451,To maintain,2019.0
SKG_DIA_147,E_5d06bb0170,introduces,2019.0
SKG_DIA_147,E_21fdd92802,introduces,2019.0
SKG_DIA_147,E_5d06bb0170,obtains,2019.0
SKG_DIA_147,E_bf1a06b222,obtains,2019.0
SKG_DIA_147,E_21fdd92802,to enhance,2019.0
SKG_DIA_147,E_44df5a1094,to enhance,2019.0
SKG_DIA_147,E_bf1a06b222,among,2019.0
SKG_DIA_147,E_1becaec954,among,2019.0
SKG_DIA_147,E_050c968401,has,2019.0
SKG_DIA_147,E_5d06bb0170,has,2019.0
SKG_DIA_147,E_20f35e630d,On the top of,2019.0
SKG_DIA_147,E_050c968401,On the top of,2019.0
SKG_DIA_147,E_fb6b61e4f8,for addressing,2019.0
SKG_DIA_147,E_21ffcc3cb7,for addressing,2019.0
SKG_DIA_147,E_fb6b61e4f8,for addressing,2019.0
SKG_DIA_147,E_17e9930e66,for addressing,2019.0
SKG_DIA_147,E_20f35e630d,propose,2019.0
SKG_DIA_147,E_fb6b61e4f8,propose,2019.0
SKG_DIA_147,E_5f5dcb347b,as,2019.0
SKG_DIA_147,E_761ee14704,as,2019.0
SKG_DIA_147,E_761ee14704,to resolve,2019.0
SKG_DIA_147,E_b57ef010cc,to resolve,2019.0
SKG_DIA_147,E_c45265b3bd,to obtain,2019.0
SKG_DIA_147,E_9f40c3477d,to obtain,2019.0
SKG_DIA_147,E_9f40c3477d,to ensure,2019.0
SKG_DIA_147,E_4a723a9f7b,to ensure,2019.0
SKG_DIA_147,E_14624b6dbc,performs,2019.0
SKG_DIA_147,E_8518008e88,performs,2019.0
SKG_DIA_147,E_8518008e88,than,2019.0
SKG_DIA_147,E_dd8996f735,than,2019.0
SKG_DIA_147,E_53e61336bb,observe,2019.0
SKG_DIA_147,E_14624b6dbc,observe,2019.0
SKG_DIA_147,E_14624b6dbc,on,2019.0
SKG_DIA_147,E_3711252c35,on,2019.0
SKG_DIA_147,E_14624b6dbc,on,2019.0
SKG_DIA_147,E_ad75060fb2,on,2019.0
SKG_DIA_147,E_3711252c35,on,2019.0
SKG_DIA_147,E_ad75060fb2,on,2019.0
SKG_DIA_147,E_050c968401,has,2019.0
SKG_DIA_147,E_542b153e8e,has,2019.0
SKG_DIA_147,E_542b153e8e,has,2019.0
SKG_DIA_147,E_14624b6dbc,has,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_050c968401,has,2019.0
SKG_DIA_147,E_5d8977d566,than,2019.0
SKG_DIA_147,E_14624b6dbc,than,2019.0
SKG_DIA_147,E_14624b6dbc,in terms of,2019.0
SKG_DIA_147,E_7bbe4dea0a,in terms of,2019.0
SKG_DIA_147,E_7bbe4dea0a,on,2019.0
SKG_DIA_147,E_1d41c853af,on,2019.0
SKG_DIA_147,E_050c968401,has,2019.0
SKG_DIA_147,E_5d8977d566,has,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_050c968401,has,2019.0
SKG_DIA_147,E_d6bef9c401,achieves,2019.0
SKG_DIA_147,E_666be9b7a8,achieves,2019.0
SKG_DIA_147,E_666be9b7a8,in terms of,2019.0
SKG_DIA_147,E_3711252c35,in terms of,2019.0
SKG_DIA_147,E_3711252c35,on,2019.0
SKG_DIA_147,E_67139a7262,on,2019.0
SKG_DIA_147,E_a9a07bad99,has,2019.0
SKG_DIA_147,E_d6bef9c401,has,2019.0
SKG_DIA_147,E_53e61336bb,Compared with,2019.0
SKG_DIA_147,E_a9a07bad99,Compared with,2019.0
SKG_DIA_147,E_ac5552fd6a,trained on,2019.0
SKG_DIA_147,E_1d41c853af,trained on,2019.0
SKG_DIA_147,E_1d41c853af,consistently have,2019.0
SKG_DIA_147,E_ecb0115f79,consistently have,2019.0
SKG_DIA_147,E_ecb0115f79,than,2019.0
SKG_DIA_147,E_cc6984b0d7,than,2019.0
SKG_DIA_147,E_cc6984b0d7,trained on,2019.0
SKG_DIA_147,E_ad75060fb2,trained on,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_ac5552fd6a,has,2019.0
SKG_DIA_147,E_4239cf5ea0,of,2019.0
SKG_DIA_147,E_c1f7f21b39,of,2019.0
SKG_DIA_147,E_c1f7f21b39,is,2019.0
SKG_DIA_147,E_b575844c21,much higher than,2019.0
SKG_DIA_147,E_c1f7f21b39,generates,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_c1f7f21b39,has,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_2580a9a462,of,2019.0
SKG_DIA_147,E_ac5552fd6a,of,2019.0
SKG_DIA_147,E_ac5552fd6a,higher than,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_2580a9a462,has,2019.0
SKG_DIA_147,E_10ad750ead,show that,2019.0
SKG_DIA_147,E_89843c0f4a,show that,2019.0
SKG_DIA_147,E_89843c0f4a,of,2019.0
SKG_DIA_147,E_b81856b0b0,of,2019.0
SKG_DIA_147,E_b81856b0b0,to,2019.0
SKG_DIA_147,E_b575844c21,to,2019.0
SKG_DIA_147,E_c53df31e20,on,2019.0
SKG_DIA_147,E_3168f22b50,on,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_10ad750ead,has,2019.0
SKG_DIA_147,E_1d9292ae91,than,2019.0
SKG_DIA_147,E_af04a1aa0e,than,2019.0
SKG_DIA_147,E_68ce100d54,than,2019.0
SKG_DIA_147,E_b81856b0b0,than,2019.0
SKG_DIA_147,E_fdca4c9cd9,has,2019.0
SKG_DIA_147,E_1d9292ae91,has,2019.0
SKG_DIA_147,E_53e61336bb,has,2019.0
SKG_DIA_147,E_fdca4c9cd9,has,2019.0
SKG_DIA_147,E_d4c3a83106,tends to produce,2019.0
SKG_DIA_147,E_d247c49bd4,tends to produce,2019.0
SKG_DIA_147,E_53e61336bb,indicate,2019.0
SKG_DIA_147,E_d4c3a83106,indicate,2019.0
SKG_DIA_149,E_c0389af2bd,has,2019.0
SKG_DIA_149,E_10052d91b2,has,2019.0
SKG_DIA_149,E_76a2323ace,pre-trained with,2019.0
SKG_DIA_149,E_88ded58913,pre-trained with,2019.0
SKG_DIA_149,E_88ded58913,on,2019.0
SKG_DIA_149,E_61b9d487a5,on,2019.0
SKG_DIA_149,E_61b9d487a5,of,2019.0
SKG_DIA_149,E_e5b496e95f,of,2019.0
SKG_DIA_149,E_c4cf4802b3,of,2019.0
SKG_DIA_149,E_a7b5815bef,of,2019.0
SKG_DIA_149,E_a7b5815bef,is,2019.0
SKG_DIA_149,E_c0389af2bd,has,2019.0
SKG_DIA_149,E_76a2323ace,has,2019.0
SKG_DIA_149,E_d9e420ad29,implemented with,2019.0
SKG_DIA_149,E_2c39bc19b7,implemented with,2019.0
SKG_DIA_149,E_c0389af2bd,has,2019.0
SKG_DIA_149,E_d9e420ad29,has,2019.0
SKG_DIA_149,E_d2728d3f36,in,2019.0
SKG_DIA_149,E_712052aa81,in,2019.0
SKG_DIA_149,E_d2728d3f36,in,2019.0
SKG_DIA_149,E_edd3ed07a8,in,2019.0
SKG_DIA_149,E_d2728d3f36,in,2019.0
SKG_DIA_149,E_fbb0dc7a66,in,2019.0
SKG_DIA_149,E_d2728d3f36,set as,2019.0
SKG_DIA_149,E_fbb0dc7a66,set as,2019.0
SKG_DIA_149,E_5bab5f2625,has,2019.0
SKG_DIA_149,E_d2728d3f36,has,2019.0
SKG_DIA_149,E_c0389af2bd,In,2019.0
SKG_DIA_149,E_5bab5f2625,In,2019.0
SKG_DIA_149,E_5bab5f2625,in,2019.0
SKG_DIA_149,E_5bab5f2625,with,2019.0
SKG_DIA_149,E_edd1339cd9,with,2019.0
SKG_DIA_149,E_5bab5f2625,in,2019.0
SKG_DIA_149,E_5bab5f2625,with,2019.0
SKG_DIA_149,E_76ca1ef9ea,with,2019.0
SKG_DIA_149,E_f7bd60b75b,of,2019.0
SKG_DIA_149,E_167658e298,of,2019.0
SKG_DIA_149,E_c0389af2bd,choose,2019.0
SKG_DIA_149,E_c0389af2bd,choose,2019.0
SKG_DIA_149,E_333aba968c,conducted using,2019.0
SKG_DIA_149,E_0e9b9b6a08,conducted using,2019.0
SKG_DIA_149,E_0e9b9b6a08,with,2019.0
SKG_DIA_149,E_b4c3f960fa,with,2019.0
SKG_DIA_149,E_c0389af2bd,has,2019.0
SKG_DIA_149,E_333aba968c,has,2019.0
SKG_DIA_149,E_fbd9658f24,for,2019.0
SKG_DIA_149,E_edd1339cd9,for,2019.0
SKG_DIA_149,E_fbd9658f24,teaching with,2019.0
SKG_DIA_149,E_fbb0dc7a66,teaching with,2019.0
SKG_DIA_149,E_edd1339cd9,teaching with,2019.0
SKG_DIA_149,E_712052aa81,teaching with,2019.0
SKG_DIA_149,E_fbd9658f24,teaching with,2019.0
SKG_DIA_149,E_fbb0dc7a66,teaching with,2019.0
SKG_DIA_149,E_0fb63eee34,has,2019.0
SKG_DIA_149,E_fbd9658f24,has,2019.0
SKG_DIA_149,E_0fb63eee34,has,2019.0
SKG_DIA_149,E_fbd9658f24,has,2019.0
SKG_DIA_149,E_df55215a72,has,2019.0
SKG_DIA_149,E_fbd9658f24,has,2019.0
SKG_DIA_149,E_592aeae5a1,from,2019.0
SKG_DIA_149,E_40f9fd3e4b,from,2019.0
SKG_DIA_149,E_592aeae5a1,propose,2019.0
SKG_DIA_149,E_6b7e282659,propose,2019.0
SKG_DIA_149,E_6b7e282659,with,2019.0
SKG_DIA_149,E_d56b4c41aa,with,2019.0
SKG_DIA_149,E_d56b4c41aa,cover,2019.0
SKG_DIA_149,E_74ee4a0c06,cover,2019.0
SKG_DIA_149,E_d56b4c41aa,cover,2019.0
SKG_DIA_149,E_e083b3227f,cover,2019.0
SKG_DIA_149,E_20f35e630d,To learn,2019.0
SKG_DIA_149,E_592aeae5a1,To learn,2019.0
SKG_DIA_149,E_756457dc85,simultaneously learn,2019.0
SKG_DIA_149,E_9e266daf9b,simultaneously learn,2019.0
SKG_DIA_149,E_9e266daf9b,with,2019.0
SKG_DIA_149,E_8568efa9a9,with,2019.0
SKG_DIA_149,E_20f35e630d,Under,2019.0
SKG_DIA_149,E_756457dc85,Under,2019.0
SKG_DIA_149,E_20f35e630d,simultaneously learn,2019.0
SKG_DIA_149,E_9e266daf9b,simultaneously learn,2019.0
SKG_DIA_149,E_cbc1915fbb,from,2019.0
SKG_DIA_149,E_40f9fd3e4b,from,2019.0
SKG_DIA_149,E_0aaeb9c6f6,under,2019.0
SKG_DIA_149,E_6b7e282659,under,2019.0
SKG_DIA_149,E_25a9ac406a,has,2019.0
SKG_DIA_149,E_0aaeb9c6f6,has,2019.0
SKG_DIA_149,E_20f35e630d,propose,2019.0
SKG_DIA_149,E_25a9ac406a,propose,2019.0
SKG_DIA_149,E_89920ba153,on,2019.0
SKG_DIA_149,E_704ba3f301,on,2019.0
SKG_DIA_149,E_89920ba153,lets,2019.0
SKG_DIA_149,E_55fe1eebcf,lets,2019.0
SKG_DIA_149,E_55fe1eebcf,teach,2019.0
SKG_DIA_149,E_3eef9039b6,teach,2019.0
SKG_DIA_149,E_3eef9039b6,during,2019.0
SKG_DIA_149,E_25a9ac406a,during,2019.0
SKG_DIA_149,E_edd1339cd9,lets,2019.0
SKG_DIA_149,E_f7290e4e72,lets,2019.0
SKG_DIA_149,E_edd1339cd9,forms,2019.0
SKG_DIA_149,E_696ae83ad3,forms,2019.0
SKG_DIA_149,E_f7290e4e72,in,2019.0
SKG_DIA_149,E_5c18ef7277,in,2019.0
SKG_DIA_149,E_f7290e4e72,interact with,2019.0
SKG_DIA_149,E_d1fc8eaf36,interact with,2019.0
SKG_DIA_149,E_696ae83ad3,for,2019.0
SKG_DIA_149,E_33c9b363aa,for,2019.0
SKG_DIA_149,E_33c9b363aa,through,2019.0
SKG_DIA_149,E_5915a28e17,through,2019.0
SKG_DIA_149,E_20f35e630d,has,2019.0
SKG_DIA_149,E_edd1339cd9,has,2019.0
SKG_DIA_149,E_76ca1ef9ea,performs,2019.0
SKG_DIA_149,E_f7a03ccad4,performs,2019.0
SKG_DIA_149,E_76ca1ef9ea,represents,2019.0
SKG_DIA_149,E_5c18ef7277,represents,2019.0
SKG_DIA_149,E_76ca1ef9ea,represents,2019.0
SKG_DIA_149,E_45f84e2d80,represents,2019.0
SKG_DIA_149,E_f7a03ccad4,under,2019.0
SKG_DIA_149,E_5e1c913db6,under,2019.0
SKG_DIA_149,E_45f84e2d80,with,2019.0
SKG_DIA_149,E_a58dccf4bc,with,2019.0
SKG_DIA_149,E_20f35e630d,has,2019.0
SKG_DIA_149,E_76ca1ef9ea,has,2019.0
SKG_DIA_149,E_dbb55ad533,teaching with,2019.0
SKG_DIA_149,E_712052aa81,teaching with,2019.0
SKG_DIA_149,E_dbb55ad533,teaching with,2019.0
SKG_DIA_149,E_fbb0dc7a66,teaching with,2019.0
SKG_DIA_149,E_712052aa81,brings,2019.0
SKG_DIA_149,E_712052aa81,brings,2019.0
SKG_DIA_149,E_edd1339cd9,to,2019.0
SKG_DIA_149,E_edd1339cd9,to,2019.0
SKG_DIA_149,E_76ca1ef9ea,to,2019.0
SKG_DIA_149,E_76ca1ef9ea,to,2019.0
SKG_DIA_149,E_76ca1ef9ea,on,2019.0
SKG_DIA_149,E_4c56e5d910,on,2019.0
SKG_DIA_149,E_76ca1ef9ea,on,2019.0
SKG_DIA_149,E_4c56e5d910,on,2019.0
SKG_DIA_149,E_76ca1ef9ea,on,2019.0
SKG_DIA_149,E_4c56e5d910,on,2019.0
SKG_DIA_149,E_76ca1ef9ea,on,2019.0
SKG_DIA_149,E_4c56e5d910,on,2019.0
SKG_DIA_149,E_fbd9658f24,teaching with,2019.0
SKG_DIA_149,E_fbb0dc7a66,teaching with,2019.0
SKG_DIA_149,E_fbb0dc7a66,brings,2019.0
SKG_DIA_149,E_fbb0dc7a66,brings,2019.0
SKG_DIA_149,E_edd1339cd9,to,2019.0
SKG_DIA_149,E_76ca1ef9ea,to,2019.0
SKG_DIA_149,E_76ca1ef9ea,on,2019.0
SKG_DIA_149,E_4c56e5d910,on,2019.0
SKG_DIA_149,E_1a91b82e83,has,2019.0
SKG_DIA_149,E_dbb55ad533,has,2019.0
SKG_DIA_149,E_1a91b82e83,has,2019.0
SKG_DIA_149,E_fbd9658f24,has,2019.0
SKG_DIA_149,E_e291a1ad89,has,2019.0
SKG_DIA_149,E_fbd9658f24,has,2019.0
SKG_DIA_149,E_53e61336bb,On,2019.0
SKG_DIA_149,E_1a91b82e83,On,2019.0
SKG_DIA_149,E_53e61336bb,on,2019.0
SKG_DIA_149,E_e291a1ad89,on,2019.0
SKG_DIA_149,E_5814ce0702,improve,2019.0
SKG_DIA_149,E_56925ecd31,improve,2019.0
SKG_DIA_149,E_56925ecd31,on,2019.0
SKG_DIA_149,E_596e2a7174,on,2019.0
SKG_DIA_149,E_421f70d8b0,from,2019.0
SKG_DIA_149,E_fbd9658f24,from,2019.0
SKG_DIA_149,E_fbd9658f24,is,2019.0
SKG_DIA_149,E_b73b8cf102,is,2019.0
SKG_DIA_149,E_b73b8cf102,on,2019.0
SKG_DIA_149,E_284a3f7ff4,on,2019.0
SKG_DIA_149,E_53e61336bb,see that,2019.0
SKG_DIA_149,E_5814ce0702,see that,2019.0
SKG_DIA_149,E_5bab5f2625,is,2019.0
SKG_DIA_149,E_a34a42b626,is,2019.0
SKG_DIA_149,E_a34a42b626,when starting from,2019.0
SKG_DIA_149,E_19eb2bdbec,when starting from,2019.0
SKG_DIA_149,E_53e61336bb,find that,2019.0
SKG_DIA_149,E_5bab5f2625,find that,2019.0
SKG_DIA_150,E_89759e1284,in,2019.0
SKG_DIA_150,E_5da7eb4247,in,2019.0
SKG_DIA_150,E_746053811e,of,2019.0
SKG_DIA_150,E_47172bf5c1,of,2019.0
SKG_DIA_150,E_47172bf5c1,become,2019.0
SKG_DIA_150,E_89759e1284,has,2019.0
SKG_DIA_150,E_746053811e,has,2019.0
SKG_DIA_150,E_5da7eb4247,has,2019.0
SKG_DIA_150,E_746053811e,has,2019.0
SKG_DIA_150,E_b12965637d,removing,2019.0
SKG_DIA_150,E_89759e1284,removing,2019.0
SKG_DIA_150,E_2865a0021b,with,2019.0
SKG_DIA_150,E_8467688a4b,with,2019.0
SKG_DIA_150,E_030bde5f90,has,2019.0
SKG_DIA_150,E_51d679caa7,compared with,2019.0
SKG_DIA_150,E_e924758211,compared with,2019.0
SKG_DIA_150,E_51d679caa7,compared with,2019.0
SKG_DIA_150,E_02835fbd4a,compared with,2019.0
SKG_DIA_150,E_eb366b23a9,based on,2019.0
SKG_DIA_150,E_46de3de9b7,based on,2019.0
SKG_DIA_150,E_46de3de9b7,with,2019.0
SKG_DIA_150,E_85799ff4e5,implement,2019.0
SKG_DIA_150,E_eb366b23a9,implement,2019.0
SKG_DIA_150,E_7e15c590f8,set to,2019.0
SKG_DIA_150,E_85799ff4e5,has,2019.0
SKG_DIA_150,E_7e15c590f8,has,2019.0
SKG_DIA_150,E_0ef681a7cd,encoder for,2019.0
SKG_DIA_150,E_5da7eb4247,encoder for,2019.0
SKG_DIA_150,E_0ef681a7cd,encoder for,2019.0
SKG_DIA_150,E_138f64f4bf,encoder for,2019.0
SKG_DIA_150,E_3a6bdba8fb,are,2019.0
SKG_DIA_150,E_4e588beea8,are,2019.0
SKG_DIA_150,E_4e588beea8,with,2019.0
SKG_DIA_150,E_4e588beea8,where,2019.0
SKG_DIA_150,E_c6b74ca9e9,where,2019.0
SKG_DIA_150,E_c6b74ca9e9,where,2019.0
SKG_DIA_150,E_c6b74ca9e9,are,2019.0
SKG_DIA_150,E_e4dc2e9671,are,2019.0
SKG_DIA_150,E_85799ff4e5,For,2019.0
SKG_DIA_150,E_0ef681a7cd,For,2019.0
SKG_DIA_150,E_5ef8981f49,to alleviate,2019.0
SKG_DIA_150,E_50d701f901,to alleviate,2019.0
SKG_DIA_150,E_3086ea91bd,set to,2019.0
SKG_DIA_150,E_2a53a9688c,across,2019.0
SKG_DIA_150,E_85799ff4e5,has,2019.0
SKG_DIA_150,E_3086ea91bd,has,2019.0
SKG_DIA_150,E_03ac9abf26,exploits,2019.0
SKG_DIA_150,E_d08b5b4be5,exploits,2019.0
SKG_DIA_150,E_d08b5b4be5,via,2019.0
SKG_DIA_150,E_0078ded852,via,2019.0
SKG_DIA_150,E_20f35e630d,propose,2019.0
SKG_DIA_150,E_03ac9abf26,propose,2019.0
SKG_DIA_150,E_84df077bcb,extracted from,2019.0
SKG_DIA_150,E_205622e8cd,extracted from,2019.0
SKG_DIA_150,E_eb366b23a9,extracts,2019.0
SKG_DIA_150,E_b4d19def2f,extracts,2019.0
SKG_DIA_150,E_b4d19def2f,by detecting and removing,2019.0
SKG_DIA_150,E_12bb707ab6,by detecting and removing,2019.0
SKG_DIA_150,E_12bb707ab6,in,2019.0
SKG_DIA_150,E_681cd27813,in,2019.0
SKG_DIA_150,E_20f35e630d,has,2019.0
SKG_DIA_150,E_eb366b23a9,has,2019.0
SKG_DIA_150,E_7a6e9dad63,in,2019.0
SKG_DIA_150,E_440724e6fe,in,2019.0
SKG_DIA_150,E_b4d19def2f,results of,2019.0
SKG_DIA_150,E_c891751f0a,results of,2019.0
SKG_DIA_150,E_b4d19def2f,for guiding,2019.0
SKG_DIA_150,E_5fb4a39978,for guiding,2019.0
SKG_DIA_150,E_20f35e630d,construct,2019.0
SKG_DIA_150,E_b4d19def2f,construct,2019.0
SKG_DIA_150,E_0078ded852,helps reduce,2019.0
SKG_DIA_150,E_fca12e671a,helps reduce,2019.0
SKG_DIA_150,E_0078ded852,provides,2019.0
SKG_DIA_150,E_3e229bf933,provides,2019.0
SKG_DIA_150,E_fca12e671a,of,2019.0
SKG_DIA_150,E_694f39830a,of,2019.0
SKG_DIA_150,E_3e229bf933,missing in,2019.0
SKG_DIA_150,E_558b58fd5f,missing in,2019.0
SKG_DIA_150,E_20f35e630d,has,2019.0
SKG_DIA_150,E_0078ded852,has,2019.0
SKG_DIA_150,E_a9784ab70a,from,2019.0
SKG_DIA_150,E_f8e7e3e96a,from,2019.0
SKG_DIA_150,E_20f35e630d,concatenate,2019.0
SKG_DIA_150,E_a9784ab70a,concatenate,2019.0
SKG_DIA_150,E_59a17793c7,surpass,2019.0
SKG_DIA_150,E_57270da332,surpass,2019.0
SKG_DIA_150,E_3ed4901b39,gives,2019.0
SKG_DIA_150,E_bf1a06b222,gives,2019.0
SKG_DIA_150,E_bf1a06b222,according to,2019.0
SKG_DIA_150,E_c06e73dfba,according to,2019.0
SKG_DIA_150,E_aa121d07c6,use of,2019.0
SKG_DIA_150,E_138f64f4bf,use of,2019.0
SKG_DIA_150,E_138f64f4bf,brings,2019.0
SKG_DIA_150,E_df41a9a438,brings,2019.0
SKG_DIA_150,E_8b2c0cc305,achieve,2019.0
SKG_DIA_150,E_7aecab899e,achieve,2019.0
SKG_DIA_150,E_7aecab899e,by,2019.0
SKG_DIA_150,E_d08b5b4be5,by,2019.0
SKG_DIA_150,E_7aecab899e,use of,2019.0
SKG_DIA_150,E_d08b5b4be5,use of,2019.0
SKG_DIA_150,E_8b2c0cc305,has,2019.0
SKG_DIA_150,E_f9b72ef419,yields,2019.0
SKG_DIA_150,E_659f0a565a,yields,2019.0
SKG_DIA_150,E_53e61336bb,has,2019.0
SKG_DIA_150,E_f9b72ef419,has,2019.0
SKG_DIA_150,E_20f35e630d,of,2019.0
SKG_DIA_150,E_4b74d3dbdc,of,2019.0
SKG_DIA_150,E_20f35e630d,gives,2019.0
SKG_DIA_150,E_64f302ba3f,gives,2019.0
SKG_DIA_150,E_4b74d3dbdc,gives,2019.0
SKG_DIA_150,E_64f302ba3f,gives,2019.0
SKG_DIA_150,E_53e61336bb,has,2019.0
SKG_DIA_150,E_20f35e630d,has,2019.0
SKG_DIA_150,E_23af3f6ba6,significantly boosts,2019.0
SKG_DIA_150,E_c05f6c2335,significantly boosts,2019.0
SKG_DIA_150,E_c05f6c2335,when,2019.0
SKG_DIA_150,E_3009b76468,when,2019.0
SKG_DIA_150,E_3009b76468,is,2019.0
SKG_DIA_150,E_aef251ce26,is,2019.0
SKG_DIA_150,E_53e61336bb,has,2019.0
SKG_DIA_150,E_23af3f6ba6,has,2019.0
SKG_DIA_151,E_5917927d52,in,2020.0
SKG_DIA_151,E_8e64dcf21c,in,2020.0
SKG_DIA_151,E_5917927d52,amount of,2020.0
SKG_DIA_151,E_040016d80a,amount of,2020.0
SKG_DIA_151,E_b12965637d,by leveraging,2020.0
SKG_DIA_151,E_5917927d52,by leveraging,2020.0
SKG_DIA_151,E_ed5ecd7c69,has,2020.0
SKG_DIA_151,E_835b13a65d,has,2020.0
SKG_DIA_151,E_1673448ee7,increases,2020.0
SKG_DIA_151,E_835b13a65d,as,2020.0
SKG_DIA_151,E_cb7c38d91f,as,2020.0
SKG_DIA_151,E_cb7c38d91f,in,2020.0
SKG_DIA_151,E_4d92b4c344,in,2020.0
SKG_DIA_151,E_ed5ecd7c69,has,2020.0
SKG_DIA_151,E_1673448ee7,has,2020.0
SKG_DIA_151,E_ed5ecd7c69,has,2020.0
SKG_DIA_151,E_835b13a65d,has,2020.0
SKG_DIA_151,E_98b84a8008,has,2020.0
SKG_DIA_151,E_98b84a8008,has,2020.0
SKG_DIA_151,E_835b13a65d,has,2020.0
SKG_DIA_151,E_b12965637d,has,2020.0
SKG_DIA_151,E_ed5ecd7c69,has,2020.0
SKG_DIA_151,E_0648072b7f,on top of,2020.0
SKG_DIA_151,E_cb7c38d91f,on top of,2020.0
SKG_DIA_151,E_cb7c38d91f,for,2020.0
SKG_DIA_151,E_2706f37f13,for,2020.0
SKG_DIA_151,E_b575844c21,investigate,2020.0
SKG_DIA_151,E_0648072b7f,investigate,2020.0
SKG_DIA_151,E_baab48447f,with,2020.0
SKG_DIA_151,E_4e00deceeb,with,2020.0
SKG_DIA_151,E_4e00deceeb,of,2020.0
SKG_DIA_151,E_4e00deceeb,to be,2020.0
SKG_DIA_151,E_724a00e315,to be,2020.0
SKG_DIA_151,E_4e00deceeb,to be,2020.0
SKG_DIA_151,E_3a6bdba8fb,to be,2020.0
SKG_DIA_151,E_c0389af2bd,choose,2020.0
SKG_DIA_151,E_baab48447f,choose,2020.0
SKG_DIA_151,E_d92c36790b,initialized by,2020.0
SKG_DIA_151,E_75a80e5e46,initialized by,2020.0
SKG_DIA_151,E_f7bd60b75b,of,2020.0
SKG_DIA_151,E_76a2323ace,of,2020.0
SKG_DIA_151,E_76a2323ace,set to,2020.0
SKG_DIA_151,E_c0389af2bd,has,2020.0
SKG_DIA_151,E_d92c36790b,has,2020.0
SKG_DIA_151,E_c0389af2bd,has,2020.0
SKG_DIA_151,E_f7bd60b75b,has,2020.0
SKG_DIA_151,E_893076b346,with,2020.0
SKG_DIA_151,E_3d3eb2e5c4,with,2020.0
SKG_DIA_151,E_3d3eb2e5c4,of,2020.0
SKG_DIA_151,E_3d3eb2e5c4,of,2020.0
SKG_DIA_151,E_4d92b4c344,in,2020.0
