topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
MT,W4283522546,682,auto,Immunol,145,2020 Pseudomonas aeruginosa,Immunol 145 2020 Pseudomonas aeruginosa,0.6225879,2022
MT,W4283522546,683,auto,Dis,69,2013,Dis 69 2013,0.50954574,2022
MT,W4211027571,0,auto,Ferroptosis,in,cancer therapy :,Ferroptosis in cancer therapy :,0.5440228,2022
MT,W4211027571,1,auto,10.1186/s12943-022-01530,-y,Received : 28,10.1186/s12943-022-01530 -y Received : 28,0.47801584,2022
MT,W4211027571,2,auto,Extensive,studies,suggest that ferroptosis,Extensive studies suggest that ferroptosis,0.6134288,2022
MT,W4211027571,3,auto,The,development,of resistance to,The development of resistance to,0.7482675,2022
MT,W4211027571,4,auto,A,number,of preclinical and,A number of preclinical and,0.59922105,2022
MT,W4211027571,5,auto,Intriguingly,",",ferroptosis has been,"Intriguingly , ferroptosis has been",0.57466847,2022
MT,W4211027571,6,auto,Herein,",",we provide a,"Herein , we provide a",0.6688907,2022
MT,W4211027571,7,auto,We,discuss,the prospect and,We discuss the prospect and,0.68489933,2022
MT,W4211027571,8,auto,for,further,studies .,for further studies .,0.670137,2022
MT,W4211027571,9,auto,Background,Ferroptosis,is an intracellular,Background Ferroptosis is an intracellular,0.7331453,2022
MT,W4211027571,10,auto,Although,ferroptosis,- like cell,Although ferroptosis - like cell,0.7521801,2022
MT,W4211027571,11,auto,In,2014,", Yang et","In 2014 , Yang et",0.59309953,2022
MT,W4211027571,12,auto,Despite,significant,advances in oncological,Despite significant advances in oncological,0.69267684,2022
MT,W4211027571,13,auto,Sizable,preclinical,and clinical studies,Sizable preclinical and clinical studies,0.71329045,2022
MT,W4211027571,14,auto,Ferroptosis,has,also recently been,Ferroptosis has also recently been,0.59125733,2022
MT,W4211027571,15,auto,A,high,mesenchymal cell state,A high mesenchymal cell state,0.669898,2022
MT,W4211027571,16,auto,Viswanathan,et,al. found that,Viswanathan et al. found that,0.53585684,2022
MT,W4211027571,17,auto,Mechanisms,of,ferroptosis Since the,Mechanisms of ferroptosis Since the,0.6162308,2022
MT,W4211027571,18,auto,Yang,et,al. 's study,Yang et al. 's study,0.54199,2022
MT,W4211027571,19,auto,They,thus,concluded that GPX4,They thus concluded that GPX4,0.69538903,2022
MT,W4211027571,20,auto,Iron,metabolism,pathway,Iron metabolism pathway,0.86100924,2022
MT,W4211027571,21,auto,As,an,iron - dependent,As an iron - dependent,0.6033182,2022
MT,W4211027571,22,auto,In,1997,", it was","In 1997 , it was",0.67832816,2022
MT,W4211027571,23,auto,Lipid,metabolism,pathway,Lipid metabolism pathway,0.86510515,2022
MT,W4211027571,24,auto,The,specific,feature of ferroptosis,The specific feature of ferroptosis,0.6791152,2022
MT,W4211027571,25,auto,Ferroptosis,is,likely performed by,Ferroptosis is likely performed by,0.6165618,2022
MT,W4211027571,26,auto,The,products,of lipid peroxidation,The products of lipid peroxidation,0.709078,2022
MT,W4211027571,27,auto,In,nonenzymatic,"lipid peroxidation ,","In nonenzymatic lipid peroxidation ,",0.72392833,2022
MT,W4211027571,28,auto,Then,",",acyl - CoA,"Then , acyl - CoA",0.6291515,2022
MT,W4211027571,29,auto,Reversing,chemotherapy,resistance by inducing,Reversing chemotherapy resistance by inducing,0.669939,2022
MT,W4211027571,30,auto,y,GPX4,functions in concert,y GPX4 functions in concert,0.736507,2022
MT,W4211027571,31,auto,Regulation,of,iron metabolism pathway,Regulation of iron metabolism pathway,0.5450455,2022
MT,W4211027571,32,auto,Regulation,of,lipid metabolism pathway,Regulation of lipid metabolism pathway,0.5174501,2022
MT,W4211027571,33,auto,Emerging,evidence,suggests that ferroptosis,Emerging evidence suggests that ferroptosis,0.7035359,2022
MT,W4211027571,34,auto,Moreover,",",it has been,"Moreover , it has been",0.5900537,2022
MT,W4211027571,35,auto,However,",",patients who carry,"However , patients who carry",0.5909632,2022
MT,W4211027571,36,auto,Solute,carrier,family 7 member,Solute carrier family 7 member,0.6673283,2022
MT,W4211027571,37,auto,It,has,been reported that,It has been reported that,0.61093646,2022
MT,W4211027571,38,auto,Enhanced,ferroptosis,by FINs synergistically,Enhanced ferroptosis by FINs synergistically,0.79025483,2022
MT,W4211027571,39,auto,Cetuximab,RAS,mutations are present,Cetuximab RAS mutations are present,0.7255336,2022
MT,W4211027571,40,auto,β-,elemene,", a natural","β- elemene , a natural",0.758703,2022
MT,W4211027571,41,auto,Combined,treatment,with β -,Combined treatment with β -,0.5673378,2022
MT,W4211027571,43,auto,Although,clinical,trials show that,Although clinical trials show that,0.67379063,2022
MT,W4211027571,44,auto,Inhibition,of,GPX4 promoted gefitinib,Inhibition of GPX4 promoted gefitinib,0.5584436,2022
MT,W4211027571,45,auto,Malondialdehyde,and,ROS production were,Malondialdehyde and ROS production were,0.553082,2022
MT,W4211027571,46,auto,Ferroptosis,in,acquired resistance Sorafenib,Ferroptosis in acquired resistance Sorafenib,0.5346848,2022
MT,W4211027571,47,auto,However,",",its us,"However , its us",0.66498977,2022
MT,W4211027571,48,auto,e,is,limited by acquired,e is limited by acquired,0.71535605,2022
MT,W4211027571,49,auto,Metallothioneins,are,small cysteine -,Metallothioneins are small cysteine -,0.56001604,2022
MT,W4211027571,50,auto,Metallothionein,-,1G ( MT,Metallothionein - 1G ( MT,0.61662894,2022
MT,W4211027571,51,auto,MT,-,1G upregulation could,MT - 1G upregulation could,0.62712115,2022
MT,W4211027571,52,auto,Inhibition,of,MT - 1G,Inhibition of MT - 1G,0.6080618,2022
MT,W4211027571,53,auto,EGFR,tyrosine,kinase inhibitors (,EGFR tyrosine kinase inhibitors (,0.6406363,2022
MT,W4211027571,54,auto,However,",",acquired resistance invariably,"However , acquired resistance invariably",0.54080945,2022
MT,W4211027571,55,auto,After,developing,acquired resistance to,After developing acquired resistance to,0.6224124,2022
MT,W4211027571,56,auto,The,histone,deacetylase inhibitor vorinostat,The histone deacetylase inhibitor vorinostat,0.7480135,2022
MT,W4211027571,58,auto,The,TKI,sunitinib extends the,The TKI sunitinib extends the,0.65748996,2022
MT,W4211027571,59,auto,Artesunate,",",a drug originating,"Artesunate , a drug originating",0.58413804,2022
MT,W4211027571,60,auto,GSH,significantly,decreased after treatment,GSH significantly decreased after treatment,0.68834233,2022
MT,W4211027571,61,auto,The,application,of artesunate resulted,The application of artesunate resulted,0.67720014,2022
MT,W4211027571,62,auto,Of,note,", these studies","Of note , these studies",0.6960331,2022
MT,W4211027571,63,auto,Most,experiments,were limited to,Most experiments were limited to,0.69246256,2022
MT,W4211027571,64,auto,Meanwhile,",",limited panel of,"Meanwhile , limited panel of",0.6798914,2022
MT,W4211027571,65,auto,However,",",we are positive,"However , we are positive",0.6668545,2022
MT,W4211027571,66,auto,Reversing,immunotherapy,resistance by inducing,Reversing immunotherapy resistance by inducing,0.6770568,2022
MT,W4211027571,67,auto,Despite,the,demonstrated clinical benefits,Despite the demonstrated clinical benefits,0.68611693,2022
MT,W4211027571,68,auto,Known,resistance,"mechanisms Recently ,","Known resistance mechanisms Recently ,",0.7401495,2022
MT,W4211027571,69,auto,3,Tumor,- cell -,3 Tumor - cell -,0.62719464,2022
MT,W4211027571,70,auto,ng,the,activated mitogen -,ng the activated mitogen -,0.682959,2022
MT,W4211027571,71,auto,Tumor,-,cell - extrinsic,Tumor - cell - extrinsic,0.58122206,2022
MT,W4211027571,72,auto,As,another,subset of cells,As another subset of cells,0.74353033,2022
MT,W4211027571,73,auto,TAM2,is,often the dominant,TAM2 is often the dominant,0.58977926,2022
MT,W4211027571,74,auto,Zhu,et,al. demonstrated that,Zhu et al. demonstrated that,0.5843316,2022
MT,W4211027571,75,auto,Collectively,",",triggering ferroptosis in,"Collectively , triggering ferroptosis in",0.5848552,2022
MT,W4211027571,76,auto,Conclusions,and,perspectives Ferroptosis is,Conclusions and perspectives Ferroptosis is,0.6200307,2022
MT,W4211027571,77,auto,In,this,"review , we","In this review , we",0.7750371,2022
MT,W4211027571,78,auto,However,",",there is still,"However , there is still",0.65863353,2022
MT,W4211027571,79,auto,Firstly,",",it is difficult,"Firstly , it is difficult",0.6460685,2022
MT,W4211027571,80,auto,Given,the,sensitivity to ferroptosis,Given the sensitivity to ferroptosis,0.7137091,2022
MT,W4211027571,81,auto,Fig.,1,1 Fig. 1,Fig. 1 1 Fig. 1,0.7046503,2022
MT,W4211027571,82,auto,Three,pathways,initiate the process,Three pathways initiate the process,0.6794369,2022
MT,W4211027571,83,auto,Regulation,of,the canonical GPX4,Regulation of the canonical GPX4,0.58031815,2022
MT,W4211027571,84,auto,③,Inhibit,cystine uptake by,③ Inhibit cystine uptake by,0.6153407,2022
MT,W4211027571,85,auto,Regulation,of,the iron metabolism,Regulation of the iron metabolism,0.54477334,2022
MT,W4211027571,86,auto,Regulation,of,the lipid metabolism,Regulation of the lipid metabolism,0.5434178,2022
MT,W4211027571,87,auto,cies,;,PLOH : phospholipid,cies ; PLOH : phospholipid,0.64849985,2022
MT,W4211027571,88,auto,Activation,of,the downstream pathways,Activation of the downstream pathways,0.6008583,2022
MT,W4211027571,89,auto,Combination,therapy,with ferroptosis inducers,Combination therapy with ferroptosis inducers,0.6957127,2022
MT,W4211027571,90,auto,VEGFR,",",vascular endothelial growth,"VEGFR , vascular endothelial growth",0.510095,2022
MT,W4211027571,91,auto,There,are,two approaches to,There are two approaches to,0.59584224,2022
MT,W4211027571,92,auto,TME,",",tumor microenvironment ;,"TME , tumor microenvironment ;",0.5482331,2022
MT,W4211027571,93,auto,Table,1,1 Accumulation of,Table 1 1 Accumulation of,0.6673879,2022
MT,W4211027571,94,auto,Lipid,metabolism,is closely related,Lipid metabolism is closely related,0.77732176,2022
MT,W4211027571,95,auto,PLOOH,can,accumulate in both,PLOOH can accumulate in both,0.6710792,2022
MT,W4211027571,96,auto,Dull,et,al.,Dull et al.,0.600215,2022
MT,W4211027571,97,auto,'s,study,revealed that ACSL4,'s study revealed that ACSL4,0.552992,2022
MT,W4211027571,98,auto,ACSL4,functions,in converting long,ACSL4 functions in converting long,0.63858217,2022
MT,W4211027571,99,auto,Chemotherapeutic,Drugs,Ferroptosis - Inducing,Chemotherapeutic Drugs Ferroptosis - Inducing,0.7012269,2022
MT,W4211027571,101,auto,GPX4,Colorectal,cancer Disrupting the,GPX4 Colorectal cancer Disrupting the,0.62666273,2022
MT,W4211027571,102,auto,Glutathione,(,GSH ) Lung,Glutathione ( GSH ) Lung,0.49426258,2022
MT,W4211027571,103,auto,Cystine,/,glutamate antiporter (,Cystine / glutamate antiporter (,0.56594527,2022
MT,W4211027571,104,auto,xCT,Gastric,cancer Suppressing the,xCT Gastric cancer Suppressing the,0.68387496,2022
MT,W4211027571,105,auto,Labile,iron,pool ( LIP,Labile iron pool ( LIP,0.79047424,2022
MT,W4211027571,106,auto,Lipocalin,2,( LCN2 ),Lipocalin 2 ( LCN2 ),0.61080146,2022
MT,W4211027571,107,auto,Divalent,metal,transporter 1 Breast,Divalent metal transporter 1 Breast,0.70378476,2022
MT,W4211027571,108,auto,Curcumin,analog,/ Ent -,Curcumin analog / Ent -,0.720057,2022
MT,W4211027571,109,auto,Targeted,Drugs,Ferroptosis - Inducing,Targeted Drugs Ferroptosis - Inducing,0.6140094,2022
MT,W4211027571,110,auto,Ye,et,al. reported that,Ye et al. reported that,0.57651556,2022
MT,W4211027571,111,auto,Trigonelline,inhibits,NRF2 to induce,Trigonelline inhibits NRF2 to induce,0.64358234,2022
MT,W4211027571,112,auto,Vorinostat,inhibits,xCT system to,Vorinostat inhibits xCT system to,0.72012186,2022
MT,W4211027571,113,auto,Artesunate,inhibits,GPX4 to induce,Artesunate inhibits GPX4 to induce,0.68416756,2022
MT,W4211027571,114,auto,In,addition,", several LOXs","In addition , several LOXs",0.663145,2022
MT,W4211027571,115,auto,Zhang,et,al. showed that,Zhang et al. showed that,0.5731222,2022
MT,W4211027571,116,auto,Downregulation,of,ferroptosis and overcome,Downregulation of ferroptosis and overcome,0.5764421,2022
MT,W4211027571,117,auto,sensitivity,in,gastric cancer by,sensitivity in gastric cancer by,0.60607564,2022
MT,W4211027571,118,auto,β-,elemene,inhibits GPX4 to,β- elemene inhibits GPX4 to,0.69031453,2022
MT,W4211027571,119,auto,Breast,cancer,Hepatocellular carcinoma Lung,Breast cancer Hepatocellular carcinoma Lung,0.7630746,2022
MT,W4211027571,120,auto,ng,support,from AME Publishing,ng support from AME Publishing,0.6313513,2022
MT,W4211027571,121,auto,This,research,was supported by,This research was supported by,0.5267406,2022
MT,W4211027571,122,auto,Declarations,Ethics,approval and consent,Declarations Ethics approval and consent,0.62056255,2022
MT,W4211027571,123,auto,Consent,for,publication Not applicable,Consent for publication Not applicable,0.5136285,2022
MT,W4211027571,125,auto,The,authors,declare that they,The authors declare that they,0.59452945,2022
MT,W4211027571,126,auto,•,fast,", convenient online","• fast , convenient online",0.7184497,2022
MT,W4211027571,127,auto,At,BMC,", research is","At BMC , research is",0.7053964,2022
MT,W4211027571,128,auto,Learn,more,biomedcentral.com / submissions,Learn more biomedcentral.com / submissions,0.36680162,2022
MT,W4211027571,129,auto,Choose,BMC,and benefit from,Choose BMC and benefit from,0.64551973,2022
MT,W4211027571,130,auto,Choose,BMC,and benefit from,Choose BMC and benefit from,0.64551973,2022
MT,W4211027571,131,auto,RAS,-,RAF - MEK,RAS - RAF - MEK,0.62072456,2022
MT,W4211027571,132,auto,Synthetic,lethal,screening identifies compounds,Synthetic lethal screening identifies compounds,0.7251728,2022
MT,W4211027571,133,auto,Free,radicals,in the physiological,Free radicals in the physiological,0.7609411,2022
MT,W4211027571,134,auto,Dependency,of,a therapyresistant state,Dependency of a therapyresistant state,0.60554534,2022
MT,W4211027571,135,auto,ects,liposomes,and biomembranes from,ects liposomes and biomembranes from,0.7479914,2022
MT,W4211027571,136,auto,The,molecular,mechanisms of the,The molecular mechanisms of the,0.71568954,2022
MT,W4211027571,137,auto,Autophagy,promotes,ferroptosis by degradation,Autophagy promotes ferroptosis by degradation,0.60515624,2022
MT,W4211027571,138,auto,The,role,of iron and,The role of iron and,0.68682235,2022
MT,W4211027571,139,auto,Heme,oxygenase,- 1 mediates,Heme oxygenase - 1 mediates,0.6650667,2022
MT,W4211027571,140,auto,The,chemical,basis of ferroptosis,The chemical basis of ferroptosis,0.5768615,2022
MT,W4211027571,141,auto,Human,haploid,cell genetics reveals,Human haploid cell genetics reveals,0.6908681,2022
MT,W4211027571,142,auto,Resolving,the,role of lipoxygenases,Resolving the role of lipoxygenases,0.6505076,2022
MT,W4211027571,143,auto,Induction,of,ferroptotic cell death,Induction of ferroptotic cell death,0.53732157,2022
MT,W4211027571,144,auto,81,2016,Induction of ferroptosis,81 2016 Induction of ferroptosis,0.58695763,2022
MT,W4211027571,145,auto,The,multifaceted,roles of neutrophil,The multifaceted roles of neutrophil,0.7003419,2022
MT,W4211027571,146,auto,Combinative,treatment,of β -,Combinative treatment of β -,0.6692803,2022
MT,W4211027571,147,auto,T,cells,regulate tumour ferroptosis,T cells regulate tumour ferroptosis,0.6732568,2022
MT,W4211027571,148,auto,2021,Immunogenic,and tolerogenic cell,2021 Immunogenic and tolerogenic cell,0.7262318,2022
MT,W4211027571,149,auto,ity,I,Efimova E Catanzaro,ity I Efimova E Catanzaro,0.6384026,2022
MT,W4211027571,150,auto,Oxygenated,phosphatidylethanolamine,navigates phagocytosis of,Oxygenated phosphatidylethanolamine navigates phagocytosis of,0.7360125,2022
MT,W4211027571,151,auto,Resistance,to,radiotherapy and PD,Resistance to radiotherapy and PD,0.5930089,2022
MT,W4211027571,152,auto,The,glutathione,peroxidase Gpx4 prevents,The glutathione peroxidase Gpx4 prevents,0.7256776,2022
MT,W4211027571,153,auto,Redox,lipid,reprogramming commands susceptibility,Redox lipid reprogramming commands susceptibility,0.7431191,2022
MT,W4211027571,154,auto,The,role,of Ferroptosis in,The role of Ferroptosis in,0.619707,2022
MT,W4294031309,0,auto,Lactate,metabolism,in human health,Lactate metabolism in human health,0.75972563,2022
MT,W4294031309,1,auto,The,current,understanding of lactate,The current understanding of lactate,0.6893968,2022
MT,W4294031309,2,auto,The,lactate,shuttle hypothesis suggests,The lactate shuttle hypothesis suggests,0.682409,2022
MT,W4294031309,3,auto,Lactylation,is,a posttranslational modification,Lactylation is a posttranslational modification,0.59396124,2022
MT,W4294031309,4,auto,Subsequent,studies,confirmed that lactylation,Subsequent studies confirmed that lactylation,0.6259774,2022
MT,W4294031309,5,auto,An,indispensable,substance for various,An indispensable substance for various,0.7750535,2022
MT,W4294031309,6,auto,Therefore,",",a comprehensive review,"Therefore , a comprehensive review",0.59901,2022
MT,W4294031309,7,auto,This,review,offers a systematic,This review offers a systematic,0.6802779,2022
MT,W4294031309,8,auto,s,",",as well as,"s , as well as",0.7097837,2022
MT,W4294031309,10,auto,Since,its,discovery in 1780,Since its discovery in 1780,0.5739298,2022
MT,W4294031309,11,auto,The,most,immediate consequences of,The most immediate consequences of,0.70291245,2022
MT,W4294031309,12,auto,LACTIC,ACID,HOMEOSTASIS,LACTIC ACID HOMEOSTASIS,0.7559042,2022
MT,W4294031309,13,auto,Lactic,acid,production and clearance,Lactic acid production and clearance,0.69086045,2022
MT,W4294031309,14,auto,The,production,of lactate as,The production of lactate as,0.7079681,2022
MT,W4294031309,15,auto,In,addition,"to glycolysis ,","In addition to glycolysis ,",0.64201033,2022
MT,W4294031309,16,auto,Among,these,"GPRs , the","Among these GPRs , the",0.7163359,2022
MT,W4294031309,17,auto,As,an,important metabolic substrate,As an important metabolic substrate,0.56769884,2022
MT,W4294031309,18,auto,Energy,metabolism,is based on,Energy metabolism is based on,0.7473795,2022
MT,W4294031309,19,auto,Fatty,acid,anabolism is essential,Fatty acid anabolism is essential,0.7028181,2022
MT,W4294031309,20,auto,The,lactate,shuttle theory mainly,The lactate shuttle theory mainly,0.69721806,2022
MT,W4294031309,21,auto,The,concept,of intercellular lactate,The concept of intercellular lactate,0.7118196,2022
MT,W4294031309,22,auto,Lactate,shuttling,between different cell,Lactate shuttling between different cell,0.7766257,2022
MT,W4294031309,23,auto,Lactate,shuttling,occurs in many,Lactate shuttling occurs in many,0.74852496,2022
MT,W4294031309,24,auto,The,well,- known Cori,The well - known Cori,0.7303762,2022
MT,W4294031309,25,auto,ttling,between,skeletal muscle and,ttling between skeletal muscle and,0.66214556,2022
MT,W4294031309,26,auto,Because,lactate,is an energy,Because lactate is an energy,0.686907,2022
MT,W4294031309,27,auto,In,essence,", glycolysis is","In essence , glycolysis is",0.73833966,2022
MT,W4294031309,28,auto,As,the,understanding of tumor,As the understanding of tumor,0.79532886,2022
MT,W4294031309,29,auto,Because,tumors,grow faster than,Because tumors grow faster than,0.5781987,2022
MT,W4294031309,30,auto,Specifically,",",hypoxic tumor cells,"Specifically , hypoxic tumor cells",0.6076241,2022
MT,W4294031309,31,auto,According,to,the functional characteristics,According to the functional characteristics,0.6071469,2022
MT,W4294031309,32,auto,This,metabolic,symbiosis occurs between,This metabolic symbiosis occurs between,0.7091663,2022
MT,W4294031309,33,auto,Lactylation,modification,Yingming Zhao at,Lactylation modification Yingming Zhao at,0.67752266,2022
MT,W4294031309,34,auto,They,found,that the mass,They found that the mass,0.6737815,2022
MT,W4294031309,35,auto,Histone,Kla,has unique time,Histone Kla has unique time,0.60123086,2022
MT,W4294031309,36,auto,Histone,Kla,is significantly increased,Histone Kla is significantly increased,0.6466475,2022
MT,W4294031309,37,auto,This,switch,occurs in the,This switch occurs in the,0.65620327,2022
MT,W4294031309,38,auto,B,-,cell adapter for,B - cell adapter for,0.5940639,2022
MT,W4294031309,39,auto,6,1,91 92 93,6 1 91 92 93,0.69916683,2022
MT,W4294031309,40,auto,Lactate,is,commonly produced as,Lactate is commonly produced as,0.55153954,2022
MT,W4294031309,41,auto,L,-,Lactate is the,L - Lactate is the,0.64258075,2022
MT,W4294031309,42,auto,Studies,showed,that excessive lactate,Studies showed that excessive lactate,0.7080835,2022
MT,W4294031309,43,auto,In,contrast,", D -","In contrast , D -",0.62383443,2022
MT,W4294031309,45,auto,Inflammatory,response,involves a variety,Inflammatory response involves a variety,0.6914228,2022
MT,W4294031309,46,auto,Recent,studies,have confirmed that,Recent studies have confirmed that,0.6048945,2022
MT,W4294031309,47,auto,Macrophages,undergo,polarization into different,Macrophages undergo polarization into different,0.6036774,2022
MT,W4294031309,48,auto,As,mentioned,"earlier , the","As mentioned earlier , the",0.6893285,2022
MT,W4294031309,49,auto,Mast,cells,are unique tissue,Mast cells are unique tissue,0.6783192,2022
MT,W4294031309,50,auto,The,TME,"is hypoxic ,","The TME is hypoxic ,",0.7576958,2022
MT,W4294031309,51,auto,Continuous,tumor,antigen stimulation and,Continuous tumor antigen stimulation and,0.6466132,2022
MT,W4294031309,52,auto,TAMs,integrate,hypoxia and lactate,TAMs integrate hypoxia and lactate,0.6199147,2022
MT,W4294031309,54,auto,Inflammatory,factors,in the cellular,Inflammatory factors in the cellular,0.68845665,2022
MT,W4294031309,55,auto,is,not,difficult to find,is not difficult to find,0.7261956,2022
MT,W4294031309,56,auto,As,an,immune system modulator,As an immune system modulator,0.6200281,2022
MT,W4294031309,57,auto,For,example,", lactate signaling","For example , lactate signaling",0.7144484,2022
MT,W4294031309,58,auto,175,Memory,formation and neuroprotection,175 Memory formation and neuroprotection,0.64634013,2022
MT,W4294031309,59,auto,At,rest,", the brain","At rest , the brain",0.72488624,2022
MT,W4294031309,60,auto,Lactate,and,MCT - mediated,Lactate and MCT - mediated,0.57507336,2022
MT,W4294031309,61,auto,In,conclusion,", lactate not","In conclusion , lactate not",0.6263339,2022
MT,W4294031309,62,auto,In,addition,", lactate can","In addition , lactate can",0.65244526,2022
MT,W4294031309,63,auto,Generally,",",wound healing can,"Generally , wound healing can",0.5918178,2022
MT,W4294031309,64,auto,It,has,been shown that,It has been shown that,0.62296134,2022
MT,W4294031309,65,auto,Preclinical,trials,have found that,Preclinical trials have found that,0.6474506,2022
MT,W4294031309,66,auto,As,a,product of tissue,As a product of tissue,0.705944,2022
MT,W4294031309,67,auto,Clinically,",",the determination of,"Clinically , the determination of",0.661816,2022
MT,W4294031309,68,auto,Lactate,and,lactate - mediated,Lactate and lactate - mediated,0.5580229,2022
MT,W4294031309,69,auto,We,have,previously discussed the,We have previously discussed the,0.58844775,2022
MT,W4294031309,70,auto,To,a,"certain extent ,","To a certain extent ,",0.7072754,2022
MT,W4294031309,72,auto,actate,in,the TME stimulates,actate in the TME stimulates,0.69079405,2022
MT,W4294031309,73,auto,In,the,HIF - independent,In the HIF - independent,0.68443793,2022
MT,W4294031309,74,auto,Considerable,evidence,suggests that basal,Considerable evidence suggests that basal,0.74094135,2022
MT,W4294031309,75,auto,Tumor,immunity,.,Tumor immunity .,0.6239068,2022
MT,W4294031309,76,auto,Immune,cells,are an important,Immune cells are an important,0.6094241,2022
MT,W4294031309,77,auto,Previous,studies,have highlighted how,Previous studies have highlighted how,0.62102103,2022
MT,W4294031309,78,auto,Lactate,promotes,tumor growth in,Lactate promotes tumor growth in,0.5902081,2022
MT,W4294031309,79,auto,On,the,"one hand ,","On the one hand ,",0.70925266,2022
MT,W4294031309,80,auto,Lactate,blocks,the activity of,Lactate blocks the activity of,0.72243595,2022
MT,W4294031309,81,auto,Studies,have,confirmed that glycolysis,Studies have confirmed that glycolysis,0.569905,2022
MT,W4294031309,82,auto,The,regulation,of lactate by,The regulation of lactate by,0.7027695,2022
MT,W4294031309,83,auto,There,are,several possible antitumor,There are several possible antitumor,0.6517491,2022
MT,W4294031309,84,auto,Two,ATP,production systems are,Two ATP production systems are,0.60415685,2022
MT,W4294031309,85,auto,Glycolysis,does,not require oxygen,Glycolysis does not require oxygen,0.28797963,2022
MT,W4294031309,86,auto,Less,ATP,is generated through,Less ATP is generated through,0.6794547,2022
MT,W4294031309,87,auto,Therefore,",","in textbooks ,","Therefore , in textbooks ,",0.70869255,2022
MT,W4294031309,88,auto,However,",","a "" lactate","However , a "" lactate",0.6774022,2022
MT,W4294031309,89,auto,Subsequent,studies,gradually revealed that,Subsequent studies gradually revealed that,0.6207832,2022
MT,W4294031309,90,auto,a,balanced,cellular redox state,a balanced cellular redox state,0.63709503,2022
MT,W4294031309,91,auto,Thus,",",the roles of,"Thus , the roles of",0.6406628,2022
MT,W4294031309,92,auto,Therefore,",",lactate is recognized,"Therefore , lactate is recognized",0.62950194,2022
MT,W4294031309,93,auto,These,processes,are regulated by,These processes are regulated by,0.6871683,2022
MT,W4294031309,94,auto,Currently,",",lactate is mostly,"Currently , lactate is mostly",0.5926045,2022
MT,W4294031309,95,auto,As,a,necessary product of,As a necessary product of,0.7164681,2022
MT,W4294031309,96,auto,Since,the,discovery of the,Since the discovery of the,0.8246457,2022
MT,W4294031309,97,auto,This,recognition,has also greatly,This recognition has also greatly,0.56195575,2022
MT,W4294031309,98,auto,Advances,in,research have revealed,Advances in research have revealed,0.55502534,2022
MT,W4294031309,99,auto,The,breakthrough,in discovering the,The breakthrough in discovering the,0.72927237,2022
MT,W4294031309,100,auto,PTMs,are,important epigenetic mechanisms,PTMs are important epigenetic mechanisms,0.5773985,2022
MT,W4294031309,101,auto,With,the,rapid development of,With the rapid development of,0.81375736,2022
MT,W4294031309,102,auto,Among,the,known classical HATs,Among the known classical HATs,0.6475904,2022
MT,W4294031309,103,auto,Moreover,",",it may directly,"Moreover , it may directly",0.6275729,2022
MT,W4294031309,104,auto,Lactylation,also,regulates gene expression,Lactylation also regulates gene expression,0.54873693,2022
MT,W4294031309,105,auto,Therefore,",",lactylation holds great,"Therefore , lactylation holds great",0.62231517,2022
MT,W4294031309,106,auto,Furthermore,",",lactylation also plays,"Furthermore , lactylation also plays",0.61714023,2022
MT,W4294031309,107,auto,However,",",the specific underlying,"However , the specific underlying",0.59412855,2022
MT,W4294031309,108,auto,The,function,and specific mechanisms,The function and specific mechanisms,0.7960892,2022
MT,W4294031309,109,auto,ects,also,need to be,ects also need to be,0.65671253,2022
MT,W4294031309,110,auto,Specifically,",",studies have revealed,"Specifically , studies have revealed",0.60146594,2022
MT,W4294031309,111,auto,In,the,"cytoplasm , lactate","In the cytoplasm , lactate",0.6993472,2022
MT,W4294031309,112,auto,The,catabolism,of lactate in,The catabolism of lactate in,0.74556446,2022
MT,W4294031309,113,auto,In,one,"pathway , lactate","In one pathway , lactate",0.77794445,2022
MT,W4294031309,114,auto,In,the,"other pathway ,","In the other pathway ,",0.79591715,2022
MT,W4294031309,115,auto,Lactate,can,be converted into,Lactate can be converted into,0.61721313,2022
MT,W4294031309,116,auto,LDH,lactate,dehydrogenase ; PDH,LDH lactate dehydrogenase ; PDH,0.7143573,2022
MT,W4294031309,117,auto,(,Figure,was created with,( Figure was created with,0.6332948,2022
MT,W4294031309,118,auto,Fig.,3,3 Fig. 3,Fig. 3 3 Fig. 3,0.74977124,2022
MT,W4294031309,119,auto,Lactylation,leads,to tumor immunosuppression,Lactylation leads to tumor immunosuppression,0.6341907,2022
MT,W4294031309,120,auto,Lactylation,directly,promotes the expression,Lactylation directly promotes the expression,0.54662836,2022
MT,W4294031309,121,auto,Lactylation,maintains,the metabolic homeostasis,Lactylation maintains the metabolic homeostasis,0.64523464,2022
MT,W4294031309,122,auto,Lactylation,may,lead to tumor,Lactylation may lead to tumor,0.62659824,2022
MT,W4294031309,123,auto,HK,-,1 hexokinase -,HK - 1 hexokinase -,0.6038828,2022
MT,W4294031309,124,auto,Lactate,is,involved in the,Lactate is involved in the,0.5661985,2022
MT,W4294031309,125,auto,Lactate,plays,an important role,Lactate plays an important role,0.718883,2022
MT,W4294031309,126,auto,(,Figure,was created with,( Figure was created with,0.6332948,2022
MT,W4294031309,127,auto,Table,1,. 1,Table 1 . 1,0.65151983,2022
