paper_id,year,cited_by_count,reference_count
SKG_QA_88,2020,7,52
SKG_QA_89,2019,60,39
SKG_QA_90,2019,2,40
SKG_QA_91,2020,42,64
SKG_QA_94,2020,2,34
SKG_QA_96,2020,14,29
SKG_QA_98,2019,25,27
SKG_QA_99,2019,137,43
SKG_QA_100,2019,38,23
SKG_QA_101,2010,246,35
SKG_QA_102,2019,73,60
SKG_QA_103,2020,202,52
SKG_QA_105,2020,2,14
SKG_QA_107,2015,58,23
SKG_QA_109,2019,48,23
SKG_QA_114,2020,473,41
SKG_QA_115,2019,26,38
SKG_QA_118,2016,12,36
SKG_QA_119,2017,179,54
SKG_QA_120,2020,17,37
SKG_QA_123,2019,105,34
SKG_QA_124,2018,3,19
SKG_QA_127,2018,2,26
SKG_QA_129,2020,117,40
SKG_QA_131,2016,5,7
SKG_QA_132,2020,8,23
SKG_QA_133,2018,101,25
SKG_QA_135,2020,60,38
SKG_QA_136,2018,515,51
SKG_QA_138,2019,510,26
SKG_QA_139,2019,18,36
SKG_QA_142,2020,9,48
SKG_QA_144,2020,134,58
SKG_QA_145,2017,9,46
SKG_QA_147,2019,91,45
SKG_QA_153,2019,94,43
SKG_QA_154,2020,78,47
SKG_QA_155,2015,178,30
SKG_QA_157,2017,18,14
SKG_QA_160,2019,20,0
SKG_QA_163,2020,32,14
SKG_QA_166,2018,24,33
SKG_QA_168,2015,372,29
SKG_QA_169,2018,13,67
SKG_QA_171,2020,2,22
SKG_QA_172,2017,91,31
SKG_QA_174,2020,2,16
SKG_QA_175,2017,30,48
SKG_QA_176,2018,194,23
SKG_QA_177,2018,43,47
SKG_QA_178,2020,307,54
SKG_QA_181,2020,49,52
SKG_QA_182,2016,1378,69
SKG_QA_184,2020,13,57
SKG_QA_186,2019,29,28
SKG_QA_187,2019,17,23
SKG_QA_190,2020,21,48
SKG_QA_191,2020,85,1
SKG_QA_193,2013,13,9
SKG_QA_194,2019,36,32
SKG_QA_195,2020,39,52
SKG_QA_197,2016,11,27
SKG_QA_202,2018,3,34
SKG_QA_203,2012,8,12
SKG_QA_204,2019,41,32
SKG_QA_206,2019,43,40
SKG_QA_209,2019,8,20
SKG_QA_212,2018,59,55
SKG_QA_214,2020,18,33
SKG_QA_217,2020,170,41
SKG_QA_218,2019,53,31
SKG_QA_219,2012,15,27
SKG_QA_220,2018,31,40
SKG_QA_221,2019,71,34
SKG_QA_222,2020,30,32
SKG_QA_223,2017,21,9
SKG_QA_224,2018,1433,21
SKG_QA_226,2020,24,68
SKG_QA_228,2020,26,48
SKG_QA_229,2018,90,22
SKG_QA_230,2018,158,19
SKG_QA_231,2019,23,49
SKG_QA_232,2020,156,35
SKG_QA_235,2017,12,13
SKG_QA_237,2020,36,67
SKG_QA_239,2020,6,60
SKG_QA_240,2011,9,27
SKG_QA_242,2017,10,43
SKG_QA_243,2018,67,31
SKG_QA_244,2020,16,38
SKG_QA_248,2018,1,16
SKG_QA_249,2019,38,30
SKG_QA_250,2020,9,45
SKG_QA_252,2019,45,53
SKG_QA_253,2016,26,33
SKG_QA_254,2018,19,36
SKG_QA_256,2015,112,30
SKG_QA_257,2019,30,32
SKG_QA_259,2019,71,30
SKG_QA_260,2019,24,31
SKG_QA_261,2016,79,22
SKG_QA_262,2019,109,67
SKG_QA_263,2019,3,49
SKG_QA_264,2020,52,36
SKG_QA_265,2019,129,24
SKG_QA_267,2019,186,31
SKG_QA_269,2015,43,16
SKG_QA_271,2018,67,49
SKG_QA_272,2017,720,46
SKG_QA_275,2019,46,19
SKG_QA_277,2017,302,36
SKG_QA_279,2020,4,41
SKG_QA_280,2020,12,43
SKG_QA_281,2020,9,21
SKG_QA_284,2019,115,37
SKG_QA_287,2020,5,36
SKG_QA_288,2017,46,19
SKG_QA_290,2020,62,34
SKG_QA_291,2019,156,25
SKG_QA_292,2019,38,67
SKG_QA_293,2020,13,27
SKG_QA_294,2018,18,35
SKG_QA_297,2020,60,47
SKG_QA_298,2015,62,10
SKG_QA_299,2019,10,35
SKG_QA_300,2020,99,49
SKG_QA_301,2020,79,94
SKG_QA_302,2011,248,28
SKG_QA_306,2019,46,19
SKG_QA_307,2020,4,25
SKG_QA_310,2019,7,25
SKG_QA_311,2019,41,35
SKG_QA_312,2016,102,32
SKG_QA_313,2020,42,28
SKG_QA_314,2019,9,15
SKG_QA_317,2020,20,24
SKG_QA_318,2020,11,51
SKG_QA_319,2019,4,24
SKG_QA_321,2018,28,20
SKG_QA_322,2018,108,24
SKG_QA_323,2020,38,25
SKG_QA_325,2020,10,81
SKG_QA_326,2020,2,47
SKG_QA_328,2015,18,23
SKG_QA_329,2019,4,23
SKG_QA_330,2019,10,26
SKG_QA_331,2020,153,54
SKG_QA_332,2020,2,31
SKG_QA_333,2019,67,30
SKG_QA_334,2013,35,30
SKG_QA_335,2016,125,44
SKG_QA_336,2011,139,21
SKG_QA_337,2016,20,17
SKG_QA_340,2016,50,57
SKG_QA_341,2017,1400,43
SKG_QA_342,2020,1,19
SKG_QA_343,2018,310,41
SKG_QA_345,2016,21,41
SKG_QA_346,2020,65,26
SKG_QA_348,2018,169,43
SKG_QA_351,2020,40,35
SKG_QA_352,2015,74,16
SKG_QA_353,2018,164,47
SKG_QA_354,2018,12,20
SKG_QA_356,2015,141,24
SKG_QA_359,2019,49,43
SKG_QA_360,2020,32,64
SKG_QA_361,2019,30,54
SKG_QA_362,2019,29,22
SKG_QA_363,2020,2,25
SKG_QA_364,2018,17,56
SKG_QA_365,2019,6,16
SKG_QA_366,2016,5,7
SKG_QA_367,2018,52,46
SKG_QA_368,2020,15,34
SKG_QA_369,2017,65,11
SKG_QA_370,2019,1,62
SKG_QA_371,2019,24,12
SKG_QA_372,2020,6,44
SKG_QA_373,2020,119,64
SKG_QA_374,2020,24,26
SKG_QA_375,2016,19,40
SKG_QA_376,2016,108,42
SKG_QA_380,2018,27,47
SKG_QA_381,2018,11,24
SKG_QA_382,2018,56,28
SKG_QA_383,2020,0,48
SKG_QA_384,2018,73,70
SKG_QA_385,2013,7,19
SKG_QA_386,2019,23,23
SKG_QA_387,2019,24,24
SKG_QA_389,2018,67,39
SKG_QA_391,2020,3,21
SKG_QA_392,2011,8,26
SKG_QA_393,2020,35,48
SKG_QA_394,2018,156,33
SKG_QA_395,2020,29,28
SKG_QA_396,2019,33,43
SKG_QA_397,2019,23,56
SKG_QA_399,2017,6,19
SKG_QA_401,2019,15,70
SKG_QA_402,2020,26,19
SKG_QA_403,2019,3,21
SKG_QA_404,2014,423,21
SKG_QA_405,2016,74,40
SKG_QA_406,2020,21,41
SKG_QA_407,2016,13,38
SKG_QA_408,2020,6,24
SKG_QA_409,2020,70,13
SKG_QA_412,2020,138,35
SKG_QA_413,2020,20,68
SKG_QA_415,2018,35,41
SKG_QA_416,2010,2,7
SKG_QA_417,2012,66,28
SKG_QA_419,2016,30,33
SKG_QA_421,2016,17,23
SKG_QA_422,2020,65,49
SKG_QA_423,2015,39,27
SKG_QA_424,2013,78,29
SKG_QA_426,2018,27,43
SKG_QA_431,2017,1,25
SKG_QA_432,2018,4,20
SKG_QA_438,2015,102,22
SKG_QA_440,2019,5,18
SKG_QA_441,2020,11,22
SKG_QA_442,2017,9,24
SKG_QA_444,2020,34,20
SKG_QA_445,2017,9,14
SKG_QA_446,2015,21,22
SKG_QA_447,2019,18,46
SKG_QA_449,2019,232,29
SKG_QA_450,2018,17,56
SKG_QA_452,2019,17,25
SKG_QA_454,2019,12,44
SKG_QA_455,2017,5,0
SKG_QA_457,2019,90,43
SKG_QA_458,2020,78,42
SKG_QA_460,2020,4,24
SKG_QA_462,2017,114,45
SKG_QA_466,2019,14,47
SKG_QA_470,2016,67,31
SKG_QA_471,2017,19,28
SKG_QA_472,2017,4,8
SKG_QA_473,2019,7,25
SKG_QA_475,2019,136,67
SKG_QA_476,2018,297,36
SKG_QA_477,2020,29,46
SKG_QA_479,2020,19,61
SKG_QA_481,2019,60,33
SKG_QA_482,2019,14,27
SKG_QA_483,2018,87,48
SKG_QA_484,2019,11,32
SKG_QA_486,2020,25,11
SKG_QA_487,2012,5,27
SKG_QA_489,2019,43,32
SKG_QA_490,2018,90,22
SKG_QA_492,2020,36,28
NOVEL_SA_0,2021,21,52
NOVEL_SA_1,2021,10,67
NOVEL_SA_2,2021,66,39
NOVEL_SA_3,2021,108,51
NOVEL_SA_4,2021,46,28
NOVEL_SA_7,2021,273,55
NOVEL_SA_8,2021,11,49
NOVEL_SA_9,2021,1,63
NOVEL_SA_10,2021,0,35
NOVEL_SA_11,2021,3,42
NOVEL_SA_12,2021,60,46
NOVEL_SA_13,2021,49,45
NOVEL_SA_14,2021,143,53
NOVEL_SA_15,2021,122,48
NOVEL_SA_16,2021,99,45
NOVEL_SA_17,2021,156,51
NOVEL_SA_18,2021,39,40
NOVEL_SA_19,2021,23,26
NOVEL_SA_20,2021,35,34
NOVEL_SA_21,2021,8,24
NOVEL_SA_22,2021,5,51
NOVEL_SA_24,2021,11,18
NOVEL_SA_25,2021,28,59
NOVEL_SA_26,2021,0,33
NOVEL_SA_27,2021,3,39
NOVEL_SA_28,2021,17,90
NOVEL_SA_29,2021,32,42
NOVEL_SA_30,2021,45,67
NOVEL_SA_31,2021,19,26
NOVEL_SA_33,2021,4,37
NOVEL_SA_34,2021,1,32
NOVEL_SA_37,2021,20,43
NOVEL_SA_38,2021,34,27
NOVEL_SA_39,2021,6,18
NOVEL_SA_40,2021,45,24
NOVEL_SA_41,2021,49,39
NOVEL_SA_42,2021,20,53
NOVEL_SA_43,2021,0,32
NOVEL_SA_44,2021,3,29
NOVEL_SA_45,2021,39,63
NOVEL_SA_46,2021,7,52
NOVEL_SA_48,2021,336,38
NOVEL_SA_49,2021,113,41
NOVEL_SA_50,2021,19,29
NOVEL_SA_51,2021,325,48
NOVEL_SA_52,2021,185,52
NOVEL_SA_53,2021,454,67
NOVEL_SA_55,2021,41,70
NOVEL_SA_56,2021,51,31
NOVEL_SA_57,2021,46,63
NOVEL_SA_58,2021,173,59
NOVEL_SA_59,2021,27,37
NOVEL_SA_60,2021,169,53
NOVEL_SA_61,2021,1,23
NOVEL_SA_62,2021,2,50
NOVEL_SA_63,2021,2,42
NOVEL_SA_64,2021,35,77
NOVEL_SA_65,2021,1,0
NOVEL_SA_66,2021,9,42
NOVEL_SA_67,2021,3,48
NOVEL_SA_69,2021,67,34
SKG_SA_0,2019,36,29
SKG_SA_1,2018,36,35
SKG_SA_2,2020,35,35
SKG_SA_4,2013,6646,42
SKG_SA_5,2012,65,25
SKG_SA_8,2016,6,29
SKG_SA_9,2015,66,29
SKG_SA_10,2018,93,22
SKG_SA_11,2019,291,22
SKG_SA_15,2019,49,30
SKG_SA_17,2016,185,46
SKG_SA_18,2018,2,15
SKG_SA_21,2017,8,8
SKG_SA_24,2012,966,21
SKG_SA_26,2016,0,14
SKG_SA_27,2019,78,32
SKG_SA_28,2018,35,22
SKG_SA_31,2018,513,25
SKG_SA_32,2013,79,58
SKG_SA_35,2019,0,17
SKG_SA_36,2014,1167,59
SKG_SA_38,2019,102,61
SKG_SA_39,2019,38,32
SKG_SA_40,2013,11,10
SKG_SA_41,2016,109,21
SKG_SA_46,2018,54,44
SKG_SA_48,2013,95,38
SKG_SA_49,2019,91,39
SKG_SA_51,2018,76,46
SKG_SA_52,2014,125,13
SKG_SA_54,2020,6,28
SKG_SA_55,2020,4,22
SKG_SA_57,2020,253,31
SKG_SA_58,2020,20,23
SKG_SA_64,2018,56,22
SKG_SA_65,2015,21,12
SKG_SA_71,2020,3,38
SKG_SA_76,2018,6,30
SKG_SA_77,2011,167,27
SKG_SA_78,2015,28,21
SKG_SA_81,2020,1,8
SKG_SA_83,2010,8,14
SKG_SA_84,2020,14,8
SKG_SA_85,2016,49,19
SKG_SA_87,2020,150,72
SKG_SA_89,2016,8,13
SKG_SA_90,2018,8,28
SKG_SA_91,2020,186,25
SKG_SA_92,2019,20,42
SKG_SA_94,2020,2,25
SKG_SA_95,2020,3,14
SKG_SA_100,2017,1,14
SKG_SA_101,2019,39,34
SKG_SA_102,2020,351,32
SKG_SA_105,2018,15,17
SKG_SA_106,2018,0,27
SKG_SA_107,2015,11,21
SKG_SA_108,2017,6,10
SKG_SA_111,2013,76,37
SKG_SA_114,2015,14,19
SKG_SA_116,2017,112,34
SKG_SA_117,2018,195,34
SKG_SA_118,2014,79,25
SKG_SA_124,2020,129,54
SKG_SA_128,2016,121,26
SKG_SA_131,2017,839,46
SKG_SA_133,2020,19,59
SKG_SA_134,2019,3,37
SKG_SA_137,2020,3,26
SKG_SA_139,2019,111,40
SKG_SA_140,2017,16,13
SKG_SA_141,2019,65,21
SKG_SA_143,2015,1512,56
SKG_SA_144,2018,130,19
SKG_SA_147,2019,8,47
SKG_SA_148,2012,96,26
SKG_SA_149,2017,172,47
SKG_SA_150,2020,324,42
SKG_SA_152,2017,41,28
SKG_SA_153,2018,189,52
SKG_SA_155,2018,379,38
SKG_SA_156,2020,15,31
SKG_SA_159,2019,6,25
SKG_SA_160,2016,90,26
SKG_SA_162,2018,5,24
SKG_SA_163,2017,46,52
SKG_SA_169,2018,9,24
SKG_SA_172,2018,622,43
SKG_SA_176,2018,3,17
SKG_SA_179,2018,176,31
SKG_SA_181,2011,18,15
SKG_SA_184,2017,3,10
SKG_SA_185,2017,7,8
SKG_SA_188,2018,13,21
SKG_SA_189,2019,142,38
SKG_SA_190,2016,28,18
SKG_SA_191,2013,28,23
SKG_SA_192,2011,246,10
SKG_SA_193,2016,60,32
SKG_SA_194,2018,185,27
SKG_SA_199,2018,60,41
SKG_SA_200,2019,291,22
SKG_SA_203,2018,46,55
SKG_SA_205,2020,257,40
SKG_SA_208,2019,18,33
SKG_SA_214,2020,0,13
SKG_SA_216,2019,33,24
SKG_SA_217,2010,56,18
SKG_SA_218,2019,15,32
SKG_SA_222,2018,32,41
SKG_SA_224,2014,6,12
SKG_SA_227,2017,57,40
SKG_SA_228,2017,25,44
SKG_SA_229,2013,3,19
SKG_SA_231,2020,595,39
SKG_SA_233,2020,54,39
SKG_SA_234,2016,224,31
SKG_SA_235,2020,0,20
SKG_SA_236,2019,88,29
SKG_SA_238,2016,2305,37
SKG_SA_240,2015,247,32
SKG_SA_246,2014,30,24
SKG_SA_247,2017,84,40
SKG_SA_248,2018,4,28
SKG_SA_249,2017,23,38
SKG_SA_252,2016,23,5
SKG_SA_253,2017,15,12
SKG_SA_256,2018,8,20
SKG_SA_258,2017,21,7
SKG_SA_260,2014,703,21
SKG_SA_261,2017,73,20
SKG_SA_263,2020,65,52
SKG_SA_266,2015,18,59
SKG_SA_267,2019,52,28
SKG_SA_268,2012,163,40
SKG_SA_269,2016,37,12
SKG_SA_271,2019,57,12
SKG_SA_272,2019,320,76
SKG_SA_274,2018,73,25
SKG_SA_275,2016,1027,48
SKG_SA_276,2020,1,11
SKG_SA_278,2014,9,22
SKG_SA_279,2019,1,9
SKG_SA_280,2020,22,40
SKG_SA_282,2018,8,7
SKG_SA_283,2014,1167,59
SKG_SA_284,2020,40,37
SKG_SA_289,2017,12,46
SKG_SA_293,2015,91,26
SKG_SA_294,2019,81,29
SKG_SA_296,2013,241,51
SKG_SA_297,2019,221,47
SKG_SA_299,2020,163,30
SKG_SA_300,2019,11,20
SKG_SA_302,2019,51,62
SKG_SA_303,2019,12,0
SKG_SA_305,2017,30,17
SKG_SA_306,2013,189,61
SKG_SA_307,2014,1073,23
SKG_SA_309,2016,11,29
SKG_SA_312,2020,14,19
SKG_SA_313,2015,38,28
SKG_SA_314,2018,40,32
SKG_SA_316,2017,17,16
SKG_SA_318,2013,40,19
SKG_SA_319,2017,11,19
SKG_SA_321,2015,16,22
SKG_SA_323,2015,245,38
SKG_SA_324,2018,31,20
SKG_SA_326,2018,24,49
SKG_SA_327,2018,38,29
SKG_SA_328,2019,5,0
SKG_SA_331,2017,25,25
SKG_SA_334,2015,115,32
SKG_SA_337,2019,21,33
SKG_SA_339,2014,4,16
SKG_SA_343,2011,140,21
SKG_SA_344,2020,41,21
SKG_SA_345,2020,126,39
SKG_SA_348,2019,25,17
SKG_SA_350,2020,3,21
SKG_SA_351,2011,108,41
SKG_SA_353,2017,113,48
SKG_SA_354,2016,3,6
SKG_SA_357,2019,274,36
SKG_SA_358,2020,1,8
SKG_SA_364,2017,27,43
SKG_SA_366,2015,83,38
SKG_SA_367,2018,9,35
SKG_SA_369,2016,3,7
SKG_SA_370,2017,18,13
SKG_SA_371,2020,11,24
SKG_SA_376,2019,0,0
SKG_SA_378,2019,17,30
SKG_SA_381,2018,21,23
SKG_SA_382,2015,375,9
SKG_SA_383,2019,50,67
SKG_SA_384,2020,189,50
SKG_SA_385,2016,126,24
SKG_SA_390,2017,22,13
SKG_SA_391,2017,65,40
SKG_SA_392,2019,12,44
SKG_SA_393,2015,14,16
SKG_SA_394,2019,700,35
SKG_SA_399,2019,223,38
SKG_SA_401,2015,22,35
SKG_SA_402,2020,11,23
SKG_SA_403,2020,2,15
SKG_SA_404,2017,1,12
SKG_SA_406,2017,85,58
SKG_SA_407,2016,297,25
SKG_SA_408,2020,33,55
SKG_SA_410,2015,163,31
SKG_SA_411,2018,49,50
SKG_SA_413,2020,1,24
SKG_SA_414,2013,216,27
SKG_SA_415,2015,201,13
SKG_SA_419,2017,157,41
SKG_SA_420,2010,65,15
SKG_SA_421,2017,10,14
SKG_SA_423,2011,846,32
SKG_SA_426,2016,5,45
SKG_SA_427,2016,38,11
SKG_SA_431,2016,4,16
SKG_SA_432,2015,30,33
SKG_SA_435,2013,460,15
SKG_SA_436,2019,8,26
SKG_SA_437,2015,376,51
SKG_SA_440,2019,358,44
SKG_SA_441,2014,11,9
SKG_SA_443,2016,12,11
SKG_SA_444,2019,16,24
SKG_SA_445,2020,117,52
SKG_SA_446,2019,30,21
SKG_SA_447,2017,17,61
SKG_SA_449,2014,2,13
SKG_SA_453,2020,38,28
SKG_SA_455,2019,414,34
SKG_SA_458,2015,11,29
SKG_SA_459,2018,15,22
SKG_SA_460,2014,615,23
SKG_SA_462,2016,21,11
SKG_SA_463,2016,11,17
SKG_SA_464,2019,4,33
SKG_SA_465,2017,21,24
SKG_SA_466,2017,19,27
SKG_SA_467,2020,29,33
SKG_SA_469,2013,5,12
SKG_SA_470,2020,55,48
SKG_SA_475,2017,3,34
SKG_SA_478,2020,127,9
SKG_SA_479,2019,26,47
SKG_SA_484,2013,37,20
SKG_SA_487,2018,71,31
SKG_SA_488,2018,198,33
SKG_SA_490,2014,125,31
SKG_SA_493,2016,340,27
SKG_SA_495,2017,1012,28
SKG_SA_496,2018,12,26
SKG_SA_497,2016,423,51
SKG_SA_498,2020,1,39
SKG_SA_500,2016,8,16
SKG_SA_503,2018,70,44
SKG_SA_504,2016,20,42
SKG_SA_505,2011,164,31
SKG_SA_506,2017,246,32
SKG_SA_509,2015,71,30
SKG_SA_510,2017,98,40
SKG_SA_511,2017,36,12
SKG_SA_516,2019,2,42
SKG_SA_517,2014,615,23
SKG_SA_518,2020,4,12
SKG_SA_519,2020,44,43
SKG_SA_520,2017,0,6
SKG_SA_521,2019,49,17
SKG_SA_525,2019,50,21
SKG_SA_526,2013,12,25
SKG_SA_527,2010,41,18
SKG_SA_530,2014,91,14
SKG_SA_531,2015,24,30
SKG_SA_535,2015,534,25
SKG_SA_537,2017,7,21
SKG_SA_538,2020,137,55
SKG_SA_540,2014,36,29
SKG_SA_541,2019,26,37
SKG_SA_542,2015,29,26
SKG_SA_543,2019,87,33
SKG_SA_544,2010,132,46
SKG_SA_545,2015,1,13
SKG_SA_546,2020,0,19
SKG_SA_547,2018,219,38
SKG_SA_548,2020,8,63
SKG_SA_549,2018,27,43
SKG_SA_551,2018,93,21
SKG_SA_552,2018,53,28
SKG_SA_553,2019,348,20
SKG_SA_554,2012,61,16
SKG_SA_555,2019,24,40
SKG_SA_556,2014,241,21
SKG_SA_557,2013,11,10
SKG_SA_558,2018,4,12
SKG_SA_564,2015,9,20
SKG_SA_565,2012,23,24
SKG_SA_566,2016,22,31
SKG_SA_567,2011,38,20
SKG_SA_576,2019,11,53
SKG_SA_577,2013,5,17
SKG_SA_578,2017,34,16
SKG_SA_581,2019,39,35
SKG_SA_583,2016,118,10
SKG_SA_584,2018,58,26
SKG_SA_585,2018,61,35
SKG_SA_586,2020,259,57
SKG_SA_587,2019,1,0
SKG_SA_590,2013,1,21
SKG_SA_591,2020,67,36
SKG_SA_592,2015,8,14
SKG_SA_593,2017,190,28
SKG_SA_594,2016,125,42
SKG_SA_595,2016,4,5
SKG_SA_596,2015,266,16
SKG_SA_597,2013,6646,42
SKG_SA_598,2019,20,28
SKG_SA_602,2018,499,42
SKG_SA_608,2015,45,35
SKG_SA_609,2013,14,20
SKG_SA_610,2019,292,38
SKG_SA_617,2016,13,14
SKG_SA_618,2014,2,9
SKG_SA_620,2020,3,24
SKG_SA_622,2017,18,29
SKG_SA_623,2019,3,28
SKG_SA_628,2019,25,35
SKG_SA_629,2018,2,36
SKG_SA_630,2017,98,40
SKG_SA_631,2018,2,28
SKG_SA_632,2018,25,21
SKG_SA_633,2013,12,15
SKG_SA_634,2016,583,25
SKG_SA_636,2018,34,35
NOVEL_SUM_3,2021,26,44
NOVEL_SUM_6,2021,10,51
NOVEL_SUM_7,2021,33,51
NOVEL_SUM_8,2021,5,25
NOVEL_SUM_10,2021,4,57
NOVEL_SUM_11,2021,76,32
NOVEL_SUM_12,2021,31,46
NOVEL_SUM_13,2021,20,27
NOVEL_SUM_14,2021,1,82
NOVEL_SUM_15,2021,35,34
NOVEL_SUM_16,2021,40,57
NOVEL_SUM_17,2021,4,54
NOVEL_SUM_19,2021,31,68
NOVEL_SUM_20,2021,6,64
NOVEL_SUM_21,2021,70,52
NOVEL_SUM_22,2021,18,58
NOVEL_SUM_23,2021,23,35
NOVEL_SUM_24,2021,12,71
NOVEL_SUM_26,2021,22,59
NOVEL_SUM_28,2021,2,31
NOVEL_SUM_30,2021,8,38
NOVEL_SUM_31,2021,20,34
NOVEL_SUM_32,2021,26,66
NOVEL_SUM_33,2021,5,36
NOVEL_SUM_36,2021,1,33
NOVEL_SUM_37,2021,62,73
NOVEL_SUM_38,2021,122,45
NOVEL_SUM_39,2021,43,37
NOVEL_SUM_41,2021,12,27
NOVEL_SUM_42,2021,70,34
NOVEL_SUM_44,2021,43,62
NOVEL_SUM_45,2021,27,43
NOVEL_SUM_46,2021,129,73
NOVEL_SUM_47,2021,209,51
NOVEL_SUM_49,2021,128,56
NOVEL_SUM_52,2021,1,26
NOVEL_SUM_53,2021,15,26
NOVEL_SUM_54,2021,85,21
NOVEL_SUM_56,2021,11,26
NOVEL_SUM_58,2021,24,57
NOVEL_SUM_59,2021,9,40
NOVEL_SUM_60,2021,33,65
NOVEL_SUM_61,2021,35,69
NOVEL_SUM_64,2021,26,77
NOVEL_SUM_66,2021,11,47
NOVEL_SUM_67,2021,19,34
NOVEL_SUM_68,2021,74,65
NOVEL_SUM_69,2021,13,33
NOVEL_SUM_70,2021,7,31
NOVEL_SUM_71,2021,64,69
NOVEL_SUM_72,2021,199,46
NOVEL_SUM_73,2021,40,46
NOVEL_SUM_75,2021,4,37
NOVEL_SUM_76,2021,20,18
NOVEL_SUM_77,2021,13,29
SKG_SUM_0,2013,69,34
SKG_SUM_3,2020,358,34
SKG_SUM_7,2010,20,26
SKG_SUM_9,2020,7,28
SKG_SUM_10,2020,121,48
SKG_SUM_13,2020,358,34
SKG_SUM_14,2020,108,43
SKG_SUM_16,2020,26,45
SKG_SUM_17,2015,145,19
SKG_SUM_19,2020,151,53
SKG_SUM_21,2019,158,39
SKG_SUM_22,2014,31,29
SKG_SUM_26,2020,63,26
SKG_SUM_28,2020,273,53
SKG_SUM_30,2019,15,51
SKG_SUM_31,2019,121,32
SKG_SUM_34,2013,6,23
SKG_SUM_37,2019,100,37
SKG_SUM_40,2014,67,23
SKG_SUM_42,2010,18,31
SKG_SUM_43,2014,52,30
SKG_SUM_45,2011,39,22
SKG_SUM_46,2018,8,0
SKG_SUM_47,2019,9,23
SKG_SUM_51,2019,12,35
SKG_SUM_53,2020,16,24
SKG_SUM_54,2018,154,31
SKG_SUM_55,2020,86,57
SKG_SUM_56,2020,15,55
SKG_SUM_57,2019,32,30
SKG_SUM_58,2019,63,38
SKG_SUM_59,2012,116,25
SKG_SUM_61,2018,1,2
SKG_SUM_62,2018,33,48
SKG_SUM_64,2015,6,28
SKG_SUM_66,2020,116,68
SKG_SUM_67,2010,37,16
SKG_SUM_68,2014,37,19
SKG_SUM_69,2018,68,20
SKG_SUM_70,2020,63,26
SKG_SUM_72,2012,27,22
SKG_SUM_73,2019,36,36
SKG_SUM_75,2020,1,51
SKG_SUM_76,2013,4,29
SKG_SUM_78,2016,13,33
SKG_SUM_79,2019,1570,38
SKG_SUM_80,2011,76,26
SKG_SUM_83,2010,56,18
SKG_SUM_84,2020,85,1
SKG_SUM_85,2016,922,25
SKG_SUM_86,2017,72,34
SKG_SUM_89,2019,36,36
SKG_SUM_91,2019,28,22
SKG_SUM_92,2015,69,27
SKG_SUM_93,2018,137,17
SKG_SUM_94,2019,61,76
SKG_SUM_95,2019,52,36
SKG_SUM_96,2019,100,55
SKG_SUM_97,2012,15,27
SKG_SUM_99,2020,3,53
SKG_SUM_100,2018,13,33
SKG_SUM_101,2019,53,38
SKG_SUM_102,2018,8,26
SKG_SUM_103,2017,9,17
SKG_SUM_104,2020,6,25
SKG_SUM_105,2020,7,37
SKG_SUM_106,2020,121,21
SKG_SUM_107,2015,37,49
SKG_SUM_108,2016,48,49
SKG_SUM_109,2017,60,26
SKG_SUM_110,2011,9,27
SKG_SUM_112,2019,178,61
SKG_SUM_113,2017,248,52
SKG_SUM_114,2018,47,41
SKG_SUM_115,2019,34,36
SKG_SUM_117,2018,168,40
SKG_SUM_118,2020,18,28
SKG_SUM_119,2020,7,58
SKG_SUM_120,2018,25,56
SKG_SUM_121,2020,47,36
SKG_SUM_122,2018,39,38
SKG_SUM_123,2020,358,34
SKG_SUM_124,2019,110,64
SKG_SUM_125,2019,158,39
SKG_SUM_126,2019,27,30
SKG_SUM_127,2019,32,42
SKG_SUM_128,2016,25,27
SKG_SUM_129,2015,2,23
SKG_SUM_130,2011,22,10
SKG_SUM_131,2020,13,33
SKG_SUM_132,2018,27,28
SKG_SUM_133,2018,13,49
SKG_SUM_135,2020,2,42
SKG_SUM_136,2015,159,56
SKG_SUM_137,2019,16,31
SKG_SUM_138,2020,108,43
SKG_SUM_139,2020,70,53
SKG_SUM_140,2020,10,81
SKG_SUM_141,2018,224,30
SKG_SUM_145,2014,19,16
SKG_SUM_146,2020,122,44
SKG_SUM_147,2012,62,11
SKG_SUM_149,2019,47,36
SKG_SUM_150,2020,19,36
SKG_SUM_152,2018,720,50
SKG_SUM_153,2019,44,33
SKG_SUM_154,2013,29,19
SKG_SUM_155,2013,48,34
SKG_SUM_156,2019,16,31
SKG_SUM_157,2020,1,24
SKG_SUM_158,2018,98,35
SKG_SUM_159,2019,59,55
SKG_SUM_160,2020,3,28
SKG_SUM_161,2019,357,49
SKG_SUM_163,2018,37,32
SKG_SUM_164,2018,94,45
SKG_SUM_165,2018,67,24
SKG_SUM_167,2018,607,67
SKG_SUM_168,2019,31,79
SKG_SUM_169,2019,37,43
SKG_SUM_170,2020,51,39
SKG_SUM_171,2020,2,34
SKG_SUM_172,2015,239,45
SKG_SUM_176,2018,60,50
SKG_SUM_177,2015,29,34
SKG_SUM_178,2015,134,19
SKG_SUM_179,2018,43,36
SKG_SUM_180,2013,32,13
SKG_SUM_182,2019,10,49
SKG_SUM_183,2019,27,30
SKG_SUM_184,2020,43,42
SKG_SUM_186,2015,15,14
SKG_SUM_189,2020,72,51
