topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
MT,W4294031309,4,auto,Subsequent,studies,confirmed that lactylation,Subsequent studies confirmed that lactylation,,2022
MT,W4294031309,5,auto,An,indispensable,substance for various,An indispensable substance for various,,2022
MT,W4294031309,6,auto,Therefore,",",a comprehensive review,"Therefore , a comprehensive review",,2022
MT,W4294031309,7,auto,This,review,offers a systematic,This review offers a systematic,,2022
MT,W4294031309,8,auto,s,",",as well as,"s , as well as",,2022
MT,W4294031309,10,auto,Since,its,discovery in 1780,Since its discovery in 1780,,2022
MT,W4294031309,11,auto,The,most,immediate consequences of,The most immediate consequences of,,2022
MT,W4294031309,12,auto,LACTIC,ACID,HOMEOSTASIS,LACTIC ACID HOMEOSTASIS,,2022
MT,W4294031309,13,auto,Lactic,acid,production and clearance,Lactic acid production and clearance,,2022
MT,W4294031309,14,auto,The,production,of lactate as,The production of lactate as,,2022
MT,W4294031309,15,auto,In,addition,"to glycolysis ,","In addition to glycolysis ,",,2022
MT,W4294031309,16,auto,Among,these,"GPRs , the","Among these GPRs , the",,2022
MT,W4294031309,17,auto,As,an,important metabolic substrate,As an important metabolic substrate,,2022
MT,W4294031309,18,auto,Energy,metabolism,is based on,Energy metabolism is based on,,2022
MT,W4294031309,19,auto,Fatty,acid,anabolism is essential,Fatty acid anabolism is essential,,2022
MT,W4294031309,20,auto,The,lactate,shuttle theory mainly,The lactate shuttle theory mainly,,2022
MT,W4294031309,21,auto,The,concept,of intercellular lactate,The concept of intercellular lactate,,2022
MT,W4294031309,22,auto,Lactate,shuttling,between different cell,Lactate shuttling between different cell,,2022
MT,W4294031309,23,auto,Lactate,shuttling,occurs in many,Lactate shuttling occurs in many,,2022
MT,W4294031309,24,auto,The,well,- known Cori,The well - known Cori,,2022
MT,W4294031309,25,auto,ttling,between,skeletal muscle and,ttling between skeletal muscle and,,2022
MT,W4294031309,26,auto,Because,lactate,is an energy,Because lactate is an energy,,2022
MT,W4294031309,27,auto,In,essence,", glycolysis is","In essence , glycolysis is",,2022
MT,W4294031309,28,auto,As,the,understanding of tumor,As the understanding of tumor,,2022
MT,W4294031309,29,auto,Because,tumors,grow faster than,Because tumors grow faster than,,2022
MT,W4294031309,30,auto,Specifically,",",hypoxic tumor cells,"Specifically , hypoxic tumor cells",,2022
MT,W4294031309,31,auto,According,to,the functional characteristics,According to the functional characteristics,,2022
MT,W4294031309,32,auto,This,metabolic,symbiosis occurs between,This metabolic symbiosis occurs between,,2022
MT,W4294031309,33,auto,Lactylation,modification,Yingming Zhao at,Lactylation modification Yingming Zhao at,,2022
MT,W4294031309,34,auto,They,found,that the mass,They found that the mass,,2022
MT,W4294031309,35,auto,Histone,Kla,has unique time,Histone Kla has unique time,,2022
MT,W4294031309,36,auto,Histone,Kla,is significantly increased,Histone Kla is significantly increased,,2022
MT,W4294031309,37,auto,This,switch,occurs in the,This switch occurs in the,,2022
MT,W4294031309,38,auto,B,-,cell adapter for,B - cell adapter for,,2022
MT,W4294031309,39,auto,6,1,91 92 93,6 1 91 92 93,,2022
MT,W4294031309,40,auto,Lactate,is,commonly produced as,Lactate is commonly produced as,,2022
MT,W4294031309,41,auto,L,-,Lactate is the,L - Lactate is the,,2022
MT,W4294031309,42,auto,Studies,showed,that excessive lactate,Studies showed that excessive lactate,,2022
MT,W4294031309,43,auto,In,contrast,", D -","In contrast , D -",,2022
MT,W4294031309,45,auto,Inflammatory,response,involves a variety,Inflammatory response involves a variety,,2022
MT,W4294031309,46,auto,Recent,studies,have confirmed that,Recent studies have confirmed that,,2022
MT,W4294031309,47,auto,Macrophages,undergo,polarization into different,Macrophages undergo polarization into different,,2022
MT,W4294031309,48,auto,As,mentioned,"earlier , the","As mentioned earlier , the",,2022
MT,W4294031309,49,auto,Mast,cells,are unique tissue,Mast cells are unique tissue,,2022
MT,W4294031309,50,auto,The,TME,"is hypoxic ,","The TME is hypoxic ,",,2022
MT,W4294031309,51,auto,Continuous,tumor,antigen stimulation and,Continuous tumor antigen stimulation and,,2022
MT,W4294031309,52,auto,TAMs,integrate,hypoxia and lactate,TAMs integrate hypoxia and lactate,,2022
MT,W4294031309,54,auto,Inflammatory,factors,in the cellular,Inflammatory factors in the cellular,,2022
MT,W4294031309,55,auto,is,not,difficult to find,is not difficult to find,,2022
MT,W4294031309,56,auto,As,an,immune system modulator,As an immune system modulator,,2022
MT,W4294031309,57,auto,For,example,", lactate signaling","For example , lactate signaling",,2022
MT,W4294031309,58,auto,175,Memory,formation and neuroprotection,175 Memory formation and neuroprotection,,2022
MT,W4294031309,59,auto,At,rest,", the brain","At rest , the brain",,2022
MT,W4294031309,60,auto,Lactate,and,MCT - mediated,Lactate and MCT - mediated,,2022
MT,W4294031309,61,auto,In,conclusion,", lactate not","In conclusion , lactate not",,2022
MT,W4294031309,62,auto,In,addition,", lactate can","In addition , lactate can",,2022
MT,W4294031309,63,auto,Generally,",",wound healing can,"Generally , wound healing can",,2022
MT,W4294031309,64,auto,It,has,been shown that,It has been shown that,,2022
MT,W4294031309,65,auto,Preclinical,trials,have found that,Preclinical trials have found that,,2022
MT,W4294031309,66,auto,As,a,product of tissue,As a product of tissue,,2022
MT,W4294031309,67,auto,Clinically,",",the determination of,"Clinically , the determination of",,2022
MT,W4294031309,68,auto,Lactate,and,lactate - mediated,Lactate and lactate - mediated,,2022
MT,W4294031309,69,auto,We,have,previously discussed the,We have previously discussed the,,2022
MT,W4294031309,70,auto,To,a,"certain extent ,","To a certain extent ,",,2022
MT,W4294031309,72,auto,actate,in,the TME stimulates,actate in the TME stimulates,,2022
MT,W4294031309,73,auto,In,the,HIF - independent,In the HIF - independent,,2022
MT,W4294031309,74,auto,Considerable,evidence,suggests that basal,Considerable evidence suggests that basal,,2022
MT,W4294031309,75,auto,Tumor,immunity,.,Tumor immunity .,,2022
MT,W4294031309,76,auto,Immune,cells,are an important,Immune cells are an important,,2022
MT,W4294031309,77,auto,Previous,studies,have highlighted how,Previous studies have highlighted how,,2022
MT,W4294031309,78,auto,Lactate,promotes,tumor growth in,Lactate promotes tumor growth in,,2022
MT,W4294031309,79,auto,On,the,"one hand ,","On the one hand ,",,2022
MT,W4294031309,80,auto,Lactate,blocks,the activity of,Lactate blocks the activity of,,2022
MT,W4294031309,81,auto,Studies,have,confirmed that glycolysis,Studies have confirmed that glycolysis,,2022
MT,W4294031309,82,auto,The,regulation,of lactate by,The regulation of lactate by,,2022
MT,W4294031309,83,auto,There,are,several possible antitumor,There are several possible antitumor,,2022
MT,W4294031309,84,auto,Two,ATP,production systems are,Two ATP production systems are,,2022
MT,W4294031309,85,auto,Glycolysis,does,not require oxygen,Glycolysis does not require oxygen,,2022
MT,W4294031309,86,auto,Less,ATP,is generated through,Less ATP is generated through,,2022
MT,W4294031309,87,auto,Therefore,",","in textbooks ,","Therefore , in textbooks ,",,2022
MT,W4294031309,88,auto,However,",","a "" lactate","However , a "" lactate",,2022
MT,W4294031309,89,auto,Subsequent,studies,gradually revealed that,Subsequent studies gradually revealed that,,2022
MT,W4294031309,90,auto,a,balanced,cellular redox state,a balanced cellular redox state,,2022
MT,W4294031309,91,auto,Thus,",",the roles of,"Thus , the roles of",,2022
MT,W4294031309,92,auto,Therefore,",",lactate is recognized,"Therefore , lactate is recognized",,2022
MT,W4294031309,93,auto,These,processes,are regulated by,These processes are regulated by,,2022
MT,W4294031309,94,auto,Currently,",",lactate is mostly,"Currently , lactate is mostly",,2022
MT,W4294031309,95,auto,As,a,necessary product of,As a necessary product of,,2022
MT,W4294031309,96,auto,Since,the,discovery of the,Since the discovery of the,,2022
MT,W4294031309,97,auto,This,recognition,has also greatly,This recognition has also greatly,,2022
MT,W4294031309,98,auto,Advances,in,research have revealed,Advances in research have revealed,,2022
MT,W4294031309,99,auto,The,breakthrough,in discovering the,The breakthrough in discovering the,,2022
MT,W4294031309,100,auto,PTMs,are,important epigenetic mechanisms,PTMs are important epigenetic mechanisms,,2022
MT,W4294031309,101,auto,With,the,rapid development of,With the rapid development of,,2022
MT,W4294031309,102,auto,Among,the,known classical HATs,Among the known classical HATs,,2022
MT,W4294031309,103,auto,Moreover,",",it may directly,"Moreover , it may directly",,2022
MT,W4294031309,104,auto,Lactylation,also,regulates gene expression,Lactylation also regulates gene expression,,2022
MT,W4294031309,105,auto,Therefore,",",lactylation holds great,"Therefore , lactylation holds great",,2022
MT,W4294031309,106,auto,Furthermore,",",lactylation also plays,"Furthermore , lactylation also plays",,2022
MT,W4294031309,107,auto,However,",",the specific underlying,"However , the specific underlying",,2022
MT,W4294031309,108,auto,The,function,and specific mechanisms,The function and specific mechanisms,,2022
MT,W4294031309,109,auto,ects,also,need to be,ects also need to be,,2022
MT,W4294031309,110,auto,Specifically,",",studies have revealed,"Specifically , studies have revealed",,2022
MT,W4294031309,111,auto,In,the,"cytoplasm , lactate","In the cytoplasm , lactate",,2022
MT,W4294031309,112,auto,The,catabolism,of lactate in,The catabolism of lactate in,,2022
MT,W4294031309,113,auto,In,one,"pathway , lactate","In one pathway , lactate",,2022
MT,W4294031309,114,auto,In,the,"other pathway ,","In the other pathway ,",,2022
MT,W4294031309,115,auto,Lactate,can,be converted into,Lactate can be converted into,,2022
MT,W4294031309,116,auto,LDH,lactate,dehydrogenase ; PDH,LDH lactate dehydrogenase ; PDH,,2022
MT,W4294031309,117,auto,(,Figure,was created with,( Figure was created with,,2022
MT,W4294031309,118,auto,Fig.,3,3 Fig. 3,Fig. 3 3 Fig. 3,,2022
MT,W4294031309,119,auto,Lactylation,leads,to tumor immunosuppression,Lactylation leads to tumor immunosuppression,,2022
MT,W4294031309,120,auto,Lactylation,directly,promotes the expression,Lactylation directly promotes the expression,,2022
MT,W4294031309,121,auto,Lactylation,maintains,the metabolic homeostasis,Lactylation maintains the metabolic homeostasis,,2022
MT,W4294031309,122,auto,Lactylation,may,lead to tumor,Lactylation may lead to tumor,,2022
MT,W4294031309,123,auto,HK,-,1 hexokinase -,HK - 1 hexokinase -,,2022
MT,W4294031309,124,auto,Lactate,is,involved in the,Lactate is involved in the,,2022
MT,W4294031309,125,auto,Lactate,plays,an important role,Lactate plays an important role,,2022
MT,W4294031309,126,auto,(,Figure,was created with,( Figure was created with,,2022
MT,W4294031309,127,auto,Table,1,. 1,Table 1 . 1,,2022
MT,W4294031309,128,auto,The,regulation,of lactylation in,The regulation of lactylation in,,2022
MT,W4294031309,129,auto,Cell,lines,Lactylated protein (,Cell lines Lactylated protein (,,2022
MT,W4294031309,130,auto,Wound,healing,16 ; inflammation,Wound healing 16 ; inflammation,,2022
MT,W4294031309,131,auto,Ocular,melanoma74,MUM2B /CRMM1/2/ CM2005.1,Ocular melanoma74 MUM2B /CRMM1/2/ CM2005.1,,2022
MT,W4294031309,132,auto,Tumor,cell,proliferation 76 ;,Tumor cell proliferation 76 ;,,2022
MT,W4294031309,133,auto,disease,and,the related signaling,disease and the related signaling,,2022
MT,W4294031309,134,auto,Molecule,Target,Mechanism Condition Clinical,Molecule Target Mechanism Condition Clinical,,2022
MT,W4294031309,135,auto,Inhibits,the,distribution of MCT,Inhibits the distribution of MCT,,2022
MT,W4294031309,136,auto,Binds,the,free enzyme Malignant,Binds the free enzyme Malignant,,2022
MT,W4294031309,137,auto,Inhibits,LDH,- A N,Inhibits LDH - A N,,2022
MT,W4294031309,138,auto,Lactate,metabolism,in human health,Lactate metabolism in human health,,2022
MT,W4294031309,139,auto,We,thank,Jingjie Biotechnology Co.,We thank Jingjie Biotechnology Co.,,2022
MT,W4294031309,140,auto,The,Qingdao,Municipal Science and,The Qingdao Municipal Science and,,2022
MT,W4294031309,141,auto,X.L.,",","X.L. , and","X.L. , X.L. , and",,2022
MT,W4294031309,142,auto,X.L.,and,Y.Y. contributed to,X.L. and Y.Y. contributed to,,2022
MT,W4294031309,144,auto,T.Y.,",","X.L. , Y.Y.","T.Y. , X.L. , Y.Y.",,2022
MT,W4294031309,145,auto,All,authors,read and approved,All authors read and approved,,2022
MT,W4294031309,147,auto,Competing,interests,: The authors,Competing interests : The authors,,2022
MT,W4294031309,148,auto,Lactate,metabolism,: Historical context,Lactate metabolism : Historical context,,2022
MT,W4294031309,149,auto,Ther,206,107451 2020 Monocarboxylate,Ther 206 107451 2020 Monocarboxylate,,2022
MT,W4294031309,150,auto,Rev,72,2020,Rev 72 2020,,2022
MT,W4294031309,151,auto,The,Warburg,effect : How,The Warburg effect : How,,2022
MT,W4294031309,152,auto,M,V,Liberti J W,M V Liberti J W,,2022
MT,W4294031309,153,auto,Sci,41,2016,Sci 41 2016,,2022
MT,W4294031309,154,auto,Revisiting,the,Warburg effect :,Revisiting the Warburg effect :,,2022
MT,W4294031309,155,auto,Cell,61,2016 DDIT3 directs,Cell 61 2016 DDIT3 directs,,2022
MT,W4294031309,156,auto,Lactate,modulation,of immune responses,Lactate modulation of immune responses,,2022
MT,W4294031309,157,auto,Involvement,of,the Warburg effect,Involvement of the Warburg effect,,2022
MT,W4294031309,158,auto,Sin,.,B 10 2020,Sin . B 10 2020,,2022
MT,W4294031309,159,auto,Acetylation,targets,the M2 isoform,Acetylation targets the M2 isoform,,2022
MT,W4294031309,160,auto,Cell,42,2011 Malonylation of,Cell 42 2011 Malonylation of,,2022
MT,W4294031309,161,auto,Sprint,training,increases muscle oxidative,Sprint training increases muscle oxidative,,2022
MT,W4294031309,162,auto,B,Levy,Lancet 365 2005,B Levy Lancet 365 2005,,2022
MT,W4294031309,163,auto,A,study,of associations between,A study of associations between,,2022
MT,W4294031309,164,auto,Care,Med,48 2020 Metabolic,Care Med 48 2020 Metabolic,,2022
MT,W4294031309,165,auto,Biobehav.,Rev,68 2016,Biobehav. Rev 68 2016,,2022
MT,W4294031309,166,auto,Mutations,in,human lipoyltransferase gene,Mutations in human lipoyltransferase gene,,2022
MT,W4294031309,167,auto,Increased,demand,for NAD relative,Increased demand for NAD relative,,2022
MT,W4294031309,168,auto,Beyond,aerobic,glycolysis : Transformed,Beyond aerobic glycolysis : Transformed,,2022
MT,W4294031309,169,auto,Natl,Acad,.,Natl Acad .,,2022
MT,W4294031309,170,auto,Sci.,USA,104 2007,Sci. USA 104 2007,,2022
MT,W4294031309,171,auto,The,SLC16,gene family -,The SLC16 gene family -,,2022
MT,W4294031309,172,auto,Lactate,produced,during labor modulates,Lactate produced during labor modulates,,2022
MT,W4294031309,173,auto,Gynecol,216,17 2017,Gynecol 216 17 2017,,2022
MT,W4294031309,174,auto,Activation,of,GPR81 by lactate,Activation of GPR81 by lactate,,2022
MT,W4294031309,175,auto,The,lactate,receptor GPR81 mediates,The lactate receptor GPR81 mediates,,2022
MT,W4294031309,176,auto,The,Warburg,effect in tumor,The Warburg effect in tumor,,2022
MT,W4294031309,177,auto,The,ugly,duckling of energy,The ugly duckling of energy,,2022
MT,W4294031309,178,auto,Rev,99,2019,Rev 99 2019,,2022
MT,W4294031309,179,auto,Lactate,-,supported synaptic function,Lactate - supported synaptic function,,2022
MT,W4294031309,180,auto,Invest,131,140521 2021 Mitochondrial,Invest 131 140521 2021 Mitochondrial,,2022
MT,W4294031309,181,auto,Glucose,feeds,the TCA cycle,Glucose feeds the TCA cycle,,2022
MT,W4294031309,182,auto,Redox,Signal,10 2008 Regulation,Redox Signal 10 2008 Regulation,,2022
MT,W4294031309,183,auto,le,of,the lactate /,le of the lactate /,,2022
MT,W4294031309,184,auto,Med,118,1991 3rd et,Med 118 1991 3rd et,,2022
MT,W4294031309,185,auto,Malate,-,aspartate shuttle inhibitor,Malate - aspartate shuttle inhibitor,,2022
MT,W4294031309,186,auto,An,engineered,enzyme that targets,An engineered enzyme that targets,,2022
MT,W4294031309,187,auto,The,structural,biochemistry of the,The structural biochemistry of the,,2022
MT,W4294031309,189,auto,Acta,1804,2010 Mitochondrial ROS,Acta 1804 2010 Mitochondrial ROS,,2022
MT,W4294031309,190,auto,The,redox,communication network as,The redox communication network as,,2022
MT,W4294031309,191,auto,Physiol,11,567796 2020 ROS,Physiol 11 567796 2020 ROS,,2022
MT,W4294031309,192,auto,Rheb,-,regulated mitochondrial pyruvate,Rheb - regulated mitochondrial pyruvate,,2022
MT,W4294031309,193,auto,Lactate,at,the crossroads of,Lactate at the crossroads of,,2022
MT,W4294031309,194,auto,T,cell,metabolic rewiring V,T cell metabolic rewiring V,,2022
MT,W4294031309,195,auto,The,Glia,- neuron lactate,The Glia - neuron lactate,,2022
MT,W4294031309,196,auto,Lactate,contributes,to glyceroneogenesis and,Lactate contributes to glyceroneogenesis and,,2022
MT,W4294031309,197,auto,Chem,290,2015 Utilization of,Chem 290 2015 Utilization of,,2022
MT,W4294031309,198,auto,Assessment,of,metabolic flexibility by,Assessment of metabolic flexibility by,,2022
MT,W4294031309,199,auto,Decreased,fatty,acid oxidation and,Decreased fatty acid oxidation and,,2022
MT,W4294031309,200,auto,Crit.,Care,Med 205 2022,Crit. Care Med 205 2022,,2022
MT,W4294031309,201,auto,Tuning,fatty,acid oxidation in,Tuning fatty acid oxidation in,,2022
MT,W4294031309,203,auto,Metab,315,2018 E496 -E510,Metab 315 2018 E496 -E510,,2022
MT,W4294031309,204,auto,The,science,and translation of,The science and translation of,,2022
MT,W4294031309,205,auto,theory,G,A Brooks Cell,theory G A Brooks Cell,,2022
MT,W4294031309,206,auto,The,science,and translation of,The science and translation of,,2022
MT,W4294031309,207,auto,No,evidence,of an intracellular,No evidence of an intracellular,,2022
MT,W4294031309,208,auto,Evidence,for,the mitochondrial lactate,Evidence for the mitochondrial lactate,,2022
MT,W4294031309,210,auto,Metab,290,2006,Metab 290 2006,,2022
MT,W4294031309,211,auto,Decreased,reliance,on lactate during,Decreased reliance on lactate during,,2022
MT,W4294031309,212,auto,End,points,of lactate and,End points of lactate and,,2022
MT,W4294031309,215,auto,Exerc,Physiol,49 1980 Mammalian,Exerc Physiol 49 1980 Mammalian,,2022
MT,W4294031309,217,auto,B,Biochem,.,B Biochem .,,2022
MT,W4294031309,218,auto,Mol.,Biol,120 1998,Mol. Biol 120 1998,,2022
MT,W4294031309,219,auto,Role,of,the heart in,Role of the heart in,,2022
MT,W4294031309,220,auto,Cell,-,to - cell,Cell - to - cell,,2022
MT,W4294031309,221,auto,Ren.,Physiol,320 2021,Ren. Physiol 320 2021,,2022
MT,W4294031309,222,auto,The,tortuous,path of lactate,The tortuous path of lactate,,2022
MT,W4294031309,224,auto,Sci.,USA,117 2020 Role,Sci. USA 117 2020 Role,,2022
MT,W4294031309,226,auto,Res.,Commun,400 2010,Res. Commun 400 2010,,2022
MT,W4294031309,227,auto,Lactic,acid,- producing probiotic,Lactic acid - producing probiotic,,2022
MT,W4294031309,228,auto,Immunol,12,777665 2021,Immunol 12 777665 2021,,2022
MT,W4294031309,229,auto,Lung,myofibroblasts,promote macrophage profibrotic,Lung myofibroblasts promote macrophage profibrotic,,2022
MT,W4294031309,230,auto,Cell,Mol.,Biol 64 2021,Cell Mol. Biol 64 2021,,2022
MT,W4294031309,231,auto,Positive,feedback,regulation of microglial,Positive feedback regulation of microglial,,2022
MT,W4294031309,232,auto,zheimer's,disease,R Y Pan,zheimer's disease R Y Pan,,2022
MT,W4294031309,233,auto,Histone,lactylation,drives oncogenesis by,Histone lactylation drives oncogenesis by,,2022
MT,W4294031309,234,auto,The,spatial,and genomic hierarchy,The spatial and genomic hierarchy,,2022
MT,W4294031309,235,auto,Oncol,11,647559 2021,Oncol 11 647559 2021,,2022
MT,W4294031309,236,auto,Lactate,promotes,macrophage HMGB1 lactylation,Lactate promotes macrophage HMGB1 lactylation,,2022
MT,W4294031309,237,auto,Erythroid,mitochondrial,retention triggers myeloid,Erythroid mitochondrial retention triggers myeloid,,2022
MT,W4294031309,238,auto,Autophagic,feedback,- mediated degradation,Autophagic feedback - mediated degradation,,2022
MT,W4294031309,239,auto,Acetyl,-,CoA synthetase regulates,Acetyl - CoA synthetase regulates,,2022
MT,W4294031309,240,auto,Biol,27,206 2020,Biol 27 206 2020,,2022
MT,W4294031309,241,auto,Methylglyoxal,synthetase,", enol -","Methylglyoxal synthetase , enol -",,2022
MT,W4294031309,242,auto,Soc,124,2002,Soc 124 2002,,2022
MT,W4294031309,243,auto,Activity,",","regulation , copy","Activity , regulation , copy",,2022
MT,W4294031309,244,auto,Soc.,Trans,42 2014,Soc. Trans 42 2014,,2022
MT,W4294031309,245,auto,Human,lactate,dehydrogenase A undergoes,Human lactate dehydrogenase A undergoes,,2022
MT,W4294031309,246,auto,Rep,42,2022 BSR d-Lactic,Rep 42 2022 BSR d-Lactic,,2022
MT,W4294031309,247,auto,J.,Med,306 1982,J. Med 306 1982,,2022
MT,W4294031309,248,auto,D,-,lactate in human,D - lactate in human,,2022
MT,W4294031309,249,auto,J,365,2002 Identification of,J 365 2002 Identification of,,2022
MT,W4294031309,251,auto,Res.,Commun,295 2002,Res. Commun 295 2002,,2022
MT,W4294031309,252,auto,D-,lactic,acid metabolism after,D- lactic acid metabolism after,,2022
MT,W4294031309,253,auto,Nutr,9,1990 Metabolic utilization,Nutr 9 1990 Metabolic utilization,,2022
MT,W4294031309,254,auto,l,handling,of D -,l handling of D -,,2022
MT,W4294031309,255,auto,The,inflammatory,pathogenesis of colorectal,The inflammatory pathogenesis of colorectal,,2022
MT,W4294031309,256,auto,The,inflammatory,response in myocardial,The inflammatory response in myocardial,,2022
MT,W4294031309,257,auto,Rev.,Cardiol,11 2014,Rev. Cardiol 11 2014,,2022
MT,W4294031309,258,auto,Autoantibodies,in,chronic inflammatory neuropathies,Autoantibodies in chronic inflammatory neuropathies,,2022
MT,W4294031309,259,auto,Inflammatory,pathways,in alcoholic steatohepatitis,Inflammatory pathways in alcoholic steatohepatitis,,2022
MT,W4294031309,260,auto,Limiting,inflammation,- the negative,Limiting inflammation - the negative,,2022
MT,W4294031309,261,auto,It,takes,two to tango,It takes two to tango,,2022
MT,W4294031309,262,auto,Rev,246,2012,Rev 246 2012,,2022
MT,W4294031309,263,auto,Walnut,oil,alleviates LPS -,Walnut oil alleviates LPS -,,2022
MT,W4294031309,264,auto,Silencing,of,PTX3 alleviates LPS,Silencing of PTX3 alleviates LPS,,2022
MT,W4294031309,265,auto,Rep,40,2020 BSR,Rep 40 2020 BSR,,2022
MT,W4294031309,266,auto,Lactic,acid,suppresses IgE -,Lactic acid suppresses IgE -,,2022
MT,W4294031309,268,auto,Res.,Commun,457 2015,Res. Commun 457 2015,,2022
MT,W4294031309,269,auto,Lactate,suppresses,macrophage pro-inflammatory response,Lactate suppresses macrophage pro-inflammatory response,,2022
MT,W4294031309,270,auto,Immunol,11,587913 2020,Immunol 11 587913 2020,,2022
MT,W4294031309,271,auto,Macrophage,cytokines,: Involvement in,Macrophage cytokines : Involvement in,,2022
MT,W4294031309,272,auto,Immunol,5,491 2014,Immunol 5 491 2014,,2022
MT,W4294031309,273,auto,Tumor,-,secreted Pros1 inhibits,Tumor - secreted Pros1 inhibits,,2022
MT,W4294031309,274,auto,Invest,128,2018 Macrophage rewiring,Invest 128 2018 Macrophage rewiring,,2022
MT,W4294031309,275,auto,Immunol,10,2002 2019 Metabolic,Immunol 10 2002 2019 Metabolic,,2022
MT,W4294031309,276,auto,Immunol,5,420 2014 Transcriptional,Immunol 5 420 2014 Transcriptional,,2022
MT,W4294031309,277,auto,Targeting,macrophage,immunometabolism : Dawn,Targeting macrophage immunometabolism : Dawn,,2022
MT,W4294031309,278,auto,58,2018,Lactate favours the,58 2018 Lactate favours the,,2022
MT,W4294031309,279,auto,J,408,2007,J 408 2007,,2022
MT,W4294031309,280,auto,Endothelial,lactate,controls muscle regeneration,Endothelial lactate controls muscle regeneration,,2022
MT,W4294031309,281,auto,ergic,and,non-allergic diseases P,ergic and non-allergic diseases P,,2022
MT,W4294031309,283,auto,Infect,54,2021 M2TAM subsets,Infect 54 2021 M2TAM subsets,,2022
MT,W4294031309,284,auto,Lactate,reduces,liver and pancreatic,Lactate reduces liver and pancreatic,,2022
MT,W4294031309,285,auto,The,multifaceted,link between inflammation,The multifaceted link between inflammation,,2022
MT,W4294031309,286,auto,Lactate,regulates,metabolic and pro-inflammatory,Lactate regulates metabolic and pro-inflammatory,,2022
MT,W4294031309,288,auto,Effect,of,increased lactate dehydrogenase,Effect of increased lactate dehydrogenase,,2022
MT,W4294031309,289,auto,Lung,Cell,Mol. Physiol 313,Lung Cell Mol. Physiol 313,,2022
MT,W4294031309,290,auto,Single,-,cell transcriptomic analysis,Single - cell transcriptomic analysis,,2022
MT,W4294031309,291,auto,Crit.,Care,Med 199 2019,Crit. Care Med 199 2019,,2022
MT,W4294031309,292,auto,Hypoxia,-,inducible factor 2,Hypoxia - inducible factor 2,,2022
MT,W4294031309,293,auto,Invest,120,2010 Metabolic origins,Invest 120 2010 Metabolic origins,,2022
MT,W4294031309,294,auto,Sci.,USA,114 2017,Sci. USA 114 2017,,2022
MT,W4294031309,295,auto,Single,-,domain antibody fusion,Single - domain antibody fusion,,2022
MT,W4294031309,296,auto,Induction,of,breast cancer stem,Induction of breast cancer stem,,2022
MT,W4294031309,297,auto,Oncol,10,36 2017,Oncol 10 36 2017,,2022
MT,W4294031309,298,auto,Gastric,cancer,- derived mesenchymal,Gastric cancer - derived mesenchymal,,2022
MT,W4294031309,299,auto,ncer,S,Zhao J. Hematol,ncer S Zhao J. Hematol,,2022
MT,W4294031309,300,auto,Oncol,13,156 2020,Oncol 13 156 2020,,2022
MT,W4294031309,301,auto,Tumor,-,derived lactate induces,Tumor - derived lactate induces,,2022
MT,W4294031309,302,auto,The,hypoxia,- lactate axis,The hypoxia - lactate axis,,2022
MT,W4294031309,303,auto,Rev.,Immunol,20 2020 Lactate,Rev. Immunol 20 2020 Lactate,,2022
MT,W4294031309,304,auto,Oncol,10,589434,Oncol 10 589434,,2022
MT,W4294031309,305,auto,2020,Metabolic,support of tumour,2020 Metabolic support of tumour,,2022
MT,W4294031309,306,auto,Res,8,2020 Low pH,Res 8 2020 Low pH,,2022
MT,W4294031309,307,auto,Res.,Int,742184 2013 .,Res. Int 742184 2013 .,,2022
MT,W4294031309,309,auto,Tumor,-,derived lactic acid,Tumor - derived lactic acid,,2022
MT,W4294031309,310,auto,Pharm,76,2020 Combination of,Pharm 76 2020 Combination of,,2022
MT,W4294031309,311,auto,Dis,52,2020 Efficacy of,Dis 52 2020 Efficacy of,,2022
MT,W4294031309,314,auto,Agents,33,2019,Agents 33 2019,,2022
MT,W4294031309,315,auto,Lactate,clearance,vs central venous,Lactate clearance vs central venous,,2022
MT,W4294031309,316,auto,Use,of,stepwise lactate kinetics,Use of stepwise lactate kinetics,,2022
MT,W4294031309,317,auto,Care,21,33 2017,Care 21 33 2017,,2022
MT,W4294031309,318,auto,Early,lactate,- guided resuscitation,Early lactate - guided resuscitation,,2022
MT,W4294031309,319,auto,Lactate,",",lactate clearance and,"Lactate , lactate clearance and",,2022
MT,W4294031309,321,auto,62,2018,Hypertonic sodium lactate,62 2018 Hypertonic sodium lactate,,2022
MT,W4294031309,322,auto,Care,24,354 2020,Care 24 354 2020,,2022
MT,W4294031309,323,auto,Lactate,kinetics,in human tissues,Lactate kinetics in human tissues,,2022
MT,W4294031309,324,auto,Blood,Flow.,Metab 32 2012,Blood Flow. Metab 32 2012,,2022
MT,W4294031309,325,auto,The,monocarboxylate,transporter family -,The monocarboxylate transporter family -,,2022
MT,W4294031309,326,auto,Biol,2,247 2019 M,Biol 2 247 2019 M,,2022
MT,W4294031309,327,auto,Natl,Acad,.,Natl Acad .,,2022
MT,W4294031309,328,auto,Sci.,USA,111 2014,Sci. USA 111 2014,,2022
MT,W4294031309,329,auto,Brain,endothelial,cells maintain lactate,Brain endothelial cells maintain lactate,,2022
MT,W4294031309,330,auto,Rec,302,2019,Rec 302 2019,,2022
