topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
SUM,W4389132751,252,auto,We,choose,the best of,We choose the best of,,2023
SUM,W4389132751,253,auto,The,400,- K test,The 400 - K test,,2023
SUM,W4389132751,254,auto,The,training,sets are created,The training sets are created,,2023
SUM,W4389132751,255,auto,The,out,- of -,The out - of -,,2023
SUM,W4389132751,256,auto,Molecular,dynamics,simulations .,Molecular dynamics simulations .,,2023
SUM,W4389132751,257,auto,The,materials,for AIMD simulation,The materials for AIMD simulation,,2023
SUM,W4389132751,258,auto,The,last,criterion is chosen,The last criterion is chosen,,2023
SUM,W4389132751,259,auto,Materials,are,run in their,Materials are run in their,,2023
SUM,W4389132751,260,auto,The,AIMD,simulations were performed,The AIMD simulations were performed,,2023
SUM,W4389132751,261,auto,The,temperature,is initialized at,The temperature is initialized at,,2023
SUM,W4389132751,262,auto,This,is,followed by a,This is followed by a,,2023
SUM,W4389132751,263,auto,Simulations,are,performed at a,Simulations are performed at a,,2023
SUM,W4389132751,264,auto,Machine,-,learning - driven,Machine - learning - driven,,2023
SUM,W4389132751,265,auto,s,of,both the AIMD,s of both the AIMD,,2023
SUM,W4389132751,266,auto,From,the,final 40 ps,From the final 40 ps,,2023
SUM,W4389132751,267,auto,b,",",Exploration enabled by,"b , Exploration enabled by",,2023
SUM,W4389132751,268,auto,c,",",736 structures have,"c , 736 structures have",,2023
SUM,W4389132751,269,auto,Fig.,2,| 2 Fig.,Fig. 2 | 2 Fig.,,2023
SUM,W4389132751,270,auto,a,",",GNoME enables efficient,"a , GNoME enables efficient",,2023
SUM,W4389132751,271,auto,b,",",Phase - separation,"b , Phase - separation",,2023
SUM,W4389132751,272,auto,c,",",Discovered stable crystals,"c , Discovered stable crystals",,2023
SUM,W4389132751,273,auto,d,",",Validation by r,"d , Validation by r",,2023
SUM,W4389132751,274,auto,which,N,a and N,which N a and N,,2023
SUM,W4389132751,275,auto,We,would,like to acknowledge,We would like to acknowledge,,2023
SUM,W4389132751,276,auto,In,particular,", we provide","In particular , we provide",,2023
SUM,W4389132751,277,auto,Associated,data,from the r,Associated data from the r,,2023
SUM,W4389132751,278,auto,Data,will,also be available,Data will also be available,,2023
SUM,W4389132751,279,auto,Code,availability,Software to analyse,Code availability Software to analyse,,2023
SUM,W4389132751,280,auto,Publisher's,note,Springer Nature remains,Publisher's note Springer Nature remains,,2023
SUM,W4389132751,281,auto,Competing,interests,Google LLC owns,Competing interests Google LLC owns,,2023
SUM,W4389132751,283,auto,The,emergence,of perovskite solar,The emergence of perovskite solar,,2023
SUM,W4389132751,284,auto,J,Snaith,Nat. Photon 8,J Snaith Nat. Photon 8,,2023
SUM,W4389132751,285,auto,Res.,Bull,15 1980 Possible,Res. Bull 15 1980 Possible,,2023
SUM,W4389132751,286,auto,B,Condens,.,B Condens .,,2023
SUM,W4389132751,287,auto,Matter,64,1986 Identification of,Matter 64 1986 Identification of,,2023
SUM,W4389132751,288,auto,Accelerating,the,discovery of materials,Accelerating the discovery of materials,,2023
SUM,W4389132751,289,auto,Two,-,dimensional materials for,Two - dimensional materials for,,2023
SUM,W4389132751,290,auto,Towards,the,computational design of,Towards the computational design of,,2023
SUM,W4389132751,291,auto,Design,of,efficient molecular organic,Design of efficient molecular organic,,2023
SUM,W4389132751,292,auto,Mater,15,2016,Mater 15 2016,,2023
SUM,W4389132751,293,auto,Materials,challenges,and opportunities for,Materials challenges and opportunities for,,2023
SUM,W4389132751,294,auto,Nanoscale,cation,motion in TaO,Nanoscale cation motion in TaO,,2023
SUM,W4389132751,295,auto,Language,models,are few -,Language models are few -,,2023
SUM,W4389132751,296,auto,An,image,is worth 16x16,An image is worth 16x16,,2023
SUM,W4389132751,297,auto,Materials,design,and discovery with,Materials design and discovery with,,2023
SUM,W4389132751,298,auto,Soc,143,2021 ORG :,Soc 143 2021 ORG :,,2023
SUM,W4389132751,299,auto,Mater.,Sci,58 2012,Mater. Sci 58 2012,,2023
SUM,W4389132751,300,auto,The,NOMAD,laboratory : from,The NOMAD laboratory : from,,2023
SUM,W4389132751,301,auto,Mater,2,36001 2019 Data,Mater 2 36001 2019 Data,,2023
SUM,W4389132751,302,auto,Mater,.,Sci 68 2013,Mater . Sci 68 2013,,2023
SUM,W4389132751,303,auto,Network,analysis,of synthesizable materials,Network analysis of synthesizable materials,,2023
SUM,W4389132751,304,auto,A,critical,examination of compound,A critical examination of compound,,2023
SUM,W4389132751,305,auto,from,machinelearned,formation energies C,from machinelearned formation energies C,,2023
SUM,W4389132751,306,auto,Mater,6,2020 Ab initio,Mater 6 2020 Ab initio,,2023
SUM,W4389132751,308,auto,Matter,23,53201 2011,Matter 23 53201 2011,,2023
SUM,W4389132751,309,auto,Predicting,stable,crystalline compounds using,Predicting stable crystalline compounds using,,2023
SUM,W4389132751,310,auto,Deep,learning,scaling is predictable,Deep learning scaling is predictable,,2023
SUM,W4389132751,311,auto,Chem.,Lett,11 2020 E,Chem. Lett 11 2020 E,,2023
SUM,W4389132751,312,auto,Tensor,field,networks : rotation,Tensor field networks : rotation,,2023
SUM,W4389132751,313,auto,Efficient,iterative,schemes for ab,Efficient iterative schemes for ab,,2023
SUM,W4389132751,314,auto,Rev.,B,54 11169 1996,Rev. B 54 11169 1996,,2023
SUM,W4389132751,315,auto,Relational,inductive,"biases , deep","Relational inductive biases , deep",,2023
SUM,W4389132751,318,auto,Res,70,2017,Res 70 2017,,2023
SUM,W4389132751,319,auto,Graph,networks,as a universal,Graph networks as a universal,,2023
SUM,W4389132751,320,auto,Mater,31,2019,Mater 31 2019,,2023
SUM,W4389132751,321,auto,Scaling,laws,for neural language,Scaling laws for neural language,,2023
SUM,W4389132751,322,auto,Projector,augmented,- wave method,Projector augmented - wave method,,2023
SUM,W4389132751,323,auto,Rev.,B,50 17953,Rev. B 50 17953,,2023
SUM,W4389132751,325,auto,Rationale,for,mixing exact exchange,Rationale for mixing exact exchange,,2023
SUM,W4389132751,326,auto,Phys,105,1996 Energetics of,Phys 105 1996 Energetics of,,2023
SUM,W4389132751,327,auto,Performance,comparison,of r 2,Performance comparison of r 2,,2023
SUM,W4389132751,328,auto,Rev.,Mater,6 13801 2022,Rev. Mater 6 13801 2022,,2023
SUM,W4389132751,329,auto,Active,learning,for accelerated design,Active learning for accelerated design,,2023
SUM,W4389132751,330,auto,Mater,4,74 2018 Data,Mater 4 74 2018 Data,,2023
SUM,W4389132751,331,auto,Sci,10,2017,Sci 10 2017,,2023
SUM,W4389132751,332,auto,Generalized,neural,- network representation,Generalized neural - network representation,,2023
SUM,W4389132751,333,auto,Rev.,Lett,98 146401,Rev. Lett 98 146401,,2023
SUM,W4389132751,335,auto,Gaussian,approximation,potentials : the,Gaussian approximation potentials : the,,2023
SUM,W4389132751,336,auto,Rev.,Lett,104 136403 2010,Rev. Lett 104 136403 2010,,2023
SUM,W4389132751,338,auto,Commun,256,107402 2020,Commun 256 107402 2020,,2023
SUM,W4389132751,339,auto,Lost,horses,on th,Lost horses on th,,2023
SUM,W4389132751,340,auto,e,frontier,: K 2,e frontier : K 2,,2023
SUM,W4389132751,341,auto,Chem.,Int.,Ed 60 2021,Chem. Int. Ed 60 2021,,2023
SUM,W4389132751,342,auto,Local,distortions,and metal -,Local distortions and metal -,,2023
SUM,W4389132751,343,auto,Novel,narrow,- band blue,Novel narrow - band blue,,2023
SUM,W4389132751,344,auto,Performance,and,cost assessment of,Performance and cost assessment of,,2023
SUM,W4389132751,346,auto,A,124,2020 SMACT :,A 124 2020 SMACT :,,2023
SUM,W4389132751,347,auto,Predicting,materials,properties without crystal,Predicting materials properties without crystal,,2023
SUM,W4389132751,348,auto,Efficiency,of,ab -initio total,Efficiency of ab -initio total,,2023
SUM,W4389132751,349,auto,Mater,.,Sci 6 1996,Mater . Sci 6 1996,,2023
SUM,W4389132751,350,auto,Rev.,B,59 1758 1999,Rev. B 59 1758 1999,,2023
SUM,W4389132751,351,auto,Mater,.,Sci 139 2017,Mater . Sci 139 2017,,2023
SUM,W4389132751,352,auto,A,universal,graph deep learning,A universal graph deep learning,,2023
SUM,W4389132751,353,auto,Sci,2,2022 MD :,Sci 2 2022 MD :,,2023
SUM,W4389132751,354,auto,Syst,33,2020 TensorFlow :,Syst 33 2020 TensorFlow :,,2023
SUM,W4389132751,355,auto,Mater.,Sci,173 109363 2020,Mater. Sci 173 109363 2020,,2023
SUM,W4389132751,356,auto,Phase,stability,", electrochemical stability","Phase stability , electrochemical stability",,2023
SUM,W4389132751,357,auto,Sci,6,2 X 1,Sci 6 2 X 1,,2023
SUM,W4389132751,358,auto,Mater,24,2012,Mater 24 2012,,2023
SUM,W3208687975,0,auto,Recent,advances,and applications of,Recent advances and applications of,,2022
SUM,W3208687975,1,auto,E.A.H.,U.S.,Department of Energy,E.A.H. U.S. Department of Energy,,2022
SUM,W3208687975,3,auto,Materials,Science,and Engineering Division,Materials Science and Engineering Division,,2022
SUM,W3208687975,4,auto,Theiss,Research,La Jolla 92037,Theiss Research La Jolla 92037,,2022
SUM,W3208687975,5,auto,Energy,Technologies,Area Lawrence Berkeley,Energy Technologies Area Lawrence Berkeley,,2022
SUM,W3208687975,6,auto,Materials,Science,and Engineering Division,Materials Science and Engineering Division,,2022
SUM,W3208687975,7,auto,Department,of,Materials Science and,Department of Materials Science and,,2022
SUM,W3208687975,8,auto,Department,of,Applied Physics and,Department of Applied Physics and,,2022
SUM,W3208687975,9,auto,Department,of,NanoEngineering University of,Department of NanoEngineering University of,,2022
SUM,W3208687975,10,auto,Department,of,Materials Science and,Department of Materials Science and,,2022
SUM,W3208687975,11,auto,Recent,advances,and applications of,Recent advances and applications of,,2022
SUM,W3208687975,12,auto,10.1038/s41524-022-00734,-6,Received : 25,10.1038/s41524-022-00734 -6 Received : 25,,2022
SUM,W3208687975,13,auto,DL,allows,analysis of unstructured,DL allows analysis of unstructured,,2022
SUM,W3208687975,14,auto,The,recent,development of large,The recent development of large,,2022
SUM,W3208687975,15,auto,In,contrast,", advances in","In contrast , advances in",,2022
SUM,W3208687975,16,auto,hetic,data,enabled by high,hetic data enabled by high,,2022
SUM,W3208687975,17,auto,In,this,"article , we","In this article , we",,2022
SUM,W3208687975,18,auto,For,each,modality we discuss,For each modality we discuss,,2022
SUM,W3208687975,19,auto,We,conclude,the review with,We conclude the review with,,2022
SUM,W3208687975,20,auto,INTRODUCTION,"""",Processing - structure,"INTRODUCTION "" Processing - structure",,2022
SUM,W3208687975,21,auto,Due,to,rapid growth in,Due to rapid growth in,,2022
SUM,W3208687975,22,auto,Several,large,experimental and computational,Several large experimental and computational,,2022
SUM,W3208687975,23,auto,Deep,learning,( DL ),Deep learning ( DL ),,2022
SUM,W3208687975,24,auto,DL,techniques,have been proven,DL techniques have been proven,,2022
SUM,W3208687975,25,auto,DL,methods,have been shown,DL methods have been shown,,2022
SUM,W3208687975,26,auto,While,large,datasets are often,While large datasets are often,,2022
SUM,W3208687975,27,auto,Traditionally,",",materials have been,"Traditionally , materials have been",,2022
SUM,W3208687975,28,auto,In,addition,to being a,In addition to being a,,2022
SUM,W3208687975,29,auto,While,computational,approaches ( such,While computational approaches ( such,,2022
SUM,W3208687975,30,auto,DL,methods,can offer substantial,DL methods can offer substantial,,2022
SUM,W3208687975,31,auto,uting,",","and , for","uting , and , for",,2022
SUM,W3208687975,32,auto,Moreover,",",entering a new,"Moreover , entering a new",,2022
SUM,W3208687975,33,auto,Fortunately,",",we now live,"Fortunately , we now live",,2022
SUM,W3208687975,34,auto,Mature,",",well - documented,"Mature , well - documented",,2022
SUM,W3208687975,35,auto,Testing,and,benchmarking methodologies such,Testing and benchmarking methodologies such,,2022
SUM,W3208687975,36,auto,GENERAL,MACHINE,LEARNING CONCEPTS,GENERAL MACHINE LEARNING CONCEPTS,,2022
SUM,W3208687975,37,auto,It,is,beyond the scope,It is beyond the scope,,2022
SUM,W3208687975,38,auto,There,are,many materials for,There are many materials for,,2022
SUM,W3208687975,39,auto,Applying,traditional,ML techniques to,Applying traditional ML techniques to,,2022
SUM,W3208687975,40,auto,Hence,",",the process becomes,"Hence , the process becomes",,2022
SUM,W3208687975,41,auto,Here,",",deep learning (,"Here , deep learning (",,2022
SUM,W3208687975,42,auto,DL,methods,are based on,DL methods are based on,,2022
SUM,W3208687975,43,auto,According,to,"the "" universal","According to the "" universal",,2022
SUM,W3208687975,44,auto,A,perceptron,or a single,A perceptron or a single,,2022
SUM,W3208687975,45,auto,For,example,", the sigmoid","For example , the sigmoid",,2022
SUM,W3208687975,46,auto,The,choice,of activation function,The choice of activation function,,2022
SUM,W3208687975,47,auto,The,weight,matrices of a,The weight matrices of a,,2022
SUM,W3208687975,48,auto,These,weight,matrices are multiplied,These weight matrices are multiplied,,2022
SUM,W3208687975,49,auto,previous,layer,) and subjected,previous layer ) and subjected,,2022
SUM,W3208687975,50,auto,The,loss,function ( also,The loss function ( also,,2022
SUM,W3208687975,51,auto,Typically,",",network weights are,"Typically , network weights are",,2022
SUM,W3208687975,52,auto,Most,modern,deep learning frameworks,Most modern deep learning frameworks,,2022
SUM,W3208687975,53,auto,The,learning,rate is an,The learning rate is an,,2022
SUM,W3208687975,54,auto,Except,for,"SGD , all","Except for SGD , all",,2022
SUM,W3208687975,55,auto,Depending,on,the objective such,Depending on the objective such,,2022
SUM,W3208687975,56,auto,The,inputs,of a neural,The inputs of a neural,,2022
SUM,W3208687975,57,auto,Scaling,is,also applied to,Scaling is also applied to,,2022
SUM,W3208687975,58,auto,Epoch,and,mini - batches,Epoch and mini - batches,,2022
SUM,W3208687975,59,auto,In,DL,", datasets are","In DL , datasets are",,2022
SUM,W3208687975,60,auto,Hence,",",the forward passes,"Hence , the forward passes",,2022
SUM,W3208687975,61,auto,Underfitting,",","overfitting , regularization","Underfitting , overfitting , regularization",,2022
SUM,W3208687975,62,auto,The,test,set is never,The test set is never,,2022
SUM,W3208687975,63,auto,A,model,is said to,A model is said to,,2022
SUM,W3208687975,64,auto,A,model,is said to,A model is said to,,2022
SUM,W3208687975,65,auto,Overfitting,is,controlled with regularization,Overfitting is controlled with regularization,,2022
SUM,W3208687975,66,auto,Overfitting,models,are often characterized,Overfitting models are often characterized,,2022
SUM,W3208687975,67,auto,L2,regularization,reduces the possibility,L2 regularization reduces the possibility,,2022
SUM,W3208687975,68,auto,Another,popular,regularization is dropout,Another popular regularization is dropout,,2022
SUM,W3208687975,69,auto,In,CNNs,we use convolution,In CNNs we use convolution,,2022
SUM,W3208687975,70,auto,These,filters,/ kernels are,These filters / kernels are,,2022
SUM,W3208687975,71,auto,ows,and,columns that convolve,ows and columns that convolve,,2022
SUM,W3208687975,72,auto,The,filters,slide / convolve,The filters slide / convolve,,2022
SUM,W3208687975,73,auto,Depending,on,the input data,Depending on the input data,,2022
SUM,W3208687975,74,auto,Similar,to,the fully connected,Similar to the fully connected,,2022
SUM,W3208687975,75,auto,The,pooling,operation preserves spatial,The pooling operation preserves spatial,,2022
SUM,W3208687975,76,auto,These,downsampling,/ pooling operations,These downsampling / pooling operations,,2022
SUM,W3208687975,77,auto,After,one,or more convolutional,After one or more convolutional,,2022
SUM,W3208687975,78,auto,CNNs,are,especially popular for,CNNs are especially popular for,,2022
SUM,W3208687975,79,auto,GRAPH,NEURAL,NETWORKS,GRAPH NEURAL NETWORKS,,2022
SUM,W3208687975,80,auto,Graphs,and,their variants Classical,Graphs and their variants Classical,,2022
SUM,W3208687975,81,auto,However,",",real - life,"However , real - life",,2022
SUM,W3208687975,82,auto,In,such,"cases , graph","In such cases , graph",,2022
SUM,W3208687975,83,auto,Mathematically,",",a graph G,"Mathematically , a graph G",,2022
SUM,W3208687975,84,auto,An,undirected,graph captures symmetric,An undirected graph captures symmetric,,2022
SUM,W3208687975,85,auto,In,a,"weighted graph ,","In a weighted graph ,",,2022
SUM,W3208687975,86,auto,In,a,"homogeneous graph ,","In a homogeneous graph ,",,2022
SUM,W3208687975,87,auto,Heterogeneous,graphs,provide an easy,Heterogeneous graphs provide an easy,,2022
SUM,W3208687975,88,auto,When,input,features or graph,When input features or graph,,2022
SUM,W3208687975,89,auto,If,a,node is connected,If a node is connected,,2022
SUM,W3208687975,90,auto,Types,of,GNNs,Types of GNNs,,2022
SUM,W3208687975,91,auto,At,present,", GNNs are","At present , GNNs are",,2022
SUM,W3208687975,92,auto,Based,on,the propagation rule,Based on the propagation rule,,2022
SUM,W3208687975,93,auto,Traditionally,",",learning from sequential,"Traditionally , learning from sequential",,2022
SUM,W3208687975,94,auto,For,example,", the ""","For example , the """,,2022
SUM,W3208687975,96,auto,In,contrast,", sequence -","In contrast , sequence -",,2022
SUM,W3208687975,97,auto,For,example,", in named","For example , in named",,2022
SUM,W3208687975,98,auto,An,early,form of sequence,An early form of sequence,,2022
SUM,W3208687975,99,auto,Unlike,the,fully connected NN,Unlike the fully connected NN,,2022
SUM,W3208687975,100,auto,Each,hidden,layer can be,Each hidden layer can be,,2022
SUM,W3208687975,101,auto,There,are,multiple types of,There are multiple types of,,2022
SUM,W3208687975,102,auto,Nevertheless,",",as we will,"Nevertheless , as we will",,2022
SUM,W3208687975,103,auto,More,recently,", sequence -","More recently , sequence -",,2022
SUM,W3208687975,104,auto,While,the,above DL frameworks,While the above DL frameworks,,2022
SUM,W3208687975,105,auto,There,are,various types of,There are various types of,,2022
SUM,W3208687975,106,auto,A,VAE,model has two,A VAE model has two,,2022
SUM,W3208687975,107,auto,A,VAE's,encoder takes input,A VAE's encoder takes input,,2022
SUM,W3208687975,108,auto,Then,the,decoder takes that,Then the decoder takes that,,2022
SUM,W3208687975,109,auto,Once,the,network is trained,Once the network is trained,,2022
SUM,W3208687975,110,auto,A,VAE,is similar to,A VAE is similar to,,2022
SUM,W3208687975,111,auto,assumption,in,"PCA , VAEs","assumption in PCA , VAEs",,2022
SUM,W3208687975,112,auto,A,GAN,model also has,A GAN model also has,,2022
SUM,W3208687975,113,auto,GAN's,generator,generates fake /,GAN's generator generates fake /,,2022
SUM,W3208687975,114,auto,Its,discriminator,tries to distinguish,Its discriminator tries to distinguish,,2022
SUM,W3208687975,115,auto,This,process,is also termed,This process is also termed,,2022
SUM,W3208687975,116,auto,We,note,that VAE models,We note that VAE models,,2022
SUM,W3208687975,117,auto,Rather,GAN,generators serve to,Rather GAN generators serve to,,2022
SUM,W3208687975,118,auto,These,techniques,are widely used,These techniques are widely used,,2022
SUM,W3208687975,119,auto,DEEP,REINFORCEMENT,LEARNING Reinforcement learning,DEEP REINFORCEMENT LEARNING Reinforcement learning,,2022
SUM,W3208687975,120,auto,Deep,RL,uses DL into,Deep RL uses DL into,,2022
SUM,W3208687975,121,auto,The,nascent,field of scientific,The nascent field of scientific,,2022
SUM,W3208687975,122,auto,Some,aspects,of successful DL,Some aspects of successful DL,,2022
SUM,W3208687975,123,auto,In,the,following sections we,In the following sections we,,2022
SUM,W3208687975,124,auto,In,this,review we categorize,In this review we categorize,,2022
SUM,W3208687975,125,auto,We,summarize,prevailing machine learning,We summarize prevailing machine learning,,2022
SUM,W3208687975,126,auto,APPLICATIONS,IN,ATOMISTIC REPRESENTATIONS,APPLICATIONS IN ATOMISTIC REPRESENTATIONS,,2022
SUM,W3208687975,127,auto,In,this,"section , we","In this section , we",,2022
SUM,W3208687975,128,auto,The,atomic,structure of material,The atomic structure of material,,2022
SUM,W3208687975,129,auto,An,arbitrary,number of atoms,An arbitrary number of atoms,,2022
SUM,W3208687975,130,auto,DL,-,based methods are,DL - based methods are,,2022
SUM,W3208687975,131,auto,There,have,been several previous,There have been several previous,,2022
SUM,W3208687975,132,auto,In,addition,to the above,In addition to the above,,2022
SUM,W3208687975,133,auto,Databases,and,software librar,Databases and software librar,,2022
SUM,W3208687975,134,auto,ies,In,Table 1 Table,ies In Table 1 Table,,2022
SUM,W3208687975,135,auto,The,first,application includes the,The first application includes the,,2022
SUM,W3208687975,136,auto,While,the,above works are,While the above works are,,2022
SUM,W3208687975,137,auto,For,instance,", the current","For instance , the current",,2022
SUM,W3208687975,138,auto,Fast,materials,screening DFT -,Fast materials screening DFT -,,2022
SUM,W3208687975,139,auto,DL,-,based property prediction,DL - based property prediction,,2022
SUM,W3208687975,140,auto,Hence,",",DL - based,"Hence , DL - based",,2022
SUM,W3208687975,141,auto,For,example,", Xie et","For example , Xie et",,2022
SUM,W3208687975,142,auto,It,should,be noted that,It should be noted that,,2022
SUM,W3208687975,143,auto,In,practice,", the precise","In practice , the precise",,2022
SUM,W3208687975,144,auto,Hence,",",alternative methods have,"Hence , alternative methods have",,2022
SUM,W3208687975,145,auto,For,example,", Jain and","For example , Jain and",,2022
SUM,W3208687975,146,auto,One,of,the earliest applications,One of the earliest applications,,2022
SUM,W3208687975,147,auto,Such,descriptors,lack explicit inclusion,Such descriptors lack explicit inclusion,,2022
SUM,W3208687975,148,auto,SMILES,and,fragment representation,SMILES and fragment representation,,2022
SUM,W3208687975,149,auto,The,simplified,molecular - input,The simplified molecular - input,,2022
SUM,W3208687975,150,auto,od,to,represent elemental and,od to represent elemental and,,2022
SUM,W3208687975,151,auto,SMILES,can,express structural differences,SMILES can express structural differences,,2022
SUM,W3208687975,152,auto,A,SMILES,string is a,A SMILES string is a,,2022
SUM,W3208687975,153,auto,Due,to,the limitations to,Due to the limitations to,,2022
SUM,W3208687975,154,auto,There,are,several ways of,There are several ways of,,2022
SUM,W3208687975,155,auto,150,It,is relevant to,150 It is relevant to,,2022
SUM,W3208687975,156,auto,When,electromagnetic,radiation hits materials,When electromagnetic radiation hits materials,,2022
SUM,W3208687975,157,auto,By,studying,"spectroscopy , researchers","By studying spectroscopy , researchers",,2022
SUM,W3208687975,158,auto,Spectroscopic,techniques,are foundational in,Spectroscopic techniques are foundational in,,2022
SUM,W3208687975,159,auto,For,instance,", X -","For instance , X -",,2022
SUM,W3208687975,160,auto,Spectroscopic,analysis,can involve fitting,Spectroscopic analysis can involve fitting,,2022
SUM,W3208687975,161,auto,Both,approaches,require a high,Both approaches require a high,,2022
SUM,W3208687975,162,auto,In,recent,"years , with","In recent years , with",,2022
SUM,W3208687975,163,auto,This,section,covers emerging DL,This section covers emerging DL,,2022
SUM,W3208687975,164,auto,Some,of,the applications are,Some of the applications are,,2022
SUM,W3208687975,165,auto,For,example,", in ref.","For example , in ref.",,2022
SUM,W3208687975,166,auto,There,is,an ongoing effort,There is an ongoing effort,,2022
SUM,W3208687975,167,auto,lightsources.materialsproject.,org,/ ) into,lightsources.materialsproject. org / ) into,,2022
SUM,W3208687975,168,auto,Recent,advances,"in sources ,","Recent advances in sources ,",,2022
SUM,W3208687975,169,auto,Such,examples,include the HTEM,Such examples include the HTEM,,2022
SUM,W3208687975,170,auto,Some,of,the common spectra,Some of the common spectra,,2022
SUM,W3208687975,171,auto,Due,to,the widespread deployment,Due to the widespread deployment,,2022
SUM,W3208687975,172,auto,Phase,identification,from XRD can,Phase identification from XRD can,,2022
SUM,W3208687975,173,auto,Unlike,the,traditional analysis of,Unlike the traditional analysis of,,2022
SUM,W3208687975,174,auto,Unfortunately,",",a significant number,"Unfortunately , a significant number",,2022
SUM,W3208687975,175,auto,Nevertheless,",","extensive , high","Nevertheless , extensive , high",,2022
SUM,W3208687975,176,auto,Park,et,al. 169 170,Park et al. 169 170,,2022
SUM,W3208687975,177,auto,It,should,be noted that,It should be noted that,,2022
SUM,W3208687975,178,auto,There,is,also a large,There is also a large,,2022
SUM,W3208687975,179,auto,Lee,et,al. 172 173,Lee et al. 172 173,,2022
SUM,W3208687975,180,auto,An,alternative,idea was proposed,An alternative idea was proposed,,2022
SUM,W3208687975,181,auto,Although,not,a DL method,Although not a DL method,,2022
SUM,W3208687975,182,auto,NMF,is,closely related to,NMF is closely related to,,2022
SUM,W3208687975,183,auto,In,NMF,a constraint is,In NMF a constraint is,,2022
SUM,W3208687975,184,auto,This,often,corresponds to a,This often corresponds to a,,2022
SUM,W3208687975,185,auto,As,a,"result , it","As a result , it",,2022
SUM,W3208687975,186,auto,Unlike,XRD,", where relatively","Unlike XRD , where relatively",,2022
SUM,W3208687975,187,auto,This,difficulty,has created a,This difficulty has created a,,2022
SUM,W3208687975,188,auto,tructural,information,from other spectra,tructural information from other spectra,,2022
SUM,W3208687975,189,auto,For,instance,", the case","For instance , the case",,2022
SUM,W3208687975,190,auto,However,",",the high signal,"However , the high signal",,2022
SUM,W3208687975,191,auto,DL,modeling,of XAS data,DL modeling of XAS data,,2022
SUM,W3208687975,192,auto,Timoshenko,et,al. used neural,Timoshenko et al. used neural,,2022
SUM,W3208687975,193,auto,Timoshenko,et,al. 182 161,Timoshenko et al. 182 161,,2022
SUM,W3208687975,194,auto,For,example,", Madden et","For example , Madden et",,2022
SUM,W3208687975,195,auto,Although,most,current DL work,Although most current DL work,,2022
SUM,W3208687975,196,auto,In,this,"case , the","In this case , the",,2022
SUM,W3208687975,197,auto,This,is,most common in,This is most common in,,2022
SUM,W3208687975,198,auto,In,addition,to learn the,In addition to learn the,,2022
SUM,W3208687975,199,auto,The,DOSnet,proposed by Fung,The DOSnet proposed by Fung,,2022
SUM,W3208687975,200,auto,Computer,vision,is often credited,Computer vision is often credited,,2022
SUM,W3208687975,201,auto,The,images,obtained with these,The images obtained with these,,2022
SUM,W3208687975,202,auto,Over,the,past few decades,Over the past few decades,,2022
SUM,W3208687975,203,auto,Software,libraries,mentioned above can,Software libraries mentioned above can,,2022
SUM,W3208687975,204,auto,Images,can,also be obtained,Images can also be obtained,,2022
SUM,W3208687975,205,auto,A,few,common examples for,A few common examples for,,2022
SUM,W3208687975,206,auto,information,from,images or transform,information from images or transform,,2022
SUM,W3208687975,207,auto,The,benefits,of automated image,The benefits of automated image,,2022
SUM,W3208687975,208,auto,The,benefits,of altering images,The benefits of altering images,,2022
SUM,W3208687975,209,auto,Examples,of,the applications of,Examples of the applications of,,2022
SUM,W3208687975,210,auto,Image,classification,and regression Classification,Image classification and regression Classification,,2022
SUM,W3208687975,211,auto,In,the,context of DL,In the context of DL,,2022
SUM,W3208687975,212,auto,The,same,network architecture may,The same network architecture may,,2022
SUM,W3208687975,213,auto,Due,to,its simplicity image,Due to its simplicity image,,2022
SUM,W3208687975,214,auto,Nonetheless,",",this technique remains,"Nonetheless , this technique remains",,2022
SUM,W3208687975,215,auto,Modarres,et,al. applied DL,Modarres et al. applied DL,,2022
SUM,W3208687975,217,auto,216,DL,has also been,216 DL has also been,,2022
SUM,W3208687975,218,auto,218,219,"220 Recently ,","218 219 220 Recently ,",,2022
SUM,W3208687975,219,auto,This,can,provide more detailed,This can provide more detailed,,2022
SUM,W3208687975,220,auto,Thus,",",pixelwise learning has,"Thus , pixelwise learning has",,2022
SUM,W3208687975,221,auto,Azimi,et,al. applied an,Azimi et al. applied an,,2022
SUM,W3208687975,222,auto,Their,model,achieved 94 %,Their model achieved 94 %,,2022
SUM,W3208687975,223,auto,Decost,",","Francis , and","Decost , Francis , and",,2022
SUM,W3208687975,224,auto,To,overcome,"this , a","To overcome this , a",,2022
SUM,W3208687975,225,auto,Overlaying,this,mask with predictions,Overlaying this mask with predictions,,2022
SUM,W3208687975,226,auto,shed,from,γ À γ,shed from γ À γ,,2022
SUM,W3208687975,227,auto,Stan,",","Thompson , and","Stan , Thompson , and",,2022
SUM,W3208687975,228,auto,In,cases,where instances do,In cases where instances do,,2022
SUM,W3208687975,229,auto,This,technique,has been applied,This technique has been applied,,2022
SUM,W3208687975,230,auto,Madsen,et,al. applied pixelwise,Madsen et al. applied pixelwise,,2022
SUM,W3208687975,231,auto,Thus,",",several other recent,"Thus , several other recent",,2022
SUM,W3208687975,232,auto,In,the,above examples pixelwise,In the above examples pixelwise,,2022
SUM,W3208687975,233,auto,However,",",when several adjacent,"However , when several adjacent",,2022
